num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
140,5eed6b0af785fd1e0f04c4cc,48:58.6,318,Veterinary Assistant,PetVet Care Centers,"Raritan, NJ, US",Posted 3 weeks ago,25,overview animerge 24 7 animal emergency  specialty care 21 u s route 206 raritan nj 08869 we are a growing emergency and specialty veterinary practice that has been proudly serving the greater somerset county area for over 25 years   position overview the veterinary assistant provides support to the veterinarians and technicians in their daily tasks by cleaning and maintaining equipment feeding exercising and grooming patients preparing and sanitizing surgery suites restraining and handling patients and clerical and administrative work they deliver quality care for all patients and provide exceptional service    minimum qualifications requirements  how to apply we are in search of veterinary assistants who have an interest in emergency and specialty medicine we will soon be offering internal medicine a much needed service in our area if you are interested in furthering your veterinary career this is the opportunity for you please apply online through petvetcareers com,Associate,vetinary,"['Medical Practice', 'Hospital & Health Care', 'Pharmaceuticals']",,[''],https://www.linkedin.com/jobs/view/1878729466/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
141,5eed6b11f785fd1e0f04c4cd,49:05.4,319,Veterinary Assistant - Cardiology,IVG Hospitals,"Honolulu, HI, US",Posted 4 months ago,25,veterinary emergency  referral center of hawaii verc is an advanced 24 hour veterinary emergency and specialty hospital our dedicated board certified specialists and highly trained emergency professionals provide a collaborative approach to veterinary medicine supported by our modern state of the art facility we offer a full in house laboratory ultrasonography ct mri and electrochemotherapy  at verc our mission is to provide the highest standard of emergency and specialty medicine offering the most comprehensive and progressive patient care on the hawaiian islands  about the job assisting appointments and managing clients throughout their visit participating with dvms in patient assessment diagnostics treatments and procedures utilizing different modalities of imaging for patient and procedural assessment assisting with execution monitoring and recovering all sedation and anesthetic events providing empathy comfort and unparalleled nursing care to all patients being a strong patient advocate during the patients hospitalization maintaining all equipment on a per use basis ensuring the safety and best practice care or all patients about you possess excellent interpersonal and communication skills that enable long term positive working relationships with colleagues clients and community works well independently and in a team environment leading by example and holding oneself accountable for quality medicine and customer service flexible cooperative dependable responsible and goof time management skills to work in a fast paced environment that can be highly stressful at time minimum qualifications 2 years’ experience as a veterinary assistant technician in a progressive general practice and or 1 year in a specialty practice benefits of working at veterinary emergency  referral center of hawaii full time benefits include health with an optional 100 employer paid plan dental vision disability and life insurances 401 k  employee assistance program paid time off uniforms and a generous ce allowance ethos is an equal opportunity employer ethos does not discriminate on the basis of race religion color sex gender identity sexual orientation age physical or mental disability national origin veteran status or any other basis covered by appropriate law all employment is decided on the basis of qualifications competence merit and business need ,Entry level,vetinary,"['Veterinary', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,['Other'],https://www.linkedin.com/jobs/view/1757484901/?eBP=NotAvailableFromVoyagerAPI&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
142,5eed6b18f785fd1e0f04c4ce,49:12.0,320,Veterinary Assistant,VCA Animal Hospitals,"Rancho Santa Margarita, CA, US",Posted 4 weeks ago,25,job description we are seeking an experienced veterinary assistant to join our team the successful candidate will be a believer in the possibilities of high quality veterinary medicine and patient care—with the expertise and technical know how to make them happen  duties will include in this position you will be supporting our doctors and technician team by creating a positive low stress atmosphere for our clients and patients  at vca your passion for medicine and compassion for pets and people is matched with a commitment to your professional growth ,Entry level,vetinary,"['Staffing & Recruiting', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1875751650/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
143,5eed6b1ef785fd1e0f04c4cf,49:18.7,321,Veterinary Assistant - 001291,Banfield Pet Hospital,"Lake Forest, CA, US",Posted 1 month ago,25,veterinary assistant careers at banfield pet hospital  for those who want to put their love of pets into action there are few jobs more rewarding than that of vet assistant while working closely with other pet health care professionals at banfield you’ll have the chance to advocate for pets and educate clients on all aspects of pet health in addition if your goal is to advance in your career you’ll have access to a variety of learning and development opportunities along the way  job description summary the veterinary assistant is a key member of the hospital team who supports and assists the veterinarians and veterinary technicians ensuring the safety of pets clients and other associates and the continuity of quality veterinary care  preferred education licenses certificate of completion from a navta approved veterinary assistant program or the equivalent combination of education training and experience that provides the required knowledge skills and abilities high school diploma or equivalent preferred  preferred experience must be able to perform all required skills of navta approved veterinary assistant programs at a level that aids in the efficiency of the practice   desired skills and experience a day in the life of a banfield veterinary assistant the vet assistant provides professional efficient and exceptional service at all times making sure that clients and pets are comfortable in the hospital you will use your technical skills on a daily basis within state practice acts and as outlined in the navta guidelines for veterinary assistant skills and duties other responsibilities include  helping maintain the flow of patients   communicating with the veterinarian and vet techs   carrying out or setting up procedures that do not require veterinarian or vet tech assistance   adhering to hospital standards that keep pets safe and the treatment areas exam rooms and labs clean and organized   educating clients about our optimum wellness plans® and the importance of preventive care   mentoring other members of the hospital team commitment beyond qualifications every associate including the vet assistant has an important contribution to make to the veterinary team we’re looking for vet assistants who are dedicated to their work have a positive attitude and use our five principles  quality responsibility mutuality efficiency and freedom – as their guide in addition our vet assistants are  action oriented   customer focused   good listeners   effective communicators caring for those who care benefits for a banfield veterinary assistant when it comes to benefits we support your personal wellness and professional development we offer a wide range of perks and programs that help you take care of yourself and your family—including your pets   personal health savings and wellness benefits every team member needs to be appreciated all vet assistants receive a generous benefits package including 401 k participation paid time off and optimum wellness plans for your pets in addition medical vision dental life and disability insurance is offered to associates based on eligibility   potential as big as your passion whether you’re a new vet assistant have been working for years or are changing careers we’ll support your professional growth with  performance development plans designed to help you reach your established careers goals  relevant learning opportunities   networking events   ways to offer your skills to your community a support structure that helps you thrive we’ve created a one of a kind leadership structure throughout our practice that includes support from our corporate headquarters the field and hospital level together we are a team making a real impact on pet health care in hospitals communities and the field of veterinary medicine   start your banfield career as a veterinary assistant learn more about the impact you can make as part of a banfield hospital team and see how we support the wellness of our people and profession  view the full job description or if you’re ready to make your move apply today  banfield pet hospital® strongly supports and values the uniqueness of all individuals and promotes a work environment where diversity is embraced banfield pet hospital is an equal opportunity employer all qualified applicants will receive consideration for employment without regard to race religion color national origin sex sexual orientation gender identity age genetic information status as a protected veteran or status as a qualified individual with disability banfield pet hospital complies with all applicable federal state and local laws governing nondiscrimination in employment in every banfield location ,Entry level,vetinary,"['Veterinary', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,['Other'],https://www.linkedin.com/jobs/view/1830547952/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
144,5eed6b25f785fd1e0f04c4d0,49:25.3,322,Veterinary Assistant,Essentials PetCare,"Gainesville, TX, US",Posted 2 months ago,25,veterinary assistant want to work with animals and don’t mind a little pet hair on your shirt? have we got a job for you provides basic high quality preventative veterinary services to help ensure that all pets have access to affordable care our veterinary assistants are pet and people focused professionals who help the veterinarians and veterinary technicians with the daily care of dogs and cats in our clinic  you’ll be obtaining medical histories and vitals restraining animals for treatment and examination preparing vaccinations and assisting with various laboratory procedures we offer competitive compensation a friendly work environment and the opportunity to grow in the veterinary care field  we are looking for a candidate with great people skills as you’ll serve as a liaison between clients and veterinarian and veterinary technician and share duties with our care coordinator in the front end of the clinic this includes answering phone and email queries checking clients in and out taking payments and overseeing clinic workflow some cleaning and other office clinic maintenance tasks are part of this position as well    to make ourselves as accessible as possible to pet owners we are open seven days a week with no appointments that means you can choose to work with our very appreciative clients full time or part time depending on your availability  all pets deserve love and basic health care help us make that happen at essentials petcare  all applicants for employment will be required to complete a background check prior to employment  use of illegal drugs may prohibit you from being employed by us we are a drug free workplace all applicants will be required to pass a drug screen prior to employment failure to comply with this drug testing requirement or a positive result may lead to denial of employment rescission of an offer of employment or termination of employment if already hired by applying for employment you consent to submit to testing for drugs or alcohol in accordance with our drug free workplace policy a copy of which will be made available to you upon request during the applicant selection process  by applying for employment you authorize us to verify all information contained in your employment application and you consent to the release of any information regarding your eligibility for employment by former employers educational institutions public safety agencies personal references or other relevant persons or organizations  by applying for employment you certify that all statements contained within your employment application are true and complete to the best of your knowledge you further understand that any misrepresentations or false statements made by you in your employment application or any supplement thereto may be grounds for immediate termination of employment or rejection from consideration for further employment if employed you understand that essentials petcare is an “at will employer” and that your employment may be terminated with or without cause and with or without notice at any time at the option of essentials petcare or yourself ,,vetinary,"['Veterinary', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,[''],https://www.linkedin.com/jobs/view/1835125494/?eBP=NotAvailableFromVoyagerAPI&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
145,5eed6b2bf785fd1e0f04c4d1,49:31.9,323,Receptionist - Veterinary Emergency Hospital,Animal Urgent Care Clinic,"San Clemente, CA, US",Posted 2 weeks ago,25,experienced full time receptionist needed prior veterinary hospital experience required  excellent compensation great working environment 401k generous employee discount scrub allowance vacation and medical dental aflac need a cheerful efficient and very customer service oriented individual with some veterinary hospital experience for fast paced emergency facility must be available holidays evenings and weekends please call 949 364 6228 after 6 p m or fax resume to 949 364 1730  the animal urgent care clinic is the only facility in our area designed and equipped as an emergency only animal hospital from the ground up our doctors are trained and dedicated to meet the demands of emergency medicine our patients enjoy the latest in diagnostic monitoring and supportive equipment including digital radiology  our direct capture technology affords us the highest quality radiographs available in veterinary medicine helping us to make the correct diagnosis our in house laboratory capabilities supplies timely and critical information about your pets illness access to ultrasound examinations add to our ability to make critical diagnoses and institute appropriate treatment  should your pet require emergency surgery at any time you are assured that our staff has the equipment and expertise you would expect from your own doctor ,Entry level,vetinary,"['Veterinary', 'Medical Practice', 'Hospital & Health Care']",Full-time,[''],https://www.linkedin.com/jobs/view/1887717141/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
146,5eed6b32f785fd1e0f04c4d2,49:38.7,324,Veterinary Assistant - Emergency,BluePearl Veterinary Partners,"Clearwater, FL, US",Posted 2 weeks ago,25,bluepearl veterinary partners in clearwater is now hiring for an exceptional veterinary assistant to join our fast paced emergency department check out this video of our brand new hospital in clearwater https www facebook com bluepearltampa videos 627996181311901  the veterinary assistant is responsible for treatments of stable hospitalized patients and stable outpatient diagnostics and treatments  as a veterinary assistant you maintain proficiency of veterinary assistant level 1 competencies you compassionately calmly and gently approach and handle patients you understand the differences between vomiting versus regurgitation you will administer oral subcutaneous and intravenous medications you reconstitute and label common medications you will clean and sterilize surgical instruments you must remain current on r e c o v e r cpr guidelines and demonstrate proficiency in designated role as assigned by attending clinician and or supervisor you set up oxygen cages you provide supplemental heating or cooling per doctor orders you will appropriately restrains aggressive canine and or feline patients you provide patient updates to clients and participate in client visits with non critical patients you assist with patient discharge process you are expected to participate in a minimum of five 5 internal or external continuing education credit hours annually including annual osha training  requirements experience working in a veterinary practice preferred high school graduate mastery of veterinary assistant level 1 competencies and maintains proficiency  benefits health benefits options competitive compensation flexible hours scrub allowance referral bonus program additional training unlimited growth potential bluepearl is committed to a diverse work environment in which all individuals are treated with respect and dignity we are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race color national origin religion creed sex age disability genetic information marital status citizenship status sexual orientation or affectional preference or gender identity or expression protected veteran status or any other characteristic protected by law if you need assistance or an accommodation during the application process because of a disability it is available upon request the company is pleased to provide such assistance and no applicant will be penalized as a result of such a request we are an equal opportunity employer and a drug free workplace  www bluepearljobs com job hospital support job category hospital paraprofessional staff schedule regular primary location florida clearwater 150004 clearwater fl work locations 150004 clearwater fl,Entry level,vetinary,"['Health, Wellness & Fitness', 'Medical Practice', 'Hospital & Health Care']",Full-time,['Other'],https://www.linkedin.com/jobs/view/1891184267/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
147,5eed6b39f785fd1e0f04c4d3,49:45.1,325,Veterinary Assistant,PetVet Care Centers,"Memphis, TN, US",Posted 3 weeks ago,25,overview animal emergency center is looking to add to our prn list do you need to pick up extra hours? or would you like the opportunity to hone your technical skills? we do not require you to be licensed but we do require a minimum of 2 years experience as a veterinary assistant you will need good technical skills a positive attitude and a strong work ethic while prns are not guaranteed any set number of hours all attempt will be made to schedule you for at least one shift per month to keep your knowledge and abilities growing at a steady pace   position overview the veterinary assistant provides support to the veterinarians and technicians in their daily tasks by cleaning and maintaining equipment feeding exercising and grooming patients preparing and sanitizing surgery suites restraining and handling patients and clerical and administrative work they deliver quality care for all patients and provide exceptional service    minimum qualifications requirements  how to apply animal emergency center proudly offers staff a drug free workplace pre employment and post on the job injury testing is required  please apply online through petvetcareers com,Associate,vetinary,"['Medical Practice', 'Hospital & Health Care', 'Pharmaceuticals']",,[''],https://www.linkedin.com/jobs/view/1878732169/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
148,5eed6b3ff785fd1e0f04c4d4,49:51.7,326,Veterinary Assistant - Radiology,IVG Hospitals,"Wheat Ridge, CO, US",Posted 1 month ago,25,wheat ridge animal hospital wrah is looking full time veterinary assistant in the diagnostic imaging department  about wheat ridge animal hospital at wrah our mission is to advance the veterinary profession through our leadership in medicine education business and promotion of the human animal bond we strive to bring together caring warm and intelligent people who love to serve and help and are among the best in their field ,Entry level,vetinary,"['Veterinary', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1844691504/?eBP=NotAvailableFromVoyagerAPI&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
149,5eed6b46f785fd1e0f04c4d5,49:58.2,327,Veterinary Assistant,VCA Animal Hospitals,"Laguna Niguel, CA, US",Posted 1 month ago,25,job description the successful candidate will be a believer in the possibilities of high quality veterinary medicine and patient care—with the expertise and technical know how to make them happen  duties will include in this position you will be supporting our doctors and technician team by creating a positive low stress atmosphere for our clients and patients  at vca your passion for medicine and compassion for pets and people is matched with a commitment to your professional growth ,Entry level,vetinary,"['Staffing & Recruiting', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1864705776/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
150,5eed6b4cf785fd1e0f04c4d6,50:04.8,328,Veterinary Technician,Banfield Pet Hospital,"Downey, CA, US",Posted 1 week ago,25,veterinary technician banfield aspires to be a practice where as a team we make a positive impact on pet health care in hospitals communities and the field of veterinary medicine and we believe hiring people with diverse perspectives ideas and cultures permits us to deliver to the highest quality of preventive care  as a banfield veterinary technician you will work alongside pet health care industry experts to make a difference in the lives of the pets and clients we serve with the chance to utilize your veterinary knowledge communication skills and love for pets this role will afford you the opportunity to define a clear career path for continued growth and learning    veterinary technician certification or licensure cvt rvt lvt or lvmt   being a veterinary technician requires much more than avma certified credentials it means bringing your talents skills dedication and a desire for developing alongside your peers but most importantly it means showing up each day with a passion for pets and working with others who believe preventive care is the key to helping pets achieve long and healthy lives  as we do with all our associates we look to our vet techs to adopt our five principles — quality responsibility mutuality efficiency and freedom and while your on paper qualifications are of course important we actively seek out vet techs who thrive on delivering outstanding client and pet experiences   we know that your real passion for pet well being is why you chose this profession at banfield we believe it is just as important to support the well being of those who devote their lives to this cause through our extensive network and support structure banfield offers a wide array of benefits and programs empowering you to focus on yourself and your family as you care for pets and clients as a banfield vet tech we want you to take full advantage of work and play through   whether you are a newly certified or an experienced vet tech a job at banfield opens the door to exploring the next best move in your career   we’ve created a structure that includes leadership and support at the hospital level in the field and at our headquarters all with one goal in mind helping you deliver quality care for all pets   through volunteering efforts and our programs designed to benefit local shelters and rescues we strengthen the pet human connections in our communities discover how we support the wellbeing of our people and profession through the mars volunteer program mvp   make your move and apply today banfield pet hospital® strongly supports and values the uniqueness of all individuals and promotes a work environment where diversity is embraced banfield pet hospital is an equal opportunity employer all qualified applicants will receive consideration for employment without regard to race religion color national origin sex sexual orientation gender identity age genetic information or protected veteran status if you have a disability or special need that requires accommodation please let us know banfield pet hospital follows all applicable federal state and local laws governing nondiscrimination in employment in every banfield location ,Entry level,vetinary,"['Non-profit Organization Management', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1879471270/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
151,5eed6b53f785fd1e0f04c4d7,50:11.5,329,Veterinary Aide,Pathway Vet Alliance,"Woodland Hills, CA, US",Posted Date,25,description position at veterinary cancer group sfv veterinary cancer group sfv is hiring a veterinary aide to join our amazing team the veterinary aide works closely with the veterinary technicians the veterinary aide must be able to follow direction quickly and handle animals in a variety of situations  essential responsibilities prepares and maintain cleanliness of entire hospital exam rooms treatment area cages and runs stocks and restocks entire hospital throughout the day adding items to inventory request list as needed assist doctors and technicians in restraint and treatment of patients escorts clients and patients to from waiting rooms lobby and back area take and record appropriate weights obtain the current patient chart and drop off form when necessary set up for procedures such as bone marrow aspirates catheters and fine needle aspirations administer oral medications sc injections and sc fluids be able to prepare and run in house lab tests including vch pcv and vet test in house chemistry analyzer clean and sterilize instruments as needed including maintenance of the cold sterile tray assist in running ekgs place all dogs and cats on towels with water as directed  litter pans for cats not needing urine collection and identified by cage cards learn the hazardous waste disposal procedures including chemo sharps and pharmaceutical waste walk dogs every 4 6 hours change and sanitize litter pans water feed as directed put away the laundry prepares saline flush in advance for chemotherapy administration take patient histories and start the computer record release patients to owner with direction of techs or doctor assists front desk as needed administer im injections do routine procedures such as draw blood and collect urine enter charges and calculations into computer competent taking x rays prepare and send out outside lab tests including blood urine and cultures able to start forms for histopathologies and cytologies able to take an accurate tpr able to handle and restrain fractious or aggressive animals able to take accurate phone messages relay information from doctors or techs to clients over the phone comfortable monitoring and reporting on stable admitted patients perform other duties as assigned apply today we look forward to hearing from you,Entry level,vetinary,"['Health, Wellness & Fitness', 'Medical Practice', 'Hospital & Health Care']",Full-time,['Other'],https://www.linkedin.com/jobs/view/1912274693/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
152,5eed6b5af785fd1e0f04c4d8,50:18.5,330,Veterinary Receptionist,Veterinary Staff Unlimited,"Torrance, CA, US",Posted 1 year ago,25,full time receptionist needed for busy integrative veterinary hospital should be great with clients and have excellent communication skills at least one year of experience in an animal hospital is required qualified candidates please apply and follow up once your receive our email ,Associate,vetinary,"['Staffing & Recruiting', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,['Other'],https://www.linkedin.com/jobs/view/803014542/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
153,5eed6b60f785fd1e0f04c4d9,50:24.9,331,Receptionist - Veterinary Emergency Hospital,Animal Urgent Care Clinic,"Ladera Ranch, CA, US",Posted 2 weeks ago,25,experienced full time receptionist needed prior veterinary hospital experience required  excellent compensation great working environment 401k generous employee discount scrub allowance vacation and medical dental aflac need a cheerful efficient and very customer service oriented individual with some veterinary hospital experience for fast paced emergency facility must be available holidays evenings and weekends please call 949 364 6228 after 6 p m or fax resume to 949 364 1730  the animal urgent care clinic is the only facility in our area designed and equipped as an emergency only animal hospital from the ground up our doctors are trained and dedicated to meet the demands of emergency medicine our patients enjoy the latest in diagnostic monitoring and supportive equipment including digital radiology  our direct capture technology affords us the highest quality radiographs available in veterinary medicine helping us to make the correct diagnosis our in house laboratory capabilities supplies timely and critical information about your pets illness access to ultrasound examinations add to our ability to make critical diagnoses and institute appropriate treatment  should your pet require emergency surgery at any time you are assured that our staff has the equipment and expertise you would expect from your own doctor ,Entry level,vetinary,"['Veterinary', 'Medical Practice', 'Hospital & Health Care']",Full-time,[''],https://www.linkedin.com/jobs/view/1887716313/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
154,5eed6b67f785fd1e0f04c4da,50:31.3,332,Veterinary Assistant,Essentials PetCare,"Weatherford, TX, US",Posted 2 months ago,25,veterinary assistant want to work with animals and don’t mind a little pet hair on your shirt? have we got a job for you provides basic high quality preventative veterinary services to help ensure that all pets have access to affordable care our veterinary assistants are pet and people focused professionals who help the veterinarians and veterinary technicians with the daily care of dogs and cats in our clinic  you’ll be obtaining medical histories and vitals restraining animals for treatment and examination preparing vaccinations and assisting with various laboratory procedures we offer competitive compensation a friendly work environment and the opportunity to grow in the veterinary care field  we are looking for a candidate with great people skills as you’ll serve as a liaison between clients and veterinarian and veterinary technician and share duties with our care coordinator in the front end of the clinic this includes answering phone and email queries checking clients in and out taking payments and overseeing clinic workflow some cleaning and other office clinic maintenance tasks are part of this position as well    to make ourselves as accessible as possible to pet owners we are open seven days a week with no appointments that means you can choose to work with our very appreciative clients full time or part time depending on your availability  all pets deserve love and basic health care help us make that happen at essentials petcare  all applicants for employment will be required to complete a background check prior to employment  use of illegal drugs may prohibit you from being employed by us we are a drug free workplace all applicants will be required to pass a drug screen prior to employment failure to comply with this drug testing requirement or a positive result may lead to denial of employment rescission of an offer of employment or termination of employment if already hired by applying for employment you consent to submit to testing for drugs or alcohol in accordance with our drug free workplace policy a copy of which will be made available to you upon request during the applicant selection process  by applying for employment you authorize us to verify all information contained in your employment application and you consent to the release of any information regarding your eligibility for employment by former employers educational institutions public safety agencies personal references or other relevant persons or organizations  by applying for employment you certify that all statements contained within your employment application are true and complete to the best of your knowledge you further understand that any misrepresentations or false statements made by you in your employment application or any supplement thereto may be grounds for immediate termination of employment or rejection from consideration for further employment if employed you understand that essentials petcare is an “at will employer” and that your employment may be terminated with or without cause and with or without notice at any time at the option of essentials petcare or yourself ,,vetinary,"['Veterinary', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,[''],https://www.linkedin.com/jobs/view/1835130189/?eBP=NotAvailableFromVoyagerAPI&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
155,5eed6b6df785fd1e0f04c4db,50:37.9,333,Veterinary Assistant,PetVet GmbH,"Paulding, OH, US",Posted 3 weeks ago,25,if you are highly motivated outgoing and a team player than new hope animal hospital may be the place for you you must be able to give daily care to animals administer medications restrain patients obtain lab samples and place iv catheters  we have a full time position available in our busy high quality small animal practice experience is required https newhopeanimalhospital org  position overview the veterinary assistant provides support to the veterinarians and technicians in their daily tasks by cleaning and maintaining equipment feeding exercising and grooming patients preparing and sanitizing surgery suites restraining and handling patients and clerical and administrative work they deliver quality care for all patients and provide exceptional service ,Entry level,vetinary,"['Health, Wellness & Fitness', 'Medical Practice', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1912805166/?eBP=NotAvailableFromVoyagerAPI&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
156,5eed6b74f785fd1e0f04c4dc,50:44.5,334,Veterinary Assistant,BluePearl Veterinary Partners,"Ann Arbor, MI, US",Posted 2 weeks ago,25,bluepearl veterinary partners in ann arbor mi is hiring a veterinary assistant to join our emergency team if you are interested in expanding your skills and working in an emergency specialty setting this may be the perfect opportunity you will be working three 12 hours shifts per week with rotating weekend and holidays  generous shift differential for overnight and weekend hours worked* are you committed and passionate about enriching lives through remarkable care for pets?  if you answered yes to these questions then we want to hear from you   at bluepearl the continued education of our techs is paramount not only do our techs get to work in state of the art facilities with the best veterinary teams in the nation but they also have access 90 paid scholarships with penn foster and ce allowances we also go even further to hold monthly ce meetings associate feedback sessions and opportunities for mentorship and cross training  our bluepearl ann arbor mi hospital serves the areas of ann arbor ypsilanti saline and surrounding communities we provide 24 7 emergency care and ophthalmology services in an effort to best serve our community our team of emergency veterinarians are trained encouraged and supported to perform emergency surgery  our 3 500 square foot hospital has a digital radiography ultrasound ophthalmic laser and endoscopy the teamwork in ann arbor in unparalleled we believe strongly in a supportive and collaborative approach to medicine     hospital support  hospital paraprofessional staff  regular  michigan ann arbor 150018 ann arbor mi  150018 ann arbor mi,Entry level,vetinary,"['Health, Wellness & Fitness', 'Medical Practice', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1891185232/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
157,5eed6b7bf785fd1e0f04c4dd,50:51.0,335,Veterinary Assistant,PetVet Care Centers,"Baltimore, MD, US",Posted 2 weeks ago,25,overview manager add hospital specifc info here responsibilities position overview the veterinary assistant provides support to the veterinarians and technicians in their daily tasks by cleaning and maintaining equipment feeding exercising and grooming patients preparing and sanitizing surgery suites restraining and handling patients and clerical and administrative work they deliver quality care for all patients and provide exceptional service    minimum qualifications requirements  how to apply at falls road animal hospital we take the health and well being of our employees seriously offering flexible working conditions and encouraging well rounded work life balance we offer a great compensation package including health insurance 401k and pto if this sounds like something you are interested in please apply online at petvetcareers com and select join our support staff and under location select baltimore md if you have any questions please contact marshall glenn at mglennfallsroad com ,Associate,vetinary,"['Medical Practice', 'Hospital & Health Care', 'Pharmaceuticals']",,[''],https://www.linkedin.com/jobs/view/1895937374/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
158,5eed6b83f785fd1e0f04c4de,50:59.3,336,Veterinary Assistant,VCA Animal Hospitals,"Temecula, CA, US",Posted 3 months ago,25,job description we are seeking an experienced veterinary assistant to join our team  the successful candidate will be a believer in the possibilities of high quality veterinary medicine and patient care—with the expertise and technical know how to make them happen  duties will include in this position you will be supporting our doctors and technician team by creating a positive low stress atmosphere for our clients and patients  at vca your passion for medicine and compassion for pets and people is matched with a commitment to your professional growth ,Entry level,vetinary,"['Staffing & Recruiting', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1770522900/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=0627e1da-58d6-4e70-8e32-4fa0a57eef26&trk=flagship3_search_srp_jobs
