num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
154,5ee874865a841debe7457f91,28:06.1,173,IT Business Analyst,Genuent,"New York, New York, United States",Posted 2 weeks ago,200,business analyst contract to hire job description the ideal candidate will efficiently discover assess and communicate client requirements for successful service delivery  responsibilities analyze organizations and identify key success factors discover root cause s of a clients pain points validate business opportunity or problem and define the appropriate software or organizational transformation solution develop business cases and provide project management facilitate workshops and sessions that generate content and buy in for solutions create and articulate solution roadmap to service delivery and client teams highlighting crossfunctional interdependencies and impact define key milestones constraints challenges risks related to achieving desired client outcomes champion processes and practices of the agile methodology orchestrate the collaboration between product management business sponsors smes testers and development groups by removing roadblocks and facilitating communication become trusted and valued partner of product manager clients executives and business stakeholders inspire clients to innovate help design and support sales activities maintain deep knowledge of and expertise in current and emerging technologies and products qualifications hospital healthcare domain background enterprise wide view and understanding of business processes and drivers with significant senior level experience within large mid size businesses 2 3 years of demonstrated experience working successfully with teams to deliver software solutions understanding of various software development approaches and their relative merits education and experience 3 year development experience preferred experience prioritizing competing demands and securing buy in from stakeholders experience consulting in a leading firm ideal demonstrated ability to manage and resolve conflict with stakeholders experience modeling business processes using variety of tools and techniques strong facilitation experience demonstrated ability to understand and explain both technical and operational issues ba bs in computer science business or a related field,Associate,hospital and healthcare,['Hospital & Health Care'],Contract,['Information Technology'],https://www.linkedin.com/jobs/view/1841087401/?eBP=CwEAAAFyu-ErWnf2Mf8qDlFYnHdkOGADYJrqErKLH5taierMi6sbFIT2gi_dEVJUoOWaRYDyPSSYPM-u8Wf1mZtQmTVuvzUYVBTn45U0hHySTqtVTe07m5WRF-6Hxm1Wha4D_0nQuc9aU_dcDxKl3sOINxMk3CoMMKs5MTRI4ex5-m9gyspTD8OWMfqSQEUYGoUIcJhnVHqngxaBTquJ2XEylLDlRqVSKQcR60OBhbGbIjbus-rdJVZ1rYWIdcv2bzRnGQfQIvZ_O5NXwqVGZbErCFaN9BHtG-T_97pzRlHX-ekPen-g1LRkaei1BW3zJEZp3ywi075JtHqSqro_ceZRxc3SC4UPHdhG9t5y4lfdvdi7XQaAD4ByXA4Zcnlz-YLxoWeXUBVSX14LjuNA&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
155,5ee874b75a841debe7457f96,28:55.4,178,Clinical Training & Support Specialist,Hillrom,Remote,Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
52 applicants",job summary the clinical outcomes support specialist for hillrom respiratory health educates patients and clinical patient trainers on the use of our respiratory health products in the home setting and follows up with trainers to ensure all trainer requirements are fulfilled the clinical outcomes support role completes patient focused clinical calls identified during an in home training those that are required for the outcomes monitoring program and as identified during other interactions with patients and caregivers this role will participate in a rotation of on call responsibilities providing after hours phone support to trainers and patients with complex respiratory health equipment needs  essential duties and responsibilities train new clinical patient trainers on respiratory health products and the in home training expectations provide patient focused clinical follow up calls required for the outcomes monitoring program act as a clinical resource for contract trainers which includes carrying the clinical resource phone after hours and on weekends act as a clinical resource for patients with respiratory equipment including afterhours phone support for ventilation patients partners with field sales staff to resolve patient related issues and to ensure an excellent customer experience educate the patient caregiver on the benefits of therapy to help them understand the therapy promote therapy adherence and device retention assist patients caregivers with any protocol changes after initial placement or reprogramming of swapped respiratory care products due to additional devices warranties or start overs provide phone training when necessary to patients and or caregivers on the use of our respiratory care products obtain all necessary documentation related to patient phone trainings prompt follow up with patients identified as a high risk for adherence compliance after an in home training receive calls to answer patients’ therapy questions related to the respiratory care products and implement corrective suggestions as needed ability to answer basic insurance questions as needed during the trial conversion to long term usage or triage appropriately facilitate return of device when patient no longer demonstrates benefit from therapy works collaboratively with multiple teams to optimize outcomes for our patients communicate patient information to field team when pertinent investigate and resolve trainer related issues and incidents update contract trainers when if changes occur to a process or product evaluate contract trainers and perform initial competency evaluations accurately document events and communications in a timely manner perform with the highest level of integrity while by complying with the global code of conduct applicable work instructions and applicable laws and regulations to enhance outcomes for our patients and their caregivers education experience qualifications and skills registered respiratory therapist or lpn or registered nurse with active licensure in minnesota associates degree required ba bs degree preferred at least 1  years of of clinical pulmonary experience in a hospital healthcare or homecare setting required previous experience providing training and or education for patient caregivers and healthcare team members high level of reasoning ability in order to successfully resolve a variety of patient and business issues strong critical thinking and problem solving skills exceptional written verbal and interpersonal communications and presentation skills fluent in spanish preferred detail orientation proficiency in microsoft office software third party payer experience preferred experience with tims preferred hillrom is a 2 8b leading worldwide manufacturer and provider of medical technologies and related services for the health care industry including patient support systems safe mobility and handling solutions non invasive therapeutic products for a variety of acute and chronic medical conditions medical equipment rentals surgical products and information technology solutions hillroms comprehensive product and service offerings are used by health care providers across the health care continuum and around the world in hospitals extended care facilities and home care settings to enhance the safety and quality of patient care  hillrom is an equal employment employer f m disability vet sexual orientation gender identity indhr job sales primary location united states minnesota st paul schedule full time travel no posting entity hillrom,Entry level,hospital and healthcare,"['Information Technology & Services', 'Medical Device', 'Computer Software']",Full-time,['Health Care Provider'],https://www.linkedin.com/jobs/view/1854630289/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
156,5ee874c15a841debe7457f97,29:05.5,179,"Credentialing Specialist, Physician Group",Virginia Hospital & Healthcare Association (VHHA),"Arlington, VA, US",Posted 1 month ago,25,title credentialing specialist physician group schedule full time location arlington va pay  benefits in addition to salary the benefit package includes paid major holidays vacation sick time health  dental insurance and 401 k  purpose and scope responsible for physician insurance plan credentialing and enrollment works with credentialing and contracting associates with third party payers to expedite effective dates of insurance participation for new physicians  qualifications education bachelors degree in a healthcare related field is preferred  experience minimum of one year insurance plan credentialing experience in a physician practice setting preferred may substitute two years administrative secretarial experience including general insurance plan experience in a physician practice setting basic computer skills including microsoft outlook word and excel required  awards  recognition located in arlington va vhc is the only hospital in the mid atlantic region that is a proud member of the mayo clinic care network a national network of independent healthcare organizations  virginia hospital center vhc is a nationally recognized hospital and teaching facility that has been delivering the highest quality care to the washington dc metropolitan area for over 70 years vhc is a top hospital in the region that was named a center for medicare  medicaid services four star hospital and is also designated as a magnet® hospital by the american nurses credentialing center in 2017 vhc earned the distinguished hospital clinical excellence award and the outstanding patient experience award from healthgrades vhc is recognized in beckers healthcare 150 top places to work in healthcare  2018  vhc is a 394 bed licensed all private room hospital why us? arlington is home to the pentagon and the arlington national cemetery fairfax and arlington counties continues to attract families who enjoy living near d c but desire a suburban lifestyle fairfax county has some of the highest ranking schools in the nation according to u s news and world reports arlington county also offers outstanding schools  about 91 percent of all graduating high school seniors in arlington go on to attend college northern virginia has many recreational and community amenities including over 89 miles of biking jogging trails 167 public parks approximately 14 community centers 7 live stage theaters 8 libraries and 652 restaurants whether you choose to live in arlington county fairfax county or in any of the other great areas in the dc area you will have little problem in finding a location that is right for you we look forward to hearing from qualified candidates interested in joining us in a highly collegial environment where the patient is at the center of what we do  how to apply? complete the online application completethe electronic talent assessment multiple choice questionnaire very important in order for your application to be valid the electronic talent assessment must be completed and submitted applicants who only complete the application without the talent assessment wont be considered ,Associate,hospital and healthcare,['Hospital & Health Care'],Full-time,['Health Care Provider'],https://www.linkedin.com/jobs/view/1890931127/?eBP=NotAvailableFromVoyagerAPI&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
157,5ee874cc5a841debe7457f98,29:16.2,180,Social Worker,ChenMed,,Posted 2 weeks ago,25,chenmed is transforming healthcare for seniors we provide big answers to big problems in health care delivery chenmed is a full risk primary care market leader with an innovative philosophy unique physician culture and end to end customized technology these things allow us to provide world class primary care and coordinated care to the most vulnerable population – moderate to low income seniors who have complex chronic diseases  through our innovative operating model physician led culture and empowering technology we are able to drive key quality and cost outcomes that create value for patients physicians and the overall health system our model allows us to practice medicine the way it should be practiced by recruiting focused physicians and reducing their doctor to patient ratios we increase patients’ “face time” during each monthly appointment and help foster stronger doctor patient relationships our model also drives and enhances compliance with treatment plans  as a result of our efforts our patients realize lower hospital admissions their overwhelming response to our approach is reflected in our aggressive organic growth and net promoter scores in the low to mid 90s which is unheard of in any industry read more about our results and the value of the chenmed model  as a company we are making a difference in the lives of seniors and the health care system overall  essential job duties responsibilities assists with the management and plan for transitions of care discharge and post discharge follow up for hpp patients assess the patients for psychosocial financial family issues palliative care end of life issues home safety etc that contributed to the hospitalization and or could contribute to future hospitalizations assess patients for medicaid criteria and assist with application process as needed assessments will be conducted in the center office by phone call or patient’s home could occur in hospital snf as needed collaborates with clinical staff in the development and execution of the plan of care and achievement of goals supports the integration of social services case management functions in the pre acute er acute and post acute setting coordinates with the case manager patient and family support the patient transition to the appropriate least constrictive level of care assuring needed resources are in place introduces self to patient family and explain community social worker role and procedure to contact for needed resources coordinates obtaining community resources services that the patient needs and qualifies for as appropriate e g  medicaid meals medications housing daycare dme hha etc if skilled needs or needs for dme are identified discuss with pcp and make referrals to preferred providers provides high intensity engagement with patient and family facilitates patient family conferences as needed to review goals of treatment patient personal goals of care and life planning enhances a collaborative relationship to maximize the patient’s family’s ability to make informed decisions participates in super huddles as appropriate maintains clinical and progress notes for each patient receiving care and provide progress report to pcp and others as appropriate submits required documentation in a timely manner and in appropriate computer system provides social services to patients families and significant others to enable them to deal with the impact of illness on individual family functioning and to achieve maximum benefits from healthcare services serves as a patient advocate other duties as assigned and modified at manager’s discretion  knowledge skills and abilities knowledge of case management theory and practice knowledge of social services documentation procedures and standards knowledge of community health services and social services support agencies and networks knowledge of normative changes e g  sensory cognitive psychosocial associated with aging and older adulthood knowledge of advance care planning and palliative care and related skill in addressing advance care planning knowledge of normative changes e g  sensory cognitive psychosocial associated with aging and older adulthood knowledge of advance care planning and palliative care and related skill in addressing with patients and or their family systems strong interpersonal and communication skills and the ability to work effectively with a wide range of constituencies in a diverse community critical thinking skills required skill in communication with and psychosocial support of patients with cognitive impairment skill in psychosocial interventions with challenged caregivers family systems of high risk patients skills in organizing and coordinating ability to work autonomously is required ability to monitor assess and record patients’ progress and make adjustments accordingly ability to communicate technical information to non technical personnel with patients and or their family systems appropriate utilization of community based resources proficiency in written communication documentation is clear concise accurate provides meaningful communication and is consistent with chenmed policy and regulatory requirements ethical practice behavior consistent with chenmed policies and professional standards appropriate utilization of community based resources proficiency in written communication documentation is clear concise accurate provides meaningful communication and is consistent with chenmed policy and regulatory requirements teamwork skills in care coordination with patients family systems chenmed staff and external providers at chenmed if you are an innovative entreprenuerial minded over achiever who is extremely passionate in helping people and revolutionizing healthcare again we are that dynamic and exciting company you are looking for after applying we encourage you to follow us on linkedin chenmed as well this way you can stay informed and up to date on what’s happening around our organization and start your path to becoming part of our family education and experience criteria bachelors degree in social work is required bsw from accredited university masters degree in social work is preferred minimum of 2 years of social work case management and or discharge planning experience is preferred hospital healthcare setting experience is preferred strong interpersonal communication and critical thinking skills are required ability to work autonomously is required minimum two 2 years of clinical experience minimum of one 1 years of case management home health and or discharge planning experience is preferred certified case manager certification is preferred ,Entry level,hospital and healthcare,"['Insurance', 'Financial Services', 'Hospital & Health Care']",Full-time,['Other'],https://www.linkedin.com/jobs/view/1884533304/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
158,5ee874d85a841debe7457f99,29:28.2,181,Patient Care Assist,Regional One Health,,Posted 1 week ago,25,patient care assistant  pca  job summary and essential functions assists in providing patient care by performing various ekg blood collection clerical and other activities required to meet the needs of patients and in compliance with established policies and procedures performs care to medical and surgical patients and assists with special procedures and examinations performs wound care and applies dressings and bandages to patients  job requirements education completion of an approved medical assistant program documentation of ekg and phlebotomy training required and must be submitted with application additional training in comprehensive treatment of the medicine and or surgery patient preferred qualified by education training or experience to work with the adolescent adult and or geriatric patient as specialty assignment dictates  experience demonstrates knowledge and skills to provide care maintain clinical competency and meet age specific patient needs of patients within the general intensive care unit to include wound care and dressing changes collecting wound cultures patient transport ekg testing blood specimen collection data entry and maintaining sterile environment and infection control practices demonstrated ability to follow written and oral instructions plan and organize work to be done effectively record and reflect observations react and perform under stress in emergency situations and communicate effectively with general intensive care unit personnel medical hospital staff patient family and others to ensure optimal patient care must complete hospitals orientation period successfully within 90 day probation period working experience as a medical assistant and or patient care assistant in a hospital or healthcare facility are highly preferred license or certification current cpr bls certification required  physical demands constant walking and standing during assigned shift ability to bend stoop twist assist patients in turning assist patients push wheelchair patients and assist patients in rising from and returning to wheelchair exposure to infectious agents heavy work  exerting up to 150 pounds of force occasionally and or up to 75 pounds of force frequently and or up to 30 pounds of force constantly to move objects  may be further defined as with assistance or without assistance ,Entry level,hospital and healthcare,"['Health, Wellness & Fitness', 'Medical Practice', 'Hospital & Health Care']",Full-time,['Health Care Provider'],https://www.linkedin.com/jobs/view/1890058262/?eBP=CwEAAAFyu-ErXPWB7VuPQiEpbFjYU2zMv8ZevtYdmAr6IWAuVwQZvU7KfWTLhIPHSeYFXPtTeYnqAS-yzaptmgx6aWP7eEvWMpU8a9smPdK67SQASrL8qLW4fqoa6tmcuENtDKg6Y-H0TJGfZ8oRuu3YGvs_HyY1yBKHj1E1mbxPpBQQjSQi_e1M_C2nzBh5OhiEQ7j_soixn3LyEGAgvIL9DwWs-c5mA7LOHUaBXesCWYAK31YIwz874Vg6S4_2yaKYypX527-s1CBMzgdIG5VHmgm2yMzw3dLWz5_qTAjc3atjNn3LVhKzTOlbblTrNLYcIqla7Lt7pO7x-1-wPyAWmIW0x4BsFBBw3EDZ0cDzfHQA0ghHmnLxC_0dijTtO2m1AmFbV-xNxFUN3g&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
159,5ee874e15a841debe7457f9a,29:37.5,182,Security Officer,Dignity Health,"Bakersfield, CA, US",Posted 2 days ago,25,overview bakersfield memorial hospital is a 426 bed acute care medical center offering a full range of services including the sarvanand heart and brain center grossman burn center at memorial hospital expanded maternity and family care the lauren small childrens center orthopedic services wound care center 24 hour emergency care and general outpatient surgery memorial hospital is a childrens miracle network hospital and is home to the bakersfield ronald mcdonald house memorial hospital is a member of dignity health and is a trusted community partner serving residents of bakersfield and kern county with quality compassionate care since 1956 learn more by visiting  responsibilities the security officer is expected to provide a reasonably safe and secure environment for all who enter dignity health properties and to assure the physical security of buildings and grounds it is expected that the security officer will demonstrate behavior consistent with dignity health core value and humankindness the security officer shall support dignity healths strategic plan and the goals and direction of the quality improvement process improvement activities responsibilities include protecting staff patients and visitors by responding to calls for assistance in a timely and prudent manner such as violent or unruly patients visitors crimes committed or in progress opening doors and responding to emergency codes patrol the facility and grounds by foot or vehicle monitor security alarms and dispatch officers promptly to location s where needed and report unsafe acts or conditions knowledge of emergency procedures equipment supplies reports hippa breaches if witnessed investigate security breaches conduct follow up investigations and write incident reports log all activities in a daily log to accurately record events and 2 complete clear concise and legible reports in a timely manner use appropriate emergency and radio codes in dispatching security officers while knowing hospital campus to ensure that those dispatched are to right location  hellosecurityofficer security officer guard safety protection guard card iahss law enforcement military service police  public safety qualifications minimum qualifications six 6 months experience as a security officer in a hospital or healthcare setting prior law enforcement or military service or one 1 year experience as a security officer high school diploma or equivalent or three 3 years experience as a security officer current state issued security officer license showing no disciplinary actions workplace violence training annually must be able to speak english communicate clearly orally and in writing understand and use de escalation techniques american heart association cpr bls certification within 90 days of hire  preferred qualifications current drivers license issued by the state wherein the position is posted with satisfactory dmv report on file or the ability to obtain one within 30 days of hire completion of iahss basic training for healthcare security officer within 90 days equal opportunity dignity health is an equal opportunity affirmative action employer committed to a diverse and inclusive workforce all qualified applicants will be considered for employment without regard to race color religion sex sexual orientation gender identity national origin age disability marital status parental status ancestry veteran status genetic information or any other characteristic protected by law for more information about your eeo rights as an applicant please dignity health will not discharge or in any other manner discriminate against employees or applicants because they have inquired about discussed or disclosed their own pay or the pay of another employee or applicant however employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information unless the disclosure is a in response to a formal complaint or charge  b in furtherance of an investigation proceeding hearing or action including an investigation conducted by the employer or c consistent with the contractors legal duty to furnish information 41 cfr 60 1 35 c  external hires must pass a post offer pre employment background check drug screen qualified applicants with an arrest and or conviction will be considered for employment in a manner consistent with federal and state laws as well as applicable local ordinances ban the box laws including but not limited to the san francisco and los angeles fair chance ordinances if you need a reasonable accommodation for any part of the employment process please contact us by telephone at 415 438 5575 and let us know the nature of your request we will only respond to messages left that involve a request for a reasonable accommodation in the application process we will accommodate the needs of any qualified candidate who requests a reasonable accommodation under the americans with disabilities act ada  dignity health participates in e verify ,Entry level,hospital and healthcare,"['Non-profit Organization Management', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,"['Other', 'Information Technology', 'Management']",https://www.linkedin.com/jobs/view/1880997809/?eBP=CwEAAAFyu-ErXakG1rRslpage9Hpio8Xm6fva4e52iumno_mBd6b3Qas-Z_nAZisdwhx9VOSa1Lgbzw7vG-QIHGN0JHibpQJHrVmniDc2gqq7cXpqEB6IvOV2QTZujnY-UV_zu3PtXfSEOXtGuyl9X6YEaE0lFECuYJyyAf9mOZz2NKD0k2cBTwwV8zg9N06z_Mb22mM5w7kms4l-PEYOQXvONhpibV7yhgj9UCy9uytAbsL18V8qB-MuouyjJO4KXUwo82pE6bTmgFrEFs4-OaCJxCjOMa3sWNkHxw-5etT5XbHrByUh3N5CLdToAQod-zsm7kjfPKac0yuRsOeMX5a8Zq_nHuJrfK5jlsk3jPXJtGv6yRK6fGzqiQBCrYQNapg3_i3JU3eTPY&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
160,5ee874f55a841debe7457f9c,29:57.1,184,Safety- Security Officer,Virginia Hospital & Healthcare Association (VHHA),"Arlington, VA, US",Posted 1 month ago,25,safety security officer creating the best outcomes for our patients requires the right people at virginia hospital center our staff exceeds expectations by performing at the top level of the profession  virginia hospital center is a strong advocate for its employees and provides a true collaborative environment in which the healthcare team works closely together bringing skill  experience and mutual respect to the task of providing superior medical care for our patients  the safety security officer patrols virginia hospital center facilities and property to maintain order protect personnel and prevent fire theft vandalism illegal entry etc enforces virginia hospital center policies and provides assistance to patients visitors and employees responds to other security requirements of the vhc campus responds to complaints of wrongdoing and prepares incident reports activity logs  pay  benefits in addition to salary the benefit package includes paid major holidays vacation sick time health  dental insurance and 401 k  makes frequent patrols of the hospital and grounds monitors hallway for wheelchairs carts stretchers or medical equipment that appear to be blocking exits provides appropriate response to emergency situations or calls for assistance ensures that incident reports are prepared for unusual circumstances such as theft vandalism disorderly conduct behavior missing property suspicious individuals or occurrences personal or vehicular accident carefully includes all medical codes and any occurrences deemed important in incident reports collects inventories and releases lost and found items operates hospital vehicle in accordance with state law checks for security and safety problems and takes appropriate action reports on all emergency code calls high school graduate or equivalent is preferred must have a clean police record and have a valid state drivers license and present a current copy of driving record from the division of motor vehicles be in excellent physical condition and be able to communicate verbally and in writing in english and get along well with others must be a resident of the metropolitan area minimum of 1 year of security officer experience is desirable prior work experience involving significant customer service delivery is also desirable ,Entry level,hospital and healthcare,['Hospital & Health Care'],Full-time,"['Management', 'Manufacturing']",https://www.linkedin.com/jobs/view/1890929209/?eBP=NotAvailableFromVoyagerAPI&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
161,5ee874fe5a841debe7457f9d,30:06.6,185,Safety- Security Officer,Virginia Hospital & Healthcare Association (VHHA),"Arlington, VA, US",Posted 1 month ago,25,safety security officer creating the best outcomes for our patients requires the right people at virginia hospital center our staff exceeds expectations by performing at the top level of the profession  virginia hospital center is a strong advocate for its employees and provides a true collaborative environment in which the healthcare team works closely together bringing skill experience and mutual respect to the task of providing superior medical care for our patients  the safety security officer patrols virginia hospital center facilities and property to maintain order protect personnel and prevent fire theft vandalism illegal entry etc enforces virginia hospital center policies and provides assistance to patients visitors and employees responds to other security requirements of the vhc campus responds to complaints of wrongdoing and prepares incident reports activity logs  pay  benefits in addition to salary the benefit package includes paid major holidays vacation sick time health  dental insurance and 401 k  makes frequent patrols of the hospital and grounds monitors hallway for wheelchairs carts stretchers or medical equipment that appear to be blocking exits provides appropriate response to emergency situations or calls for assistance ensures that incident reports are prepared for unusual circumstances such as theft vandalism disorderly conduct behavior missing property suspicious individuals or occurrences personal or vehicular accident carefully includes all medical codes and any occurrences deemed important in incident reports collects inventories and releases lost and found items operates hospital vehicle in accordance with state law checks for security and safety problems and takes appropriate action reports on all emergency code calls high school graduate or equivalent is preferred must have a clean police record and have a valid state drivers license and present a current copy of driving record from the division of motor vehicles be in excellent physical condition and be able to communicate verbally and in writing in english and get along well with others must be a resident of the metropolitan area minimum of 1 year of security officer experience is desirable prior work experience involving significant customer service delivery is also desirable ,Entry level,hospital and healthcare,['Hospital & Health Care'],Full-time,"['Management', 'Manufacturing']",https://www.linkedin.com/jobs/view/1890926703/?eBP=NotAvailableFromVoyagerAPI&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
162,5ee8750a5a841debe7457f9e,30:18.9,186,Safety- Security Officer,Virginia Hospital & Healthcare Association (VHHA),"Arlington, VA, US",Posted 1 month ago,25,safety security officer creating the best outcomes for our patients requires the right people at virginia hospital center our staff exceeds expectations by performing at the top level of the profession  virginia hospital center is a strong advocate for its employees and provides a true collaborative environment in which the healthcare team works closely together bringing skill experience and mutual respect to the task of providing superior medical care for our patients  the safety security officer patrols virginia hospital center facilities and property to maintain order protect personnel and prevent fire theft vandalism illegal entry etc enforces virginia hospital center policies and provides assistance to patients visitors and employees responds to other security requirements of the vhc campus responds to complaints of wrongdoing and prepares incident reports activity logs  pay  benefits in addition to salary the benefit package includes paid major holidays vacation sick time health  dental insurance and 401 k  makes frequent patrols of the hospital and grounds monitors hallway for wheelchairs carts stretchers or medical equipment that appear to be blocking exits provides appropriate response to emergency situations or calls for assistance ensures that incident reports are prepared for unusual circumstances such as theft vandalism disorderly conduct behavior missing property suspicious individuals or occurrences personal or vehicular accident carefully includes all medical codes and any occurrences deemed important in incident reports collects inventories and releases lost and found items operates hospital vehicle in accordance with state law checks for security and safety problems and takes appropriate action reports on all emergency code calls high school graduate or equivalent is preferred must have a clean police record and have a valid state drivers license and present a current copy of driving record from the division of motor vehicles be in excellent physical condition and be able to communicate verbally and in writing in english and get along well with others must be a resident of the metropolitan area minimum of 1 year of security officer experience is desirable prior work experience involving significant customer service delivery is also desirable ,Entry level,hospital and healthcare,['Hospital & Health Care'],Full-time,"['Management', 'Manufacturing']",https://www.linkedin.com/jobs/view/1890925899/?eBP=NotAvailableFromVoyagerAPI&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
163,5ee875145a841debe7457f9f,30:28.7,187,Safety- Security Officer,Virginia Hospital & Healthcare Association (VHHA),"Arlington, VA, US",Posted 1 month ago,25,safety security officer creating the best outcomes for our patients requires the right people at virginia hospital center our staff exceeds expectations by performing at the top level of the profession  virginia hospital center is a strong advocate for its employees and provides a true collaborative environment in which the healthcare team works closely together bringing skill experience and mutual respect to the task of providing superior medical care for our patients  the safety security officer patrols virginia hospital center facilities and property to maintain order protect personnel and prevent fire theft vandalism illegal entry etc enforces virginia hospital center policies and provides assistance to patients visitors and employees responds to other security requirements of the vhc campus responds to complaints of wrongdoing and prepares incident reports activity logs  pay  benefits in addition to salary the benefit package includes paid major holidays vacation sick time health  dental insurance and 401 k  makes frequent patrols of the hospital and grounds monitors hallway for wheelchairs carts stretchers or medical equipment that appear to be blocking exits provides appropriate response to emergency situations or calls for assistance ensures that incident reports are prepared for unusual circumstances such as theft vandalism disorderly conduct behavior missing property suspicious individuals or occurrences personal or vehicular accident carefully includes all medical codes and any occurrences deemed important in incident reports collects inventories and releases lost and found items operates hospital vehicle in accordance with state law checks for security and safety problems and takes appropriate action reports on all emergency code calls high school graduate or equivalent is preferred must have a clean police record and have a valid state drivers license and present a current copy of driving record from the division of motor vehicles be in excellent physical condition and be able to communicate verbally and in writing in english and get along well with others must be a resident of the metropolitan area minimum of 1 year of security officer experience is desirable prior work experience involving significant customer service delivery is also desirable ,Entry level,hospital and healthcare,['Hospital & Health Care'],Full-time,"['Management', 'Manufacturing']",https://www.linkedin.com/jobs/view/1890924965/?eBP=NotAvailableFromVoyagerAPI&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
164,5ee875315a841debe7457fa2,30:57.9,190,Phlebotomist Clerk,Virginia Hospital & Healthcare Association (VHHA),"Arlington, VA, US",Posted 1 month ago,25,phlebotomist clerk creating the best outcomes for our patients requires the right people at virginia hospital center our staff exceeds expectations by performing at the top level of the profession  virginia hospital center is a strong advocate for its employees and provides a true collaborative environment in which the healthcare team works closely together bringing skill experience and mutual respect to the task of providing superior medical care for our patients  the major duty of this position is the collection of blood specimens for laboratory testing the majority of patients drawn are inpatients but the staff is cross trained to assist in other areas in addition to phlebotomy some computer work is required  pay  benefits in addition to salary the benefit package includes paid major holidays vacation sick time health  dental insurance and 401 k  assists with patients who have difficult veins in the outpatient laboratory ability to perform skin test and read corresponding results after 48 72 hours give laboratory results to physicians offices and nursing units when requested keeps tubes labeled and shelves stocked with equipments keeps the venipuncture station carts venipuncture baskets clean neat and orderly correctly enters information into computer answers and responds to telephone requests for specimen procurement service informs appropriate personnel promptly when supplies and supplies of reagents are low or about to expire high school diploma or equivalent preferred one year of healthcare medical phlebotomy experience required one year of hospital and computer experience preferred ,Entry level,hospital and healthcare,['Hospital & Health Care'],Full-time,['Health Care Provider'],https://www.linkedin.com/jobs/view/1890931081/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
165,5ee8753b5a841debe7457fa3,31:07.7,191,Phlebotomist Clerk,Virginia Hospital & Healthcare Association (VHHA),"Arlington, VA, US",Posted 1 month ago,25,phlebotomist clerk creating the best outcomes for our patients requires the right people at virginia hospital center our staff exceeds expectations by performing at the top level of the profession  virginia hospital center is a strong advocate for its employees and provides a true collaborative environment in which the healthcare team works closely together bringing skill experience and mutual respect to the task of providing superior medical care for our patients  the major duty of this position is the collection of blood specimens for laboratory testing the majority of patients drawn are inpatients but the staff is cross trained to assist in other areas in addition to phlebotomy some computer work is required  pay  benefits in addition to salary the benefit package includes paid major holidays vacation sick time health  dental insurance and 401 k  assists with patients who have difficult veins in the outpatient laboratory ability to perform skin test and read corresponding results after 48 72 hours give laboratory results to physicians offices and nursing units when requested keeps tubes labeled and shelves stocked with equipments keeps the venipuncture station carts venipuncture baskets clean neat and orderly correctly enters information into computer answers and responds to telephone requests for specimen procurement service informs appropriate personnel promptly when supplies and supplies of reagents are low or about to expire high school diploma or equivalent preferred one year of healthcare medical phlebotomy experience required one year of hospital and computer experience preferred ,Entry level,hospital and healthcare,['Hospital & Health Care'],Full-time,['Health Care Provider'],https://www.linkedin.com/jobs/view/1890930144/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=8b34fd1a-b787-47b7-b416-ad0adc9926d9&trk=flagship3_search_srp_jobs
