num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
65,5eec256de74247ffdaed3068,39:41.6,77,Environmental Svc Asst - Environmental Services,New Hanover Health Network,,Posted 3 weeks ago,25,job details this position has access to and knowledge of extremely sensitive private and confidential materials ability to maintain the highest standard is required with zero tolerance all the primary duties within this document will be performed according to established policies procedures and guidelines within the department and the medical center  job summary works under the supervision of the environmental services coordinator the environmental services assistant cleans and serves patient public departmental and administration areas maintaining a high standard of cleanliness in all areas  primary job duties assemble cleaning supplies and equipment for transporting safely to designated area must be able to perform routine and discharge patient rooms according to department standards must be able to perform routine cleaning of all general area and public restrooms must be proficient in removal and proper policy of separation of all types of hazardous waste and be able to share that knowledge moves furniture for cleaning and meeting set ups demonstrates knowledge of hazardous chemicals and safe use of equipment reporting and malfunctions to coordinator promotes customer satisfaction by scheduling cleaning function around patient needs and requests must be able to properly demonstrate proficiency in all isolation policies and procedures demonstrates standard of performance ownership teamwork communication compassion that support patient satisfaction and principles of service excellence performs other related duties as required essential job specifications education high school diploma or g e d and knowledge of the english language must be able to read and write the english language and follow instructions both written and verbal licensure certifications none experience none,Entry level,environmental services,['Hospital & Health Care'],Full-time,['Other'],https://www.linkedin.com/jobs/view/1905813481/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=00be4dd7-a03d-43e7-829d-71a5f723e287&trk=d_flagship3_search_srp_jobs
66,5eec2574e74247ffdaed3069,39:48.8,78,Environmental Programs Specialist I,State of Oklahoma,,Posted 3 days ago,25,positions in this family are responsible for planning supervising and performing technical and professional work in an environmental quality environmental management or environmental health protection program this includes performing inspections surveys and investigations reviewing and approving federal grants providing consultative services and ensuring compliance with environmental laws specialty areas may include biology health geology hydrology and environmental science level descriptors the environmental programs specialist job family has four levels which are distinguished by the complexity of assignments the level of expertise required to perform the duties assigned and the responsibility for providing leadership to others  level i this is the basic level of this job family where employees are assigned duties and responsibilities in a training status to build their skills in conducting investigations performing basic professional analysis and interpreting state and federal laws in this role they will perform tasks involved in the evaluation of inspection and survey data preparing technical records and reports and assisting in making recommendations concerning remedial actions to correct environmental or water problems  level i minimum qualifications education and experience requirements at this level consist of a bachelors degree with at least 24 semester hours in a physical natural or biological science chemistry geology hydrology physical geography epidemiology environmental science environmental health or civil agricultural environmental geological or chemical engineering notes all interested applicants must upload a copy of their resume and transcript to their application submission selection plan scores based on 100 written test note names of eligible applicants can be made available to state agencies upon their request immediately following the closing date and time ,Entry level,environmental services,"['Non-profit Organization Management', 'Government Administration', 'Hospital & Health Care']",Full-time,['Other'],https://www.linkedin.com/jobs/view/1907197861/?eBP=NotAvailableFromVoyagerAPI&refId=00be4dd7-a03d-43e7-829d-71a5f723e287&trk=d_flagship3_search_srp_jobs
67,5eec2590e74247ffdaed306a,40:16.1,80,Environmental Services Foreman,Clean Harbors,"New Jersey, United States",Posted 1 week ago,25,sign on bonuses available for qualified candidates the opportunity our south plainfield nj location is seeking to add environmental services foremen to their team the environmental services foreman is responsible for managing crews in the field and ensuring that environmental projects and emergency responses are being completed this is a hands on position that will insure the safe and timely completion of various task within budget assignments will include both environmental and industrial cleaning projects examples are 24 hour emergency spill cleanup tank and pit cleaning pressure washing and general site cleanup the successful candidate is expected to travel overnight 10 annually and respond to emergency response work as required transitioning military this is a great opportunity to leverage your skills and training as you return to civilian life these positions offer the opportunity to work as part of a team and grow and advance from entry level to management at clean harbors why work for clean harbors? health and safety is our 1 priority and we live it 3 6 5 competitive wages and weekly overtime opportunities comprehensive health dental vision and life insurance coverage after 30 days of employment health savings account and flexible spending account options available annual boot allowance as well as all ppe and uniforms provided 401k with company matching component tuition reimbursement company paid certifications licenses and training osha confined space entry rcra hazwoper generous paid time off company paid training and 100 tuition reimbursement positive and safe work environments opportunity for growth development and internal promotion for all the stages of your career key responsibilities ensuring that health and safety is the number one priority by complying with all safe work practices policies and processes and acting in a safe manner at all times oversees projects associated with tank cleaning plant shut down spill cleanup and emergency response supervises confined space entries and emergency response operations ensures that the proper inspections and calibrations have been performed on life monitoring equipment before taking them on site allocates and verifies that the appropriate equipment is available and on site to complete the project accurately completes and submits daily work sheets for proper billing to customer ensures all required daily paperwork is completed accurately and submitted in a timely manner i e  confined space entry permits safety audits etc  trains and mentors environmental technicians manages safety performance and reporting performs other duties and tasks as assigned by management what does it take to work for clean harbors? minimum 1 years of experience in a leadership crew lead role required minimum 2 years of environmental field or oil and gas experience is preferred emergency response experience is preferred confined space entry knowledge is an asset valid driver’s license and clean 3 years mvr required ability and willingness to travel and to work on an on call basis join our team today to learn more about our company and to apply online for this exciting opportunity visit us at www careers cleanharbors com clean harbors is the leading provider of environmental energy and industrial services throughout the united states canada mexico and puerto rico everywhere industry meets environment clean harbors is one site providing premier environmental energy and industrial services we are solving tough problems through innovation and proven methodology – come be part of the solution with us we thank all those interested in joining the clean harbors team however only those that complete the online application and meet the minimum job qualifications will be considered for this role clean harbors is a military  veteran friendly company clean harbors  28 days agoreport job original job if you require alternative methods of application or screening you must approach the employer directly to request this as indeed is not responsible for the employers application process ,Mid-Senior level,environmental services,['Environmental Services'],Full-time,['Management'],https://www.linkedin.com/jobs/view/1880425972/?eBP=CwEAAAFywAEvJ_5S8qPBl-afaFKIVPIto5HG4b60Ilzjmh9jmsii-1B1ZsMU97Sw_oKj1tp-iFleMrD_5EnRWYiLw90zFbY1jnhbfFVxRjraJBPcETvXAaCSYQ8rg0edLwWutqSMwgp4fJ9xFLmx9BcmU8crukBsn02e03lwlUa_i7T0bne0BSmGheDT1c5Tnyi8tsWdLXM0B1E1_Be8IUM8EC9JBnF-T5NueJBZf3gy7lGLkmkAidcDbSq-3f2LYw-8R25nnvOq45JLW5pj68Dqr0mu8HrwyBjyKZpH-mHCT2_Gk0sEmn05B9xvS7Zw8RcQ1nmW1wQ-fWvylCG_YOHV4SQ47xPucbfukpodhcQdEixVWRfZQTpg3EOu4v8-QkwBCIvwK7xjbxrj9zNW&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=935b4a9b-ddc2-40f9-8d6f-bb4cab22ac86&trk=d_flagship3_search_srp_jobs
68,5eec2597e74247ffdaed306b,40:23.6,81,Environmental Services Aide,Avita Health System,,Posted 2 months ago,25,avita health system currently operates three major healthcare facilities and 31 clinic locations throughout north central ohio within the last three years the system has tripled in size branching out into ten communities throughout the region there are over 1 800 employees and 110 employed member multispecialty group of physicians and advanced practitioners that provide these communities with optimal high quality healthcare in 2015 avita has received a national award placing them in the top 10 percent nationally in customer service  avita health system continues to grow and with our expansion we have various open positions in our bucyrus galion and ontario locations  we are currently accepting resumes  applications for the following position located at our ontario ohio location job summary cleans all areas of the organization hospital physician clinics etc  by performing the following duties  duties and responsibilities performs all assigned tasks in a professional manner in order to reflect the highest integrity of the environmental services department performs routine cleaning of patient rooms nursing units offices and clinical areas waiting areas lobbies lounges rest rooms corridors elevators and stairways in a clean neat and sanitary manner must be able to clean areas that may be highly infectious and use all proper ppe and safety precautions ability to work in an environment with exposure to dust cleaning chemicals and other conditions related to a medical environment ability to follow all infection control practices including handwashing techniques standard precautions and isolation precautions ability to appropriately dispose of medical waste products such as syringes hand gloves face masks etc transports trash and hazardous waste to appropriate disposal area ability to respond to emergencies in relations to a hospital environment understand proper cleaning techniques for blood or other bodily fluids and disinfect area of contact understands proper cleaning protocols of areas rooms or offices exposed to bed bugs fleas or other insects utilizes the appropriate chemicals and supplies according to procedure uses and maintains equipment properly ability to arm and disarm clinic alarm systems maintains patient confidentiality at all times assists visitors with directions always introduces self to patients families and visitors reports safety hazards as appropriate replenishes supplies completes work assignments in a timely manner maintains set quality standards when performing job duties works day evening or night shift as assigned ability to do work on his her own with little or no direct supervision observes safety precautions at all times assure that no small or sharp objects or tools that may injure patients or visitors will be left out cleaning carts must not be left unattended environmental services closets must remain locked at all times maintain adequate lighting for good visibility keep hallways and pathways clear of debris cleaning equipment and tools performs other duties as assigned organizational requirements adheres to dress code appearance is neat and clean maintains regulatory requirements including all state federal and the accrediting body regulations maintains regulatory requirements maintains confidentiality at all times reports to work on time and as scheduled completes work within designated time wears identification while on duty uses the computerized punch time system correctly works at maintaining a good rapport and a cooperative working relationship with physicians and staff attends annual review and departmental in services as scheduled attends staff meetings actively participates in performance improvement and continuous quality improvement cqi activities complies with all organizational policies regarding ethical business practices demonstrates professionalism and courtesy when dealing with all people i e staff managers supervisors administration patients visitors physicians  represents the organization in a positive and professional manner including in the community adheres to the standards of behavior established by the organization communicates the mission vision and values of the facility exhibits and practices good customer service skills with both internal and external customers job requirements must be able to successfully complete an essential function test eft prior to employment preferred high school diploma or general equivalency diploma ged  or one to three months related experience and or training or equivalent combination of education and experience language skills ability to read and comprehend simple instructions short correspondence and memos ability to write simple correspondence ability to effectively present information in one on one and small group situations to customers clients and other employees of the organization other skills basic computer knowledge ability to apply commonsense understanding to carry out detailed but uninvolved written or oral instructions ability to deal with problems involving a few concrete variables in standardized situations physical demands for physical demands of position including vision hearing repetitive motion and environment see following description reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions of the position without compromising client care shift varies days vary casual hours vary,Entry level,environmental services,"['Health, Wellness & Fitness', 'Medical Practice', 'Hospital & Health Care']",Full-time,['Administrative'],https://www.linkedin.com/jobs/view/1805520296/?eBP=NotAvailableFromVoyagerAPI&refId=935b4a9b-ddc2-40f9-8d6f-bb4cab22ac86&trk=d_flagship3_search_srp_jobs
69,5eec25a5e74247ffdaed306d,40:37.7,83,Environmental Services Tech II,"Christian Health Care Center, Wyckoff & Wayne, New Jersey",,Posted 3 months ago,25,job summary the evs tech ii is responsible for maintaining sanitary and visibly pleasing floor care on soft and hard floor surfaces transports garbage moves furniture and completes a variety of project work such as window washing demonstrates an understanding of and embraces the mission statement of the christian health care center  qualifications requirements demonstrates compliance with the chcc aspire standards of performance  valid drivers license required experience in hard and soft floor care preferred  options apply for this job online apply share refer this job to a friend refer sorry the share function is not working properly at this moment please refresh the page and try again later  share on your newsfeed,Entry level,environmental services,"['Mental Health Care', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,['Other'],https://www.linkedin.com/jobs/view/1788949516/?eBP=NotAvailableFromVoyagerAPI&refId=935b4a9b-ddc2-40f9-8d6f-bb4cab22ac86&trk=d_flagship3_search_srp_jobs
70,5eec25ace74247ffdaed306e,40:44.9,84,"Student Intern, Corporate Environmental Services",Tucson Electric Power,,Posted 4 weeks ago,25,uns energy corporation headquartered in tucson arizona is a subsidiary of fortis inc  the largest investor owned electric and gas distribution utility in canada uns energy corporations public utility subsidiaries tucson electric power company uns electric inc and uns gas inc  provide electric and gas service to customers in southern and northern arizona for more information about uns energy corporation visit http www uns com tucson electric power provides safe reliable electric service to approximately 414 000 customers in southern arizona although our company has been in business for more than 120 years we continue to look for innovative ways of providing value comfort convenience and security to our customers every day were evaluating cutting edge energy technologies reshaping our energy portfolio and expanding our renewable power and energy efficiency programs while our line of work can be challenging it can also be rewarding our team of dedicated professionals values engagement enthusiasm innovation and collaboration we are currently seeking a talented individual for the position of student intern corporate environmental services the successful candidate will supplement permanent staff and offer work experience to college students in environmental related business functions the selected candidate will support sustainability and environmental policy initiatives as well as regulatory compliance in environmental program areas position related responsibilities successful candidates primary responsibility will be to support corporate environmental services staff duties may include support of sustainability and environmental policy initiatives as well as regulatory compliance in environmental program areas specific tasks may include collect and input data on various company functions including database management research and report on industry initiatives relating to sustainability environmental policy analysis including data collection evaluation and reporting regulatory compliance assistance including research report writing and preparation of forms and plans as required by various regulations perform other administrative assignments as requested knowledge skills  abilities must be pursuing a degree in environmental science  engineering chemical engineering civil engineering or related discipline with a graduation date of may 2021 or later must be able to work a minimum of 15 hours per week during regular business hours and up to 40 hours a week during the summer and school breaks must have a high level of interpersonal skills and the ability to protect highly sensitive and confidential information must be able to meet regular deadlines must demonstrate effective verbal and written communication skills must possess functional knowledge of microsoft office products must be able to work independently as well as in a team environment requirements student interns must maintain the required hours for full time student status good academic standing at their college or university as defined by the college or university and the gpa required for graduation by their college or university failure to maintain full time status good academic standing and or the requisite gpa will result in student interns being deemed ineligible for participation in this program student interns are employed on a temporary basis and are generally not eligible for some benefits including holiday pay scheduling of work hours and assignments should be made taking into consideration that student interns are students first and employees second back share,Internship,environmental services,['Utilities'],Internship,"['Education', 'Training']",https://www.linkedin.com/jobs/view/1905711865/?eBP=NotAvailableFromVoyagerAPI&refId=935b4a9b-ddc2-40f9-8d6f-bb4cab22ac86&trk=d_flagship3_search_srp_jobs
71,5eec25b4e74247ffdaed306f,40:52.1,85,Environmental Services Tech,Penobscot Valley Hospital,,Posted 1 month ago,25,description pvh is seeking a per diem environmental services technician position to help cover all shifts duties include but are not limited to cleaning picking up and delivering materials within the hospital building and helping the hospital maintain its clean attractive appearance while aiding in infection control and sanitization at pvh every position is vital to the care of our patients and the productive enjoyable work atmosphere our leaders are open to your suggestions and opinions because your ideas count  qualifications minimum 18 years old high school diploma or ged  pvh employment application required job offer contingent upon background check and pre employment physical  benefits pvh has a section 125 cafeteria benefits plan and pays a portion of the cost of our health plan dental basic life and disability insurance for employees with 32 authorized hours and provides partial subsidy for dependent health insurance part time employees are eligible for dental life and disability coverage and are eligible to participate in the health insurance plan other benefits include a 403 b plan and earned time off accrual ,Entry level,environmental services,"['Health, Wellness & Fitness', 'Medical Practice', 'Hospital & Health Care']",Part-time,['Other'],https://www.linkedin.com/jobs/view/1872611220/?eBP=NotAvailableFromVoyagerAPI&refId=935b4a9b-ddc2-40f9-8d6f-bb4cab22ac86&trk=d_flagship3_search_srp_jobs
72,5eec25bbe74247ffdaed3070,40:59.3,86,Supervisor Environmental Services,Stewart's Shops Corp,"Lubbock County, TX, US",Posted 1 week ago,25,mission statement service is our passion we serve by providing safe high quality care to all achieving excellent financial performance and training tomorrows healthcare professionals vision statement to serve our patients in the best teaching hospital in the country about umc magnet designated 501 licensed beds regions only level i trauma center regions only bicu dnv accredited primary teaching hospital for the texas tech university health sciences center ttuhsc ranked as one of the best places to work in texas by texas monthly  general job  performance information education and experience perfer highschool diploma or ged perfer 1 one to 3 three years houskeeping or floor tech experience in a related field environmental  working conditions requires reading writing and counting skills as well as performing calculations related to quality assurance and improvement inspections independent judgment required to schedule evaluate counsel and train staff mental and visual effort required to monitor and report issues related to quality and service improvement opportunities basic knowledge of calculator adding machine computer experience and other small office equipment experience in operating floor cleaning equipment and other equipment used in environmental services interaction with other departments and other relationships this position requires close interaction with medical staff and ancillary areas in order to facilitate a quality multi disciplinary approach to patient care and safety job description under general supervision the supervisor is responsible for the following duties ensure hospital quality cleanliness and appearance of assigned areas patient rooms public and ancillary  staff development through ongoing training one on one  assist in controlling and monitoring all chemicals supplies and equipment maintaining current record documentation note this job description performance appraisal form does not describe all job responsibilities that may be assigned to this job job responsibilities may change from time to time required licensures  certificiations  registrations none physical capabilities sufficient mobility and dexterity of both arms and legs to safely operate hand and power type tools and equipment mechanical devices may not be such that they interfere with safety aides ppes personal protective equipment ability to lift move various types of equipment supplies chemicals and furniture of light medium weight work requires prolonged sitting standing walking bending pushing pulling lifting and stretching skills and abilities requires reading writing and counting skills as well as performing calculations related to quality assurance and improvement inspections independent judgment required to schedule evaluate counsel and train staff mental and visual effort required to monitor and report issues related to quality and service improvement opportunities basic knowledge of calculator adding machine computer experience and other small office equipment experience in operating floor cleaning equipment and other equipment used in environmental services we are an equal opportunity employer and do not discriminate against any employee or applicant for employment because of race color sex age national origin religion sexual orientation gender identity status as a veteran and basis of disability or any other federal state or local protected class  mission statement service is our passion we serve by providing safe high quality care to all achieving excellent financial performance and training tomorrows healthcare professionals  vision statement to serve our patients in the best teaching hospital in the country about umc magnet designated 501 licensed beds regions only level i trauma center regions only bicu dnv accredited primary teaching hospital for the texas tech university health sciences center ttuhsc ranked as one of the best places to work in texas by texas monthly general job  performance information education and experience perfer highschool diploma or ged perfer 1 one to 3 three years houskeeping or floor tech experience in a related field environmental  working conditions requires reading writing and counting skills as well as performing calculations related to quality assurance and improvement inspections independent judgment required to schedule evaluate counsel and train staff mental and visual effort required to monitor and report issues related to quality and service improvement opportunities basic knowledge of calculator adding machine computer experience and other small office equipment experience in operating floor cleaning equipment and other equipment used in environmental services interaction with other departments and other relationships this position requires close interaction with medical staff and ancillary areas in order to facilitate a quality multi disciplinary approach to patient care and safety job description under general supervision the supervisor is responsible for the following duties ensure hospital quality cleanliness and appearance of assigned areas patient rooms public and ancillary  staff development through ongoing training one on one  assist in controlling and monitoring all chemicals supplies and equipment maintaining current record documentation note this job description performance appraisal form does not describe all job responsibilities that may be assigned to this job job responsibilities may change from time to time required licensures  certificiations  registrations none physical capabilities sufficient mobility and dexterity of both arms and legs to safely operate hand and power type tools and equipment mechanical devices may not be such that they interfere with safety aides ppeâ€™s personal protective equipment ability to lift move various types of equipment supplies chemicals and furniture of light medium weight work requires prolonged sitting standing walking bending pushing pulling lifting and stretching skills and abilities requires reading writing and counting skills as well as performing calculations related to quality assurance and improvement inspections independent judgment required to schedule evaluate counsel and train staff mental and visual effort required to monitor and report issues related to quality and service improvement opportunities basic knowledge of calculator adding machine computer experience and other small office equipment experience in operating floor cleaning equipment and other equipment used in environmental services we are an equal opportunity employer and do not discriminate against any employee or applicant for employment because of race color sex age national origin religion sexual orientation gender identity status as a veteran and basis of disability or any other federal state or local protected class sdl2017,Mid-Senior level,environmental services,"['Non-profit Organization Management', 'Medical Practice', 'Hospital & Health Care']",Full-time,['Other'],https://www.linkedin.com/jobs/view/1895980687/?eBP=NotAvailableFromVoyagerAPI&refId=935b4a9b-ddc2-40f9-8d6f-bb4cab22ac86&trk=d_flagship3_search_srp_jobs
73,5eec25c2e74247ffdaed3071,41:06.4,87,Environmental Services Aide,St. Luke's University Health Network,,Posted 3 weeks ago,25,st lukes is proud of the skills experience and compassion of its employees the employees of st lukes are our most valuable asset individually and together our employees are dedicated to satisfying the mission of our organization which is an unwavering commitment to excellence as we care for the sick and injured educate physicians nurses and other health care providers and improve access to care in the communities we serve regardless of a patients ability to pay for health care the environmental services aide performs the general and aseptic cleaning and sanitizing of patient rooms auxiliary room and other specified areas throughout the hospital using proper cleaning guidelines and procedures  job duties and responsibilities uses appropriate cleaning supplies and chemical according to departmental procedures cleans and prepares patient rooms beds stretchers other assigned areas in a timely and efficient manner scrubs mops and buffs floor dusts and polishes furniture cleans glass interior windows woodwork toilets washrooms and fixtures cleans sinks in kitchen and cleans tables and dining area removes trash from areas to designated trash stations uses safe and proper cleaning procedures ability to follow all applicable schedules sanitation and safety requirements attends 85 of environmental services department monthly staff meetings annually maintains assigned area in a neat clean and sanitary condition physical and sensory requirements walks for up to 6 7 hours day 1 to 4 hours at a time stands for 1 2 hours day 0 to 1 hours at a time occasional firm grasping occasional lifting up to 25 lbs occasionally carries up to 25 lbs frequent pushing and pulling up to 50 lbs occasionally stoop bend squat and kneel occasional crouching frequently reaches above shoulder level hearing as it relates to normal conversation and seeing as it relates to general and near vision  education high school diploma or g e d equivalency preferred  training and experience three to six months of experience in housekeeping in either a hospital or institutional setting preferred please complete your application using your full legal name and current home address be sure to include employment history for the past seven 7 years including your present employer additionally you are encouraged to upload a current resume including all work history education and or certifications and licenses if applicable it is highly recommended that you create a profile at the conclusion of submitting your first application thank you for your interest in st lukes st lukes university health network is an equal opportunity employer ,Entry level,environmental services,['Hospital & Health Care'],Full-time,['Administrative'],https://www.linkedin.com/jobs/view/1905732071/?eBP=NotAvailableFromVoyagerAPI&refId=935b4a9b-ddc2-40f9-8d6f-bb4cab22ac86&trk=d_flagship3_search_srp_jobs
74,5eec25c9e74247ffdaed3072,41:13.5,88,MGR-ENVIRONMENTAL SERVICES,Sparrow Health System,,Posted 3 weeks ago,25,job opportunity job id 20301 positions location lansing mi job description general purpose of job to description positions location lansing mi job description general purpose of job to direct and coordinate all environmental services activities through supervisors and all caregivers this individual is responsible for planning initial training continuing education and maintaining quality for the department both on site and in ancillary buildings  essential duties this job description is intended to cover the minimum essential duties assigned on a regular basis caregivers may be asked to perform additional duties as assigned by their leader leadership has the right to alter or modify the duties of the position assist with the development and implementation of a business plan for environmental services and financial plan in conjunction with the department director responsible for interviewing and selection of department staff and as required management personnel provide training and continuing education for the staff also coach counsel and provide feedback to caregivers assist the patient care re design teams to insure quality patient care is maintained develop the departmental training plan for staff implement evaluate and modify programs as needed assist in the development internal and external customer satisfaction questionnaire administer survey collect data identify quality issues and develop a corrective action plan ensure that the cleaning and all other department functions are carried out in compliance with established standards and regulatory requirements such as infection control policies safety policies jcaho mdch osha acts ensure the proper use and maintenance of departmental equipment and supplies maintain required records and reports on a daily basis makes walking rounds in all work areas to maintain contact with customers and caregivers and promote teamwork within the department  job requirements general requirements none work experience minimum of three years of progressive hospital evs supervisory experience demonstrated ability to work effectively under pressure and meet established goals and objectives  preferred  education bachelor’s degree with emphasis in human relations management or related area  specialized knowledge and skills technical knowledge of all aspects of environmental services knowledge of environmental services policies and procedures as they pertain to mdch osha jcaho demonstrated ability to deal tactfully with the hospital staff and general public  sparrow health system is an equal opportunity affirmative action employer all qualified applicants will receive consideration for employment without regard to race color religion sex sexual orientation gender identity national origin disability or protected veteran status  requirements job family management professional requirements shift evenings degree type  education level bachelors status full time facility sparrow hospital experience level under 4 years,Mid-Senior level,environmental services,"['Health, Wellness & Fitness', 'Medical Practice', 'Hospital & Health Care']",Full-time,['Other'],https://www.linkedin.com/jobs/view/1884809411/?eBP=NotAvailableFromVoyagerAPI&refId=935b4a9b-ddc2-40f9-8d6f-bb4cab22ac86&trk=d_flagship3_search_srp_jobs
75,5eec25d0e74247ffdaed3073,41:20.6,89,Environmental Services Worker,Circle Health,,Posted 1 week ago,25,full time evenings the environmental services worker performs supervises services in a designated area according to the policies procedures philosophy and objectives of the department and hospital works cooperatively within department and other services to create a system of quality health care the environmental services worker is responsible for 7 step cleaning patient care and ancillary areas they are responsible for following infection control guidelines and provide a safe and sanitary environment for all customers this position will also be performing various other tasks to aide the other departments that make up hospitality services  respomsibilities completes the 7 steps of cleaning daily in assigned area s  collects waste in assigned area within scheduled time keeps assigned equipment and storage area clean and organized at all times understands the inspection process as it pertains to their job responsibilities and follows up with recommendations follows the ivr phone system procedures based on assignments to log in beds for discharges follows the cares training program when interacting with patients and nurses maintains appropriate inventory for their assigned area s  such as paper towels tp soap buff floors as assigned with attention to detail responsible for other duties as assigned  minimum requirements high school ged or equivalent preferred must speak read write and understand english fluently team player in a fast paced environment is essential about lowell general hospital lowell general hospital is an independent not for profit community hospital serving the greater lowell area and surrounding communities with two primary campuses located in lowell massachusetts we are the second largest community hospital in massachusetts we have the latest state of the art technology and a full range of medical and surgical services for patients from newborns to seniors  we are also a proud member of circle health and in collaboration with the medical community it is our promise to provide our patients with complete connected care sm,Entry level,environmental services,['Hospital & Health Care'],Full-time,"['Customer Service', 'Information Technology']",https://www.linkedin.com/jobs/view/1866232070/?eBP=NotAvailableFromVoyagerAPI&refId=935b4a9b-ddc2-40f9-8d6f-bb4cab22ac86&trk=d_flagship3_search_srp_jobs
76,5eec25d7e74247ffdaed3074,41:27.7,90,Mid-level Environmental Planner,"EPG Environmental Planning Group, LLC",,Posted 4 days ago,"Posted Date
Posted 4 days ago
Number of applicants
28 applicants",epg is seeking an mid level environmental planner for our phoenix arizona office  experience qualifications and skills required 8 years of experience in project management nepa documentation and or coordination with federal land management agencies in the western u s 8 years of experience with a variety of development project types including large scale projects 8 years of experience with municipal county state and or federal agencies documented project management on large complex projects skills valid driver’s license physically capable of extensive walking in back country conditions strong planning skills ability to produce quality documents and graphics proficient with gis microsoft word and excel proficient with writing editing and formatting technical documents detail oriented while still able to understand the overarching goals of a project effective time management skills a desire to learn and excel ability to manage project budgets monthly progress reports labor forecasts schedule updates agendas meeting arrangements track action items ability to oversee technical support tasks data management support monitor technical studies respond to requests distribution of materials and deliverables able to lead interdisciplinary teams through project life cycles excellent communication skills flexible and adaptable to shifting priorities education master’s degree preferred in natural resources environmental science biology ecology planning landscape architecture water resources or related field of study coursework in ecology biology environmental policy planning land use and water resources is beneficial job responsibilities include assisting with the following managing projects related to the following national environmental policy act environmental impact statements eiss  environmental assessments eas  and categorical exclusions clean water act including u s army corps of engineers’ section 404 section 10 endangered species act migratory bird act and or local planning and zoning other planning water resources fish and wildlife natural resource management and other environmental permitting and compliance work may also occur technical writing and complex data analysis and management assignments field work at times under rigorous conditions miscellaneous planning design and office tasks as needed managing regional planning projects and facility siting studies to include agency contacts and report collection visual land use and socioeconomic data collection analysis studies and impact assessments and documentation in environmental reports and permits e g  eiss eas and conditional use permits developing computer aided simulations and graphics proposal preparation document production and report research typical schedule full time salaried position occasional travel for field work salary is negotiable based on relevant experience  if you are interested in applying for this position please send your resume and cover letter listing at least 3 references to environmental planning group llc human resources via email at careersepgllc co environmental planning group llc epg is an interdisciplinary planning and landscape architecture firm of professionals and resource specialists offering environmental planning landscape architecture biological and cultural resources information technology gis graphic design public involvement environmental compliance and construction monitoring services we understand the natural cultural and human environment allowing us to achieve planning and design solutions that balance growth development and the environment and enrich the quality of life for the communities involved inherent in our project success is the diversity talents skills and creativity of our group our foundation in a process our team approach and commitment to quality our utilization of advancing technology and clear concise communication with staff located in five offices located in the western us we work on a variety of project types scales and in different locations please visit www epgllc co for more information on the types of projects we are engaged on  no calls to our office locations regarding employment will be accepted  if you are interested in applying for this position please send your resume a cover letter and at least three references to environmental planning group llc human resources via email to careersepgllc co,Associate,environmental services,"['Construction', 'Civil Engineering', 'Environmental Services']",Full-time,['Other'],https://www.linkedin.com/jobs/view/1905611737/?eBP=NotAvailableFromVoyagerAPI&refId=935b4a9b-ddc2-40f9-8d6f-bb4cab22ac86&trk=d_flagship3_search_srp_jobs
77,5eec25dee74247ffdaed3075,41:34.8,91,Environmental Services Aide,Hamilton Health Care System,,Posted 2 months ago,25,each hamilton long term care facility focuses on a specific care specialty by doing so we are able to offer a level of specialization that is unavailable to most other long term care centers each of our four health and rehabilitation centers is equipped for specialized care needs regency park health and rehabilitation specializes in short term rehabilitation and long term care most residents at regency park have the goal of returning to their homes once rehabilitation is complete all four health and rehabilitation centers offer physical occupational and speech therapies social services and activities adapted to each individuals needs full time position 730 330pm work 4 days off 2 swing shift examples of duties performed responsible for cleaning of a long term care nursing center to include but not limited to cleaning patient rooms and bathrooms sweeping and damp mops floors vacuuming carpet dusting furniture bed frames and window sills collecting and removing trash from assigned area keeping equipment clean and in proper operating condition maintaining adequate level of housekeeping supplies requirements to be considered for this opportunity applicants must be a high school graduate or its equivalent preferred  embrace the standards values and beliefs of the organization possess ability to communicate effectively orally and in writing be capable of maintaining effective working relationships with patients family members department heads and fellow associates eeo  m f d v drug free workplace,Entry level,environmental services,"['Non-profit Organization Management', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,['Administrative'],https://www.linkedin.com/jobs/view/1853986313/?eBP=NotAvailableFromVoyagerAPI&refId=935b4a9b-ddc2-40f9-8d6f-bb4cab22ac86&trk=d_flagship3_search_srp_jobs
