job_title,employer_location,job_description,industry,job_desc_count,masculine_counts,feminine_counts,mas_pron_counts,fem_pron_counts,sup_counts,mas_tot,fem_tot,mas_ratio,fem_ratio
Prncpl Logistics Mgmt Anlyst - Deployable,"Palmdale, CA, US",interested expanding career experience exposure supporting mission seeks ensure security nation allies? northrop grumman may place leading global security company providing innovative systems products solutions customers worldwide northrop grumman offers extraordinary portfolio capabilities technologies northrop grumman comprised professionals bring different perspectives curious world accepting understand ideas backgrounds experiences bring work innovative continue build talented workforce look professionals exemplify core values leadership characteristics approach innovation description northrop grumman defense systems seeking principal logistics management analyst 3 rotational position basedout palmdale ca successful candidate c ontrol efficient flow goods services information points origin customer placement order meet customer requirements ensures customer service time objectives achieved within existing financial constraints order meet marketing financial objectives ensures execution continuous improvement standard logistics processes replenishment system data interchange systems demand management electronic data systems administration related functions builds relationships strategic customers logistics initiatives integrates learning customers competitors operating entities distribution transportation customer service industries industry groups professional training continuously improve competitive position basic qualifications 6 years relevant work experience bachelors 4 years relevant experience masters 10 years job related experience may used lieu education experience aviation aerospace technical data technical aptitude large mechanical chemical materials able collaborate team environment experience procurement use sap experience team dynamics exceptional written oral communication skills work approved environment specified work hours frequently move position objects weighing 30 50 lbs overhead must willing work flexible work schedule may include extended shifts holidays weekends support call status 24 hours day 7 days week 365 days year must maintain valid u passport accept customer furnished quarters period 120 days away primary work location comply mobility requirements chemical warfare training immunizations may include anthrax smallpox meet medical requirements worldwide travel must active dod top secret clearance must obtain retain special program access clearance within 365 days submission preferred qualifications bachelor’s degree logistic related field experience mobility load planning strong experience ms excel word powerpoint northrop grumman committed hiring retaining diverse workforce proud equal opportunity affirmative action employer making decisions without regard race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability protected class complete eeo aa statement please visit www northropgrumman com eeo u citizenship required position,aviation & aerospace,361,17,11,0,0,4,21,11,0.058171745,0.030470914
Enforcement Investigator,"El Segundo, CA, US",duties help duties summary office aerospace medicine aam develops manages medical programs support aviation safety learn agency responsibilities incumbent serves enforcement investigator special investigations branch aam 830 within drug abatement division office aerospace medicine aam position performs multiple varying complex assignments minimal direction manager applies experience comprehensive technical knowledge conducting complex investigations planning scheduling conducting ongoing monitoring industry operations accordance 14 cfr part 120 49 cfr part 40 conducts comprehensive investigations individuals employers violation dot faa drug alcohol testing regulations throughout united states territories prepares final written reports investigations may result administrative civil penalty certificate action defines organizes assigns resources accomplish program organizational objectives provides testimony serves technical advisor faas office chief counsel hearings preparation hearings works across functional organizational lines often representing aam avs faa technical point contact communicating complex technical information stakeholders internal external faa levels management establishes maintains liaison services offices lines business civil aviation security required law enforcement officials assure compliance enforcement drug alcohol regulations interprets policy provides guidance instruction stakeholders internally externally faa defines organizes assigns resources accomplish organizational objectives provides guidance lower level staff solve difficult technical issues resolves unique technical problems without intervention management experienced technical specialist work rarely reviewed typically status reports completion projects work activities directly impact objectives aam avs faa ensuring safety aerospace industry customers performs duties assigned travel required 50 less job may require 50 travel supervisory status promotion potential na job family series 1801 general inspection investigation enforcement compliance series requirements help requirements conditions employment us citizenship required selective service registration required males born 12 31 1959 must submit sf50 see required documents one year probationary period may required successful completion security investigation may required please review required documents additional information qualifications reference opms group coverage qualification standard administrative management positions qualify position fv j fg gs 14 level must demonstrate application possess least one year specialized experience equivalent fv fg gs 13 level specialized experience experience equipped particular knowledge skills abilities perform successfully duties position filled typically related work position filled specialized experience may include limited experience working drug alcohol testing programs defining organizing resources accomplish organizational objectives experience preparing reviewing drug alcohol investigation reports experience analyzing statistical data networking building relationships stakeholders across multiple layers organization agency industry applicants provide examples specialized experience work history education see qualifications required ksa information part federal wide hiring reform initiative streamlining hiring process faa committed eliminating use knowledge skills ability ksa narratives initial application hiring process announcements therefore applicant announcement required provide narrative response text box listed ksa lieu providing ksa narrative response text box listed knowledge skills abilities ksas work history please include information provides specific examples meet response level answer chose ksa work history examples specific clearly reflect highest level ability ksa answers evaluated validate whether level selected appropriate based work history experience provided answers may adjusted human resource specialist appropriate eligible applicants meeting minimum qualification requirements selective factor applicable may evaluated ksas factors listed announcement based evaluation applicants placed one following categories score order category grouping alphabetical referred selecting official consideration preview job questionnaire make sure resume includes detailed information support qualifications answers job questionnaire additional information may use vacancy fill similar vacant positions position may subject background investigation one year probationary period may required person selected position may required file financial disclosure statement within 30 days entry duty faa policy limits certain outside employment financial investments aviation related companies notes applications must received servicing personnel office closing date announcement application package must meet announcement requirements include information listed apply section vacancy announcement include required forms current former permanent employees another federal agency competitive excepted service completed probationary period applicants claiming transfer reinstatement eligibility must submit notice personnel action sf 50 equivalent verify status applicants must provide copy recent sf 50 notification personnel action verifies current position title series grade tenure organization record sf 50 must received closing date announcement order receive consideration veterans honorably discharged armed forces completing least three 3 years continuous active service evho eligible must upload email copy dd form 214 reflecting three 3 years continuous active service character service verify eligibility none applicants may interviewed applicants must apply line receive consideration vacancy announcement faxed mailed e mailed applications cannot accepted position covered faa core compensation plan additional information core compensation available following website http jobs faa gov faacorecompensation htm please ensure answer questions follow instructions carefully errors omissions may impact rating may result considered job confirm receipt emailed documents please call 405 954 3969 bargaining unit position links important information locality pay cola read evaluated evaluated job based well meet qualifications important applicants may rated extent quality experience education training relevant duties position answers provided line process must substantiated ensure application package resume supports responses read background checks security clearance security clearance drug test required required documents help required documents notification personnel action sf 50 transcripts veterans documentation etc accepted combination line application documents must uploaded emailed 9 amc ahf c400@faa gov closing date announcement submitted documents reference announcement number applicants claiming eligibility expanded veterans hiring opportunity evho must submit dd form 214 reflecting character service verify eligibility closing date announcement requested human resource office eligibility evho considered based applicable documentation submitted closing date current former federal employee including current faa employee must provide copy sf 50 notification personnel action containing information blocks 15 17 18 19 22 24 used verify position title series grade tenure organization record closing date announcement may fax sf 50 upload line application faxing sf 50 please ensure include vacancy announcement number faxed copy current federal employee need current copy sf 50 please contact personnel office faa employee access print sf 50 eopf system https eopf opm gov dot former federal employee obtain copy sf 50 writing national personnel records center annex 1411 boulder boulevard valmeyer il 62295 additional information available link http www archives gov st louis civilian personnel expanded veterans hiring opportunity evho veterans honorably discharged armed forces completing least three 3 years continuous active service applicants claiming eligibility evho must submit dd form 214 reflecting character service verify eligibility closing date announcement requested human resource office eligibility evho considered based applicable documentation submitted closing date benefits help benefits career u government provides employees comprehensive benefits package federal employee family access range benefits designed make federal career rewarding learn federal benefits review benefits eligibility benefits depends type position hold whether position full time part time intermittent contact hiring agency information specific benefits offered apply help apply must apply online receive consideration application must status received 1159 pm eastern time close date accepted applying positions associated faa registers application must status received time referral list created order receive consideration positions associated register describing work experience education please clear specific regarding experience education strongly encourage applicants utilize usajobs resume builder creation resumes please ensure work history includes following information job title include series grade federal job duties specific describing duties employers name address supervisor name phone number start end dates including month day year e g june 18 2007 april 05 2008 full time part time status include hours worked per week salary determining length general specialized experience dependent information failure provide information may result finding ineligible may upload completed documents usajobs account provide opportunity utilize uploaded information applying future vacancies please see guide document upload guide information uploading using documents applications read agency contact information jenny sewell phone 405 954 3969 email jenny r sewell@faa gov address federal aviation administration aac regional hr services division 6500 macarthur blvd hq room 155 ahf c400 oklahoma city ok 73169 us learn agency next steps candidates faa positions evaluated using automated vacancy information access tool online referral aviator system aviator compares skills experience described application requirements position found eligible highly qualified candidate referred selecting official consideration cases individuals priority special consideration must considered selected candidates whether contacted interview depends upon location position judgment selecting official important make change application must resubmit change application resubmit changes considered part application package previous application considered qualified applicants considered regardless political affiliation race color religion national origin gender sexual orientation marital status age disability non merit factors dot provides reasonable accommodations applicants disabilities need reasonable accommodation part application hiring process please notify agency contact listed agency contact information section announcement hiring manager employee disability must notify decision maker accommodation request job applicants employees required follow oral requests writing decisions granting reasonable accommodation made case case basis additional information reasonable accommodations procedures eeo programs available office civil rights acr contacting local faa civil rights office read fair transparent fair transparent federal hiring process setup fair transparent please read following guidance equal employment opportunity policy united states government discriminate employment basis race color religion sex including pregnancy gender identity national origin political affiliation sexual orientation marital status disability genetic information age membership employee organization retaliation parental status military service non merit factor equal employment opportunity eeo federal employees job applicants read reasonable accommodation policy federal agencies must provide reasonable accommodation applicants disabilities appropriate applicants requiring reasonable accommodation part application process follow instructions job opportunity announcement part remaining hiring process applicants contact hiring agency directly determinations requests reasonable accommodation made case case basis reasonable accommodation change job work environment way things usually done enables individual disability apply job perform job duties receive equal access job benefits rehabilitation act 1973 federal agencies must provide reasonable accommodations applicant disability needs accommodation equal opportunity apply job employee disability needs accommodation perform essential job duties gain access workplace employee disability needs accommodation receive equal access benefits details training office sponsored events request reasonable accommodation time application hiring process job requests considered case case basis learn disability employment reasonable accommodations contact agency read legal regulatory guidance financial suitability social security number request privacy act signature false statements selective service new employee probationary period job originated www usajobs gov full announcement apply visit www usajobs gov getjob viewdetails 569300700 resumes submitted according instructions job announcement listed www usajobs gov considered,aviation & aerospace,1649,28,42,1,0,2,31,42,0.018799272,0.025469982
Supply Chain Procurement Specialist,"Northridge, CA, US",northrop grumman defense systems designs builds delivers space defense aviation related systems customers around world main products include launch vehicles related propulsion systems missile products subsystems defense electronics precision weapons armament systems ammunition satellites associated space components services advanced aerospace structures currently looking supply chain procurement specialist level a02 northridge ca location job responsibilities include limited sources procures goods services commodity nature many suppliers initiates requests quotations proposals receives analyzing proposed pricing potential suppliers conjunction quality organization evaluates monitors supplier quality reliability well supplier ability support required delivery schedules works internal customers ensure specifications appropriate services products required identifies opportunities reduce cost improve efficiency manage risk targeted negotiations issues purchase orders manages performance purchase orders ensures compliance public law requirements well company business policies procedures including import export regulations employs sound business practices assesses supplier performance part follow activities ensures appropriate documentation provided logistics transportation warehouse organization proper receipt recorded reviews approves supplier payment needed utilizes process tools lean six sigma suppliers drive quality efficiency continuous improvement relocation assistance available position basic qualifications bachelors degree minimum three 3 years related experience masters degree minimum one 1 year related experience must able obtain maintain us govt issued secret clearance within timeframe set forth management us citizenship required preferred qualifications supply chain procurement experience prime contract experience working prior depot sustainment missile programs integrated product team experience certified professional supply chain management cpsm project management professional pmp certification lean six sigma training certification desired active dod clearance secret northrop grumman committed hiring retaining diverse workforce proud equal opportunity affirmative action employer making decisions without regard race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability protected class complete eeo aa pay transparency statement please visit www northropgrumman com eeo u citizenship required positions,aviation & aerospace,298,6,8,0,0,4,10,8,0.033557047,0.026845638
Administrative Assistant 4 - Space Components,"San Diego, CA, US",northrop grumman employees incredible opportunities work revolutionary systems impact peoples lives around world today generations come pioneering inventive spirit enabled us forefront many technological advancements nations history first flight across atlantic ocean stealth bombers landing moon look people bold new ideas courage pioneering spirit join forces invent future fun along way culture thrives intellectual curiosity cognitive diversity bringing whole self work — insatiable drive others think impossible employees part history theyre making history northrop grumman tactical space systems designs builds delivers space defense aviation related systems customers around world main products include launch vehicles related propulsion systems missile products subsystems defense electronics precision weapons armament systems ammunition satellites associated space components services advanced aerospace structures administrative assistant iv performs diverse set complex assignments tasks requires initiative independent judgement incumbent provides support assigned members space components business unit bu structures operating unit ou leadership position located san diego ca job responsibilities proactively manage high volume calendars currently three prioritize schedule recurring meetings handle quick turn ad hoc requests monitor act upon upcoming needs resolve frequent schedule conflicts schedule meetings requested assigned staff currently two support weekly monthly quarterly ad hoc reporting presentation requirements forecast deliverables collect summarize data prepare draft documents plan schedule reviews facilitate complete timely submissions make domestic international travel arrangements process expense reports timely manner assigned staff currently five attend bu ou operations ou business operations staff meetings publish agendas follow action items plan schedule quarterly bu hands meetings site visits draft presentation material coordinate meetings site visit four ou locations lead quarterly hands meeting planning execution ou working leadership team draft finalize presentation material coordinate facilities resources needed ensure successful events 450 local employees coordinate ou remote office hands sessions interface division executive admin calendar planning business unit deliverable submissions review edit distribute internal announcements support industry conferences customer meetings internal vip meeting preparation including meeting materials event registrations facility tour readiness overall event coordination arrange execute support variety internal site site meetings including conference room reservations catering manage ou new hire welcome meeting lunch program respond wide variety ou employee requests provide direct support resource referrals appropriate manage support special projects assigned provide back support administrative staff needed qualifications basic qualifications h diploma equivalent minimum 5 years experience sr level administrative assistant executive assistant supporting managers directors strong interpersonal communication organizational skills ability manage multiple concurrent conflicting assignments intermediate high level ms office skills preferred qualifications strong ability multi task competing priorities positive manner ability support team scattered around multiple time zones strong proofreading document preparation skills northrop grumman committed hiring retaining diverse workforce proud equal opportunity affirmative action employer making decisions without regard race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability protected class complete eeo aa pay transparency statement please visit www northropgrumman com eeo u citizenship required positions,aviation & aerospace,473,13,17,0,0,0,13,17,0.027484144,0.035940803
Operations Team Supervisor,"Brigham City, UT, US",northrop grumman employees incredible opportunities work revolutionary systems impact peoples lives around world today generations come pioneering inventive spirit enabled us forefront many technological advancements nations history first flight across atlantic ocean stealth bombers landing moon look people bold new ideas courage pioneering spirit join forces invent future fun along way culture thrives intellectual curiosity cognitive diversity bringing whole self work — insatiable drive others think impossible employees part history theyre making history northrop grumman innovation systems designs builds delivers space defense aviation related systems customers around world main products include launch vehicles related propulsion systems missile products subsystems defense electronics precision weapons armament systems ammunition satellites associated space components services advanced aerospace structures northrup grumman operations team supervisor position promontory ut plant lead team touch labor operators propulsion systems value stream operations team supervisor ots responsible safety quality job training productivity delivery schedules within areas responsibility preferred candidate communicates expectations clearly initiates necessary actions ensure organizational goals business objectives accomplished ensures company policy directives operating procedures followed ots maintains presence point criticality difficulty favorably influence operations high performance manufacturing team exemplifies adherence safety rules regulations standards requirements qualifications high school diploma ged 6 years experience working manufacturing environment minimum two years manufacturing experience must ng two years successful team leadership skill interpreting engineering drawings specifications operating procedures knowledge safety quality policies procedures must able obtain employee possessor designation selection criteria demonstrated experience leading work team achieve organizational goals basic computer skills include word excel powerpoint demonstrated skill initiative resolving functional process related problems issues skill interpreting engineering drawings specifications operating procedures familiarity composite procedures processes manufacturing experience including knowledge supporting systems including esi epic maximo engaged continuous improvement initiatives utilizes employee cooperation involvement achieve area objectives effective written verbal communication skills makes sound business decisions preference given propulsion system employees northrop grumman committed hiring retaining diverse workforce proud equal opportunity affirmative action employer making decisions without regard race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability protected class complete eeo aa pay transparency statement please visit www northropgrumman com eeo u citizenship required positions,aviation & aerospace,353,18,10,0,0,0,18,10,0.050991501,0.028328612
Buyer Production Planner,"Akron, OH, US",buyer production planner global manufacturer marine military defense industrial company serving meaningful purpose mission statement client client buyer opportunity global manufacturer supplier military marine defense aviation industrial safety solutions quality manager working aerospace defense division driving quality team quality management systems base salary 55 000 65 000 401k vacation holidays part growing innovative company honorable mission statement,aviation & aerospace,57,2,0,0,0,0,2,0,0.035087719,0
Quality Engineer 3,"Huntsville, AL, US",teledyne brown engineering inc tbe located huntsville al part teledyne technologies family high technology companies tbe provides full spectrum systems engineering integration manufacturing lifecycle sustainment solutions marine aviation aerospace defense energy environment markets tbe industry leader systems integration technology development hardware design prototype development system test evaluation advanced manufacturing responsible analysis product process equipment method issues designated stages product development manufacturing lead support action prevent reduce costs associated poor quality work maximize product conformance specified requirements ensuring best possible manufacturability works general supervision exercises judgment within defined procedures practices determine appropriate action certain degree creativity latitude required essential duties responsibilities include following duties may assigned develops initiates standards methods inspection testing evaluation plans conducts analysis inspection design test integration assure quality assigned product component devises sampling procedures designs develops forms instructions recording evaluating reporting quality reliability data establishes program evaluate precision accuracy production equipment testing measurement analytical equipment facilities performs quality engineering reviews design documentation compliance stated requirements including vendor quality manuals company quality records applies statistical process control spc methods analyzing data evaluate current process process changes reviews purchased products components provides input decision accept product future purchases vendor documents data obtained quality activities consistent company policies procedures develops new approaches solve problems identified quality activities communicates significant issues developments identified quality activities provides recommended process improvements management prepares reports communicate involvement results quality activities prepares presents technical program information team members management directs technical administrative workers engaged quality activities maintains working knowledge government industry quality codes standards daily availability include evenings weekends necessary reach goals deadlines supervisory responsibilities job supervisory responsibilities competencies perform job successfully individual demonstrate following competencies analytical collects researches data uses intuition experience complement data problem solving identifies resolves problems timely manner gathers analyzes information skillfully works well group problem solving situations project management communicates changes progress technical skills pursues training development opportunities strives continuously build knowledge skills oral communication speaks clearly persuasively positive negative situations listens gets clarification responds well questions participates meetings written communication writes clearly informatively edits work spelling grammar presents numerical data effectively able read interpret written information teamwork gives welcomes feedback supports everyone’s efforts succeed business acumen understands business implications decisions ethics treats people respect works integrity ethically upholds organizational values organizational support follows policies procedures supports organization’s goals values judgment includes appropriate people decision making process motivation demonstrates persistence overcomes obstacles planning organizing prioritizes plans work activities uses time efficiently professionalism reacts well pressure treats others respect consideration regardless status position accepts responsibility actions quality demonstrates accuracy thoroughness looks ways improve promote quality applies feedback improve performance monitors work ensure quality quantity completes work timely manner strives increase productivity safety security observes safety security procedures reports potentially unsafe conditions uses equipment materials properly adaptability adapts changes work environment able deal frequent change delays unexpected events initiative seeks increased responsibilities asks offers help needed innovation generates suggestions improving work qualifications requirements listed representative knowledge skill ability required reasonable accommodations may made enable individuals disabilities perform essential functions education experience bachelors degree b four year college university related field 2 5 years directly related experience training equivalent combination education experience language skills ability read analyze interpret general business periodicals professional journals technical procedures governmental regulations ability write reports business correspondence procedure manuals ability effectively present information respond questions groups managers clients customers general public mathematical skills ability work mathematical concepts probability statistical inference fundamentals solid geometry trigonometry ability apply concepts fractions percentages ratios proportions practical situations reasoning ability ability solve practical problems deal variety concrete variables situations limited standardization exists ability interpret variety instructions furnished written oral diagram schedule form computer skills perform job successfully individual general knowledge microsoft office quality software essential duties follows import export requirements consulting facility import export personnel required skills abilities basic knowledge iso as9100 working knowledge lean manufacturing 6 sigma kaizen knowledge specific software design analysis erp…,aviation & aerospace,642,40,24,0,0,3,43,24,0.066978193,0.037383178
Program Manager 1,"Magna, UT, US",northrop grumman employees incredible opportunities work revolutionary systems impact peoples lives around world today generations come pioneering inventive spirit enabled us forefront many technological advancements nations history first flight across atlantic ocean stealth bombers landing moon look people bold new ideas courage pioneering spirit join forces invent future fun along way culture thrives intellectual curiosity cognitive diversity bringing whole self work — insatiable drive others think impossible employees part history theyre making history northrop grumman space systems designs builds delivers space defense aviation related systems customers around world main products include launch vehicles related propulsion systems missile products subsystems defense electronics precision weapons armament systems ammunition satellites associated space components services advanced aerospace structures northrop grumman currently seeking program manager 1 hypersonics program propulsion systems business unit magna utah bacchus role description responsibilities program manager support program implementation execution emphasis communication external internal customers functional organizations overall management group financial contract commitments position located bacchus northern utah part strategic programs leadership team executing existing programs developing executing business growth strategies job duties program manager job duties listed ultimately responsibility program execution execute program successfully management safety quality schedule technology cost needs understand processing energetic materials solid rocket motors components continuously drive results challenge status quo capacity understand people provide mentorship proven ability influence others company customer interface represent northrop grumman company bringing northrop grumman message customer integrating knowledge spectrum northrop grumman capabilities understanding customer needs promote northrop grumman service customer executing program resolving issues accordance business objectives strategy legal requirements regulations contract terms company policies balance interests customer northrop grumman employees manage program participation working group meetings program team management provide overall leadership direction program team contracts finance value stream element team vset engineering operations include coaching team members resolving conflict contributing performance reviews establish communicate program priorities possess proven ability provide verbal written information clearly succinctly persuasively understand manage change programs baseline meet master program plans schedules identifying assessing risks initiating necessary corrective action schedule management ensure programs schedule program milestones understand integrated master schedules integrated factory schedules earned value management principles financial performance oversee budget management within program participate monthly business management reviews forecast financial performance align program actions communications achieve maximum award fee contract structure pricing assist negotiating contracts contract changes contract pricing contract terms resolution contract issues technical performance drive technical excellence setting program standards working closely technical team vsets balancing risk delivering performance business development leverage current programs win new business manage preparation new proposals follow proposals change proposals ensure meet northrop grumman business strategy compliant responds customer needs provides proper base successful negotiations program performance qualifications education experience requirements bs degree engineering business finance 6 years work experience work experience include two 2 plus years experience leading multiple discipline teams preferred experience working knowledge solid rocket design motor development production understanding earned value management system application managing ps programs experience integration vset concept ps program execution working knowledge navy programs products experience vset management depth understanding customer requirements technically financially ensure customer needs met familiarity experience managing itar data additional information successful applicant must u citizen ability obtain secret clearance northrop grumman committed hiring retaining diverse workforce proud equal opportunity affirmative action employer making decisions without regard race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability protected class complete eeo aa pay transparency statement please visit www northropgrumman com eeo u citizenship required positions,aviation & aerospace,568,19,17,0,0,2,21,17,0.036971831,0.029929577
Product Engineer - Space Components,"Beltsville, MD, US",northrop grumman employees incredible opportunities work revolutionary systems impact peoples lives around world today generations come pioneering inventive spirit enabled us forefront many technological advancements nations history first flight across atlantic ocean stealth bombers landing moon look people bold new ideas courage pioneering spirit join forces invent future fun along way culture thrives intellectual curiosity cognitive diversity bringing whole self work — insatiable drive others think impossible employees part history theyre making history northrop grumman innovation systems designs builds delivers space defense aviation related systems customers around world main products include launch vehicles related propulsion systems missile products subsystems defense electronics precision weapons armament systems ammunition satellites associated space components services advanced aerospace structures creating improving manufacturing work instructions meet challenging hardware requirements reviewing engineering designs drawings accuracy manufacturability managing engineering bill materials use mrp working alongside manufacturing teams ensure overall quality delivery cost objectives achieved communicating manufacturing plans processes internal external customers manufacturing readiness reviews provides technical guidance liaison operations assists supervisors new techniques assist determination causes rejected parts creating manufacturing plans detailed work instructions provide redlines updating manufacturing work instructions shop floor specify necessary special processes equipment fixtures required manufacturing assigned programs continuously work improve manufacturing methods efficiency product quality participate continuous improvement projects assist tool design required help support operations developing tooling concepts using cad software model release tool drawings monitor quality discrepancies identify trends investigate problems implement corrective actions position may filled level 2 3 nglinkedis minimum qualifications bachelors degree mechanical aerospace manufacturing industrial engineering minimum 2 years relevant work experience minimum qualification bachelors degree mechanical aerospace manufacturing industrial engineering minimum 5 years relevant work experience proven multi tasker self starter excellent verbal written communication skills working knowledge tig welding heat treating processes plus proficiency computer aided design cad software proficient reading engineering drawings good understand gdt proficiency ms office required ms word ms excel ms powerpoint understanding 5s lean manufacturing experience plus northrop grumman committed hiring retaining diverse workforce proud equal opportunity affirmative action employer making decisions without regard race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability protected class complete eeo aa pay transparency statement please visit www northropgrumman com eeo u citizenship required positions,aviation & aerospace,369,10,11,0,0,0,10,11,0.027100271,0.029810298
Program Manager 1 – Space Components,"San Diego, CA, US",northrop grumman employees incredible opportunities work revolutionary systems impact peoples lives around world today generations come pioneering inventive spirit enabled us forefront many technological advancements nations history first flight across atlantic ocean stealth bombers landing moon look people bold new ideas courage pioneering spirit join forces invent future fun along way culture thrives intellectual curiosity cognitive diversity bringing whole self work — insatiable drive others think impossible employees part history making history northrop grumman space systems division designs builds delivers space defense aviation related systems customers around world main products include launch vehicles related propulsion systems missile products subsystems defense electronics precision weapons armament systems ammunition satellites associated space components services advanced aerospace structures space components business unit seeking program manager tojoin team position could located san diego ca job summary program manager responsibilities broad rewarding direct interface external customers position external end item customer responsible capturing new follow business development business relationships achieving programming expectations internal customer responsible support necessary capacity ensure safety quality delivery cost goals program achieved job responsibilities plan execute aspects contracted program complete responsibility successfully managing technical financial contractual schedule aspects multiple programs pl responsibility assigned programs works customers define requirements primary contact status performance anticipates fulfills customer needs ensure satisfaction continued business captures new business contributes defining technical strategy assigned product segment manages variety bid proposal efforts participates business strategy sessions leads cross functional team associates wide range skill sets ensuring roles responsibilities team members well understood executed provide overall leadership program team drive technical compliance acts customer interface program activities leads program review sessions customer address cost schedule technical performance manages subcontractor actions performance develops manages technical performance metrics assigned projects identifies executes plans mitigate program risks ensures program wide focus safety reliability cost schedule adequacy systems procedures people long term success qualifications basic qualifications requires bachelors degree mechanical aerospace chemical engineering 0 5 years technical experience masters degree mechanical engineering ability manage external customers internal functional teams aspects engineering development hardware fabrication testing composite structures experience growing existing business new business current customers ability utilize excellent decision making risk management skills create profit meet schedule experience leadership coaching building effective teams demonstrated financial management skills including development control program budgets schedules risk management eacs ability recognize capture program changes action oriented driven measurable results excellent external internal communication presentation skills position requires applicant must able obtain clearance northrop grumman committed hiring retaining diverse workforce proud equal opportunity affirmative action employer making decisions without regard race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability protected class complete eeo aa pay transparency statement please visit www northropgrumman com eeo u citizenship required positions,aviation & aerospace,447,22,14,0,0,1,23,14,0.051454139,0.031319911
Engineer Systems-GBSD Program,"Chandler, AZ, US",northrop grumman employees incredible opportunities work revolutionary systems impact peoples lives around world today generations come pioneering inventive spirit enabled us forefront many technological advancements nations history first flight across atlantic ocean stealth bombers landing moon look people bold new ideas courage pioneering spirit join forces invent future fun along way culture thrives intellectual curiosity cognitive diversity bringing whole self work — insatiable drive others think impossible employees part history theyre making history northrop grumman space systems designs builds delivers space defense aviation related systems customers around world main products include launch vehicles related propulsion systems missile products subsystems defense electronics precision weapons armament systems ammunition satellites associated space components services advanced aerospace structures northrop grumman space systems currently seeking systems engineer join gbsd ground based strategic deterrent systems engineering team chandler az office role description responsibilities implement manage system requirements requirements management databases doors implement manage system architecture model based system engineering environment revises manages original revised specification interface definition document expedites documents signature approval process provides data assists risk opportunities management trade study processes supports system design data analyses interface verification testing failure anomaly resolution supports testing evaluation validation one components system subsystem analytical model actual system implementation attends prepares materials presentation critical design review system verification review supports trade studies system sensitivity studies design optimization studies system performance assessments system design assessments operations analysis work mission analysis timelines concept operations development qualifications basic qualifications requires bs engineering 3 0 gpa higher minimum 2 years related experience masters degree 0 years related experience u citizenship required active secret clearance required ability travel required 10 strong oral written communication skill preferred qualifications model based systems engineering experience desired experience cameo system modeler desired experience doors desired 3 25 gpa higher northrop grumman committed hiring retaining diverse workforce proud equal opportunity affirmative action employer making decisions without regard race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability protected class complete eeo aa pay transparency statement please visit www northropgrumman com eeo u citizenship required positions,aviation & aerospace,343,10,12,0,0,1,11,12,0.032069971,0.034985423
