job_title,employer_location,job_description,industry,job_desc_count,masculine_counts,feminine_counts,mas_pron_counts,fem_pron_counts,sup_counts,mas_tot,fem_tot,mas_ratio,fem_ratio
Hospital Controller,"Gardena, CA, US",makes kindred healthcare great place work? people course controller answers special calling fundamental internal drive directly help people return serve develop respect employees environments created optimize job effectiveness experience satisfaction you? succeed high energy high reward environment clinicians provide compassionate critical care deliver exceptional patient experiences meaningful outcomes bonds life acute level care kindreds continuum transitional care hospitals offer critical care patients receive traditional hospital intensive care unit extended recovery period leadership play vital role recovery process chronic critically ill medically complex patients controller responsible fiscal services multiple sites assist cfo central business office management fiscal services department including development interpretation coordination administration hospitals policies finance accounting insurance financial accounting systems internal controls auditing planned future operations also maintain departmental reports records collect statistical data administrative regulatory purposes coordinate functions reimbursements budget patient accounting medical records admissions general accounting includes general ledger accounting accounts payable cashiering also prepare reports outlining hospitals financial position areas assets liabilities income expense based past present planned future operations qualifications qualifications education bachelors degree accounting finance licenses certification licensed certified public accountant preferred experience minimum 3 years prior management experience hospital healthcare setting current kindred rehabcare employee click,hospital and healthcare,193,1,7,0,0,0,1,7,0.0051813471502590676,0.03626943005181347
"Chief Medical Officer, St. Mary Medical Center (Apple Valley, CA)","Fullerton, CA, US",description providence calling chief medical officer st mary medical center apple valley ca role direction chief executive chief medical officer st mary medical center serves member executive team promoting quadruple aim objectives better care lower cost better health community caregivers cmo works closely chief nursing officer chief operating officer key clinical leaders ensure highest levels collaboration partnership among clinical functions hospital ensure highly reliable safe effective processes team dynamics cmo position presents physician perspective senior management level represents communicates administrative positions professional medical staff provides support continuity professional medical staff organizational cmo provides executive physician leadership key clinical operational functions offers clinical perspective tempered keen understanding business principles organizational behavior acts positive influence liaison developing strong working relationship among administrative clinical team members cmo visible exhibits servant leadership exemplifying integrity compassion uphold organization’s mission serve poor vulnerable populations highest quality care pursuing goals improve patient safety quality cmo contemplative creates culture excellence focused clinical quality patient experience physician caregiver engagement integrated business clinical operations intelligence efficiency cmo builds cultivates relationships inside outside organization resulting confidence integrity credibility interactions decisions inclusive leader team player inspires physicians nurses staff levels he demonstrates excellent interpersonal qualities engender confidence trust credibility cmo highly engaged collaborative leader navigates highly matrixed system accomplish local regional system objectives chief medical officer st mary medical center responsible following functions partners local c suite executives move organization forward meets routinely operational partners assure organizational alignment able credibly give voice physicians caregivers ministry leading challenging work driving local change unsettled times ensures local clinical innovations needs successes effectively communicated region ensures local support fully execute clinical improvements continually seeks opportunities develop executive skills knowledge behaviors supports leads opportunities growth business development involves voice patient community improve care delivery processes outcomes encourages use tools high reliability leader rounding bedside rounding huddles gain feedback improvement ensures clinical care designed locally patient family center focus improves service flow goal aligned care achieve highest outcomes care delivery consistent focus highly reliable execution visibly leads charge continuous improvement learning delivering progressively better care across continuum ministry practice service line identifies high potential leaders fostering supporting development assures compliance regulatory standards requirements professional association standards psjh policies procedures medical staff bylaws rules regulations policies guidelines creates alignment physicians providers caregivers deliver better care community fosters autonomy accountability deliver results mentors coaches core leaders medical directors enable success assures medical directors providing value patients organization community ensures contracts physicians medical directors include quality safety value incentives assures succession plan self key medical leaders promotes provider alignment engagement organizational mission goals levels leads implementation execution portfolio projects eliminate waste streamline simplify care continuously reduce costs maintaining improving quality care model champion building culture learning improvement additionally chief medical officer st mary medical center http www providenceiscalling jobs rewards benefits expressions god’s healing love witnessed ministry jesus steadfast serving especially poor vulnerable providence health services profit catholic network hospitals care centers health plans physicians clinics home health care services guided mission caring sisters providence began 160 years ago providence proud equal opportunity employer providence discriminate basis race color gender disability veteran military status religion age creed national origin sexual identity expression sexual orientation marital status genetic information basis prohibited local state federal law full time day leadership california california fullerton 237800,hospital and healthcare,542,31,21,1,0,3,35,21,0.06457564575645756,0.03874538745387454
Healthcare Construction Manager,"Stamford, CT, US",job description stamford connecticut pavarini northeast team sourcing experienced healthcare constructionproject manager project manager responsible overall management success medical center life science healthcare construction projects manage staff assigned project relationship management among project owner owner’s tenants professional groups involved oversee timely accurate completion documentation administrative aspects relating project management execution monitor schedules spending related complete review project reports accuracy provide status financial reports project schedules performs final review constructions projects including bid reviews bid procedures vendor subcontractor qualifications final estimates labor materials takeoffs review subcontractor vendor invoices approve payment negotiate changes prepare submit change orders approval clients director operations ensure subcontractors advised change orders prepare close documentation including warranty information affidavits record drawings final retainage payments releases accounting documents ensure final payments received form client appropriate invoices paid subcontractors qualifications bachelor’s degree construction management construction science 8 15 years’ experience construction management field healthcare life sciences experience preferred experience must include project management exp multiple account client corporate interior fit relationship management stakeholders supervision subcontractors vendors experience hospital healthcare projects us dynamic organization great customers culture people valued empowered deliver amazing results also growing looking hire talented passionate individuals join team equal opportunity employer evaluate qualified applicants without regard race color religion sex sexual orientation gender identity national origin disability veteran status legally protected characteristics,hospital and healthcare,215,2,8,0,0,1,3,8,0.013953488372093023,0.037209302325581395
"Clinical Technician, Emergency Department","Arlington, VA, US",clinical technician emergency department creating best outcomes patients requires right people virginia hospital center staff exceeds expectations performing top level profession virginia hospital center strong advocate employees provides true collaborative environment healthcare team works closely together bringing skill experience mutual respect task providing superior medical care patients theclinicaltechnician works direct supervision rn active member health care team direct supervision licensed nurse ed technician performs variety routie duties involving care patients including performing direct patient care activities daily living observing changes status patients providing clean safe environment transporting patients related duties clinical technicians must empathetic good communication nursing skills care patients pay benefits addition salary benefit package includes paid major holidays vacation sick time health dental insurance 401 k assists rn rounding patients triage communicate patients family members information regarding delays treatments etc assists rn complete portions initial assessment according established protocol e vital signs visual acuity identifies life threatening situations based acls standards performs point care testing blood glucose monitoring hcg urine dipsticks performs 12 lead ekg gives print physician assists admitting discharging patients according department policy direction rn applies types dressing bandages steri strips splints orthopedic devices high school diploma equivalent preferred minimum one year clinical technician ii equivalent clinical experience defined core skills clinical technician iii minimum one year virginia hospital center clinical technician ii successfully completed virginia hospital center clinical technician iii education completed training program e cna emt meeting core skills competencies clinical technician iii successfull completion virginia hospital center nurse externship program working knowledge medical terminology bls healthcare provider required cna license emt preferred,hospital and healthcare,259,10,8,0,0,2,12,8,0.04633204633204633,0.03088803088803089
Medical Assistant - Washington on Wheels - Per Diem 8hr - Variable Shifts,,description summary duties medical office assistant mobile clinic driver responsible operating mobile health clinic including driving designated sites responsible managing patient flow assisting nurse practitioner providing quality patient care addition performing essential duties may also assigned duties required educational requirements high school graduate equivalent medical assistant training required licensure certifications requirements medical assistant certificate required valid california state license class c drivers license required clean driving record american heart association basic life support bls cpr required experience requirements two 2 years experience physicians office clinic required special skills abilities ability read communicate effectively english additional languages preferred strong verbal written skills basic computer skills washington hospital health system utilize form electronic chatting google chat purposes interviewing candidates employment contacted entity individual attempting engage format disclose personal information contact washington hospital healthcare system 510 818 5447 washington hospital health system utilize form electronic chatting google chat purposes interviewing candidates employment contacted entity individual attempting engage format disclose personal information contact washington hospital healthcare system 510 818 5447,hospital and healthcare,166,5,6,0,0,0,5,6,0.030120481927710843,0.03614457831325301
Companion Sitter/Constant Observer,"Arlington, VA, US",sitter constant observer creating best outcomes patients requires right people virginia hospital center staff exceeds expectations performing top level profession virginia hospital center strong advocate employees provides true collaborative environment healthcare team works closely together bringing skill experience mutual respect task providing superior medical care patients companion sitter constant observer maintain safety patients confused risk falling suicidal deemed danger self others person position functions direction registered nurse accompanies patient bathroom maintains direct observation patient bathroom performs patient care duties directed registered nurse include patient hygiene patient comfort nutritional support assistance change position mobility interacts appropriate manner understanding patience tact dealing patients families personnel applies removes protective devices restraints appropriately direction rn observes patient safety comfort times high school graduate preferred basic knowledge care patients bls healthcare providers required physical requirements must able move intermittently throughout work day cope mental emotional stress associated position function safely accordance hospital safety standards push patients stretchers wheelchairs beds one area another reach overhead across patient bed assist patients transferring bed chair chair bed bed stretcher bed standing stoop bend intermittently throughout day assist patients activities daily living directed registered nurse,hospital and healthcare,186,3,6,0,0,2,5,6,0.026881720430107527,0.03225806451612903
Companion Sitter/Constant Observer,"Arlington, VA, US",sitter constant observer creating best outcomes patients requires right people virginia hospital center staff exceeds expectations performing top level profession virginia hospital center strong advocate employees provides true collaborative environment healthcare team works closely together bringing skill experience mutual respect task providing superior medical care patients companion sitter constant observer maintain safety patients confused risk falling suicidal deemed danger self others person position functions direction registered nurse accompanies patient bathroom maintains direct observation patient bathroom performs patient care duties directed registered nurse include patient hygiene patient comfort nutritional support assistance change position mobility interacts appropriate manner understanding patience tact dealing patients families personnel applies removes protective devices restraints appropriately direction rn observes patient safety comfort times high school graduate preferred basic knowledge care patients bls healthcare providers required physical requirements must able move intermittently throughout work day cope mental emotional stress associated position function safely accordance hospital safety standards push patients stretchers wheelchairs beds one area another reach overhead across patient bed assist patients transferring bed chair chair bed bed stretcher bed standing stoop bend intermittently throughout day assist patients activities daily living directed registered nurse,hospital and healthcare,186,3,6,0,0,2,5,6,0.026881720430107527,0.03225806451612903
Companion Sitter/Constant Observer,"Arlington, VA, US",sitter constant observer creating best outcomes patients requires right people virginia hospital center staff exceeds expectations performing top level profession virginia hospital center strong advocate employees provides true collaborative environment healthcare team works closely together bringing skill experience mutual respect task providing superior medical care patients companion sitter constant observer maintain safety patients confused risk falling suicidal deemed danger self others person position functions direction registered nurse accompanies patient bathroom maintains direct observation patient bathroom performs patient care duties directed registered nurse include patient hygiene patient comfort nutritional support assistance change position mobility interacts appropriate manner understanding patience tact dealing patients families personnel applies removes protective devices restraints appropriately direction rn observes patient safety comfort times high school graduate preferred basic knowledge care patients bls healthcare providers required physical requirements must able move intermittently throughout work day cope mental emotional stress associated position function safely accordance hospital safety standards push patients stretchers wheelchairs beds one area another reach overhead across patient bed assist patients transferring bed chair chair bed bed stretcher bed standing stoop bend intermittently throughout day assist patients activities daily living directed registered nurse,hospital and healthcare,186,3,6,0,0,2,5,6,0.026881720430107527,0.03225806451612903
Clinical Informatics Specialist III,,evergreenhealth looking clinical informatics specialist iii working full time clinical informatics department located kirkland washington evergreenhealth integrated two hospital healthcare system offering breadth services programs among comprehensive region formed 1972 public hospital district serve nearly 850 000 residents service area north king south snohomish counties medical facilities located throughout area easy access evergreenhealth recognized many honors awards including recognition healthgrades one americas 100 best hospitals 2019 job summary functions liaison evergreenhealth’s clinical areas department includes primary responsibility determining needs requirements clinical applications acute ambulatory home care settings responsible analysis evaluation development implementation support updating integrity clinical systems performs workflow analysis multidisciplinary healthcare provider activities translates optimal system design content organizational unit based practice required position license certification education experience bachelor’s degree healthcare information sciences licensed healthcare professional rn rt pt etc eight years direct work experience acute care ambulatory home care setting experience evaluating implementing healthcare wide informatics systems experience cerner medical terminology understanding workflows must proficient strong working knowledge microsoft office outlook excel word etc knowledge cerner mckesson epic emr adept persuading training physicians staff adopt new workflows tools requiring strong knowledge change management knowledge adult learning training methods ability maintain confidentiality medical financial legal information ability complete work assignments accurately timely manner ability communicate effectively excellent verbal written communication skills ability handle difficult situations involving patients physicians others professional manner ability work independently exercise creativity maintain positive attitude ability manage multiple simultaneous responsibilities prioritize scheduling work strong sound competency mapping real life nursing physician practices informatics applications strong knowledge systems analysis workflow planning gathering business requirements transforming functional specifications broad knowledge hospital operations associate technologies ability read understand technical manuals procedural documentation healthcare guides excellent ability translate technical terminology consumption non technical audiences good familiarity project management quality assurance information systems design awareness current security standards applicable privacy laws joint commission accreditation standards ability lead recommend documentation strategy changes meet current safety quality trends ind123,hospital and healthcare,317,11,11,0,0,5,16,11,0.050473186119873815,0.03470031545741325
Associate General Counsel - Hospital Operations,,associate general counsel hospital operations “agc” senior member prime legal team provide legal strategic advice counsel hospital c suites corporate department heads senior management reviews drafts documents related highly regulated business healthcare must able work fast paced high pressure environment meet high priority short turn around time deadlines arise expected supervise mentor develop junior members legal department assigned general counsel possess depth knowledge facility complex laws regulations including limited stark law antikickback statute various state law equivalents emtala medicare medicaid state operations manual hipaa hitech etc works closely corporate compliance officer needed ensure smooth efficient operation corporate compliance plan code conduct conducts investigations directed general counsel leads ad hoc teams needed structures reviews physician arrangements comply applicable laws although agc required employment law expert agc must sensitive employment law related issues negotiating drafting physician midlevel provider employment independent contractor agreements work closely house outside employment law counsel matters appropriately supervise outside counsel referring work thereto agc expected refer matters warrant referral whether due special expertise economy efficiency issues need high priority rapid turn around time handling times high work volume assists promoting efficiency developing drafting template forms policies instructional materials tools resources provides training presentations hospital corporate personnel requested department heads direction general counsel qualifications degree aba accredited law school admission good standing bar highest court least one state admitted california eligible ca registered house counsel status least three 3 years assistant five 5 years senior assistant eight 8 years associate progressively responsible experience providing legal regulatory advice counsel hospital healthcare facility clients depth knowledge facility complex laws regulations including limited stark law antikickback statute various state law equivalents emtala medicare medicaid state operations manual hipaa hitech etc substantial understanding hospital physician reimbursement mechanisms significant experience negotiating drafting reviewing agreements physicians physician groups immediate family members physicians well business partners e hospitals nursing homes snfs lab service providers imaging centers ambulance services etc understanding healthcare revenue cycle matters including collection third party liability issues understanding medical staff matters including bylaws medical staff corrective action peer review excellent oral written interpersonal communication skills essential strong client relations team building skills ability work individually minimum supervision within team equal opportunity affirmative action employer discriminate applicants due veteran status disability race gender gender identity sexual orientation protected characteristics need special accommodation application process please contact human resources eeo law http www1 eeoc gov employers upload eeocselfprintposter pdf,hospital and healthcare,394,9,10,0,0,1,10,10,0.025380710659898477,0.025380710659898477
Lead Program Therapist/Clinical Supervisor Outpatient Services - Full Time,"Alhambra, CA, US",responsibilities bhc alhambra hospital licensed program therapist clinical supervisor outpatient services full time one nation’s largest respected providers hospital healthcare services universal health services inc built impressive record achievement performance growing steadily since inception esteemed fortune 500 corporation annual revenues 11 4 billion 2019 2020 uhs recognized one world’s admired companies fortune 2019 ranked 293 fortune 500 2017 listed 275 forbes inaugural ranking america’s top 500 public companies headquartered king prussia pa uhs 90 000 employees subsidiaries operates 26 acute care hospitals 328 behavioral health facilities 42 outpatient facilities ambulatory care access points insurance offering physician network various related services located 37 u states washington c puerto rico united kingdom bhc alhambra hospital 103 bed facility established 1924 bhc alhambra hospital private fully accredited full service acute psychiatric hospital serving children adolescents adults bhc alhambra hospital dedicated providing quality behavioral health substance abuse eating disorder treatment options communities san gabriel valley los angeles county surrounding areas bhc alhambra hospital provide emergency services mission bhc alhambra hospital develop implement manage ethical efficient manner network superior behavioral health services optimal client outcome learn visit licensed program therapist clinical supervisor performs functions include supervising interns assisting patients meeting bio psychosocial needs enabling access therapeutic treatment skills achieve optimal level emotional health including providing basic consultation teaching complete specialized clinical social work services patients families receiving care crisis intervention short term long term family therapy providing information referrals needed key responsibilities include formulate conduct educational therapeutic support groups communicate effectively patients families health care team members community providers regarding patient status progress interact communicate community agencies assessment service patients provide liaison referral services community agencies appears court requested subpoenaed maintain confidentiality compliance professional ethics according professional facility standards qualifications position requirements education master’s degree accredited college university social work clinical related mental health field preferred experience program therapist clinical supervisor requires experience psychiatric health care facility direct experience family group therapies crisis intervention treatment skills strong clinical assessment skills preferred specialty program experience population preferred lieu experience specialized education training may acceptable license mft lcsw required opportunity provides following challenging rewarding work environment growth development opportunities within uhs subsidiaries competitive compensation uhs registered trademark uhs delaware inc management company universal health services inc wholly owned subsidiary universal health services inc universal health services inc holding company operates subsidiaries including management company uhs delaware inc,hospital and healthcare,390,9,15,0,0,4,13,15,0.03333333333333333,0.038461538461538464
"Medical Technologist, Core Lab","Arlington, VA, US",medical technologist core lab creating best outcomes patients requires right people virginia hospital center staff exceeds expectations performing top level profession virginia hospital center strong advocate employees provides true collaborative environment healthcare team works closely together bringing skill experience mutual respect task providing superior medical care patients medical technologist responsible performing procedures rotation basis clinical department diverse age population responsible comply enforce safety infection control policies procedures regulations detects corrects errors tests reports accepts assigned cross training clinical departments works clinical departments assigned able perform tests within clinical department accurately precisely handles technical matters within clinical department reports abnormal control patient results supervisor division head pathologist records patient information results phones required correctly handles critical care value results maintain equipment used testing record daily preventative maintenance required able troubleshoot problems instruments monitors performs records appropriate quality controls keeps records qc aq reports informs appropriate personnel promptly supplies supplies reagents low expire bachelors degree required completion training medical technology required minimum 2 years experience core lab mt ascp certification preferred,hospital and healthcare,169,2,5,0,0,2,4,5,0.023668639053254437,0.029585798816568046
"Medical Technologist, Core Lab","Arlington, VA, US",medical technologist core lab creating best outcomes patients requires right people virginia hospital center staff exceeds expectations performing top level profession virginia hospital center strong advocate employees provides true collaborative environment healthcare team works closely together bringing skill experience mutual respect task providing superior medical care patients medical technologist responsible performing procedures rotation basis clinical department diverse age population responsible comply enforce safety infection control policies procedures regulations detects corrects errors tests reports accepts assigned cross training clinical departments works clinical departments assigned able perform tests within clinical department accurately precisely handles technical matters within clinical department reports abnormal control patient results supervisor division head pathologist records patient information results phones required correctly handles critical care value results maintain equipment used testing record daily preventative maintenance required able troubleshoot problems instruments monitors performs records appropriate quality controls keeps records qc aq reports informs appropriate personnel promptly supplies supplies reagents low expire bachelors degree required completion training medical technology required minimum 2 years experience core lab mt ascp certification preferred,hospital and healthcare,169,2,5,0,0,2,4,5,0.023668639053254437,0.029585798816568046
SECURITY OFFICER,"Los Angeles, CA, US",job summary security officer expected provide reasonably safe secure environment enter good samaritan hospital campus assure physical security buildings grounds security officer shall support good samaritan hospitals strategic plan goals direction quality improvement process improvement activities officers expected smile greet customer approach security desk cell phones duty work purposes e photograph evidence recording needed contacting law enforcement calling returning work related calls license current state issued security officer license showing disciplinary action guard card baton permit pepper spray permit certification current basic life support bls certification healthcare providers sponsored american heart association la city fire card within 6 months employment cpi crime prevention intervention within 3 mos employment current drivers license issued state wherein position posted satisfactory dmv report file preferred experience high school diploma equivalent six 6 months experience security officer hospital healthcare setting prior law enforcement military service one 1 year experience security officer must able lift 70 lbs knowledge skills must able speak english communicate clearly orally writing understand use de escalation techniques critical thinking skills problem solving skills computer skills,hospital and healthcare,174,6,6,0,0,0,6,6,0.034482758620689655,0.034482758620689655
Phlebotomist Clerk,"Arlington, VA, US",phlebotomist clerk creating best outcomes patients requires right people virginia hospital center staff exceeds expectations performing top level profession virginia hospital center strong advocate employees provides true collaborative environment healthcare team works closely together bringing skill experience mutual respect task providing superior medical care patients major duty position collection blood specimens laboratory testing majority patients drawn inpatients staff cross trained assist areas addition phlebotomy computer work required pay benefits addition salary benefit package includes paid major holidays vacation sick time health dental insurance 401 k assists patients difficult veins outpatient laboratory ability perform skin test read corresponding results 48 72 hours give laboratory results physicians offices nursing units requested keeps tubes labeled shelves stocked equipments keeps venipuncture station carts venipuncture baskets clean neat orderly correctly enters information computer answers responds telephone requests specimen procurement service informs appropriate personnel promptly supplies supplies reagents low expire high school diploma equivalent preferred one year healthcare medical phlebotomy experience required one year hospital computer experience preferred,hospital and healthcare,162,2,3,0,0,2,4,3,0.024691358024691357,0.018518518518518517
Phlebotomist Clerk,"Arlington, VA, US",phlebotomist clerk creating best outcomes patients requires right people virginia hospital center staff exceeds expectations performing top level profession virginia hospital center strong advocate employees provides true collaborative environment healthcare team works closely together bringing skill experience mutual respect task providing superior medical care patients major duty position collection blood specimens laboratory testing majority patients drawn inpatients staff cross trained assist areas addition phlebotomy computer work required pay benefits addition salary benefit package includes paid major holidays vacation sick time health dental insurance 401 k assists patients difficult veins outpatient laboratory ability perform skin test read corresponding results 48 72 hours give laboratory results physicians offices nursing units requested keeps tubes labeled shelves stocked equipments keeps venipuncture station carts venipuncture baskets clean neat orderly correctly enters information computer answers responds telephone requests specimen procurement service informs appropriate personnel promptly supplies supplies reagents low expire high school diploma equivalent preferred one year healthcare medical phlebotomy experience required one year hospital computer experience preferred,hospital and healthcare,162,2,3,0,0,2,4,3,0.024691358024691357,0.018518518518518517
EVS Worker Ambassador - Environmental Services - Full Time 8 Hour Evening Shift (Non-Exempt)(Union),,environmental services ambassador available provide healing environment maintaining sanitized attractive safe hospital environment patients staff visitors systematic application cleaning procedures ambassador visible resource available provide positive first impression facility adhering occupied room cleaning protocols minimum education high school diploma required associates degree higher preferred minimum experience knowledge six 6 months hospital healthcare related cleaning experience hotel environmental experience excellent public relations communication skills ability communicate english required required license certification fire safety certification card upon hire one must obtained within 30 days hire maintained renewal expiration date,hospital and healthcare,87,1,5,0,0,0,1,5,0.011494252873563218,0.05747126436781609
Clinical Training & Support Specialist (REMOTE-West Coast Area),Remote,clinical outcomes support specialist hillrom respiratory health educates patients clinical patient trainers use respiratory health products home setting follows trainers ensure trainer requirements fulfilled clinical outcomes support role completes patient focused clinical calls identified home training required outcomes monitoring program identified interactions patients caregivers role participate rotation call responsibilities providing hours phone support trainers patients complex respiratory health equipment needs essential duties responsibilities train new clinical patient trainers respiratory health products home training expectations provide patient focused clinical follow calls required outcomes monitoring program act clinical resource contract trainers includes carrying clinical resource phone hours weekends act clinical resource patients respiratory equipment including afterhours phone support ventilation patients partners field sales staff resolve patient related issues ensure excellent customer experience educate patient caregiver benefits therapy help understand therapy promote therapy adherence device retention assist patients caregivers protocol changes initial placement reprogramming swapped respiratory care products due additional devices warranties start overs provide phone training necessary patients caregivers use respiratory care products obtain necessary documentation related patient phone trainings prompt follow patients identified high risk adherence compliance home training receive calls answer patients’ therapy questions related respiratory care products implement corrective suggestions needed ability answer basic insurance questions needed trial conversion long term usage triage appropriately facilitate return device patient longer demonstrates benefit therapy works collaboratively multiple teams optimize outcomes patients communicate patient information field team pertinent investigate resolve trainer related issues incidents update contract trainers changes occur process product evaluate contract trainers perform initial competency evaluations accurately document events communications timely manner perform highest level integrity complying global code conduct applicable work instructions applicable laws regulations enhance outcomes patients caregivers registered respiratory therapist lpn registered nurse active licensure minnesota associates degree required ba bs degree preferred least 1 years clinical pulmonary experience hospital healthcare homecare setting required previous experience providing training education patient caregivers healthcare team members high level reasoning ability order successfully resolve variety patient business issues strong critical thinking problem solving skills exceptional written verbal interpersonal communications presentation skills fluent spanish preferred detail orientation proficiency microsoft office software third party payer experience preferred experience tims preferred hillrom 2 8b leading worldwide manufacturer provider medical technologies related services health care industry including patient support systems safe mobility handling solutions non invasive therapeutic products variety acute chronic medical conditions medical equipment rentals surgical products information technology solutions hillroms comprehensive product service offerings used health care providers across health care continuum around world hospitals extended care facilities home care settings enhance safety quality patient care hillrom equal employment employer f disability vet sexual orientation gender identity indhr job sales primary location united states minnesota st paul schedule full time travel posting entity hillrom,hospital and healthcare,442,12,19,0,0,1,13,19,0.029411764705882353,0.042986425339366516
Chief of Perfusion Services Mount Sinai Health System,,strength diversity ground breaking science advancing medicine healing made personal req 2553234 chief perfusion services roles responsibilities general oversight chief division cardiovascular surgery administrative director cardiovascular surgery chief perfusion services responsible development operation perfusion services include administration technical organizational aspects accordance applicable federal state cardiovascular surgery general hospital rules regulations policies procedures include limited accreditation teaching orientation staffing overall day day operations service provides staff resources necessary perform roles safely competently effectively leads team promoting efficiency utilization personnel non personnel resources works chief department cardiovascular surgery perfusion staff ensure quality based customer oriented flow work operates extracorporeal circulation equipment prepares administers blood products prescription solutions bypass circuitry individual must possess thorough knowledge current joint commission hipaa standards requires discretion judgment organize priorities assure adequate resources support patient needs promote professional personal development handle confidential information responsible clinical responsibility oversight falls chief chairman cardiovascular surgery department his qualified designee administrative responsibility falls senior vice president perioperative services requirements education bachelor’s degree perfusion technology bachelor degree certificate perfusion technology accredited cardiovascular perfusion education program experience 5 years experience perfusionist 3 5 years management experience required highly skilled management perfusion program including operations finance program development able design communicate ensure attainment program vision standards goals able execute responsibilities role timely cooperative effective manner within consensus driven academic hospital setting proven successful leadership ability advance program serve patients organization management staff able build sustain working relationships leaders department hospital well entities within mount sinai health system external vendors strong interpersonal skills well influencing negotiation proficient communicating technical information individual group settings well writing able train personnel speak publicly demonstrated ability promote perfusion services within hospital healthcare community,hospital and healthcare,273,12,14,1,0,1,14,14,0.05128205128205128,0.05128205128205128
Practice Assistant- Hospitalist,"Seven Corners, VA, US",title practice assistant schedule full time location hospitalist purpose scope responsible assisting virginia hospital center physician group offices departments financial operations management fills managers across multiple departments vacations vacancies supports managers practices administrative staff vacancies qualifications education college degree health systems management related degree equivalent experience preferred must able read write follow written oral instructions english experience must basic understanding cpt icd 9 coding systems physician office billing procedures basic medical terminology computer skills required general requirements basic understanding cpt icd 9 codes physician office billing procedures required awards recognition located arlington va vhc hospital mid atlantic region proud member mayo clinic care network national network independent healthcare organizations virginia hospital center vhc nationally recognized hospital teaching facility delivering highest quality care washington dc metropolitan area 70 years vhc top hospital region named center medicare medicaid services four star hospital also designated magnet® hospital american nurses credentialing center 2017 vhc earned distinguished hospital clinical excellence award outstanding patient experience award healthgrades vhc recognized beckers healthcare 150 top places work healthcare 2018 vhc 394 bed licensed private room hospital us? arlington home pentagon arlington national cemetery fairfax arlington counties continues attract families enjoy living near c desire suburban lifestyle fairfax county highest ranking schools nation according u news world reports arlington county also offers outstanding schools 91 percent graduating high school seniors arlington go attend college northern virginia many recreational community amenities including 89 miles biking jogging trails 167 public parks approximately 14 community centers 7 live stage theaters 8 libraries 652 restaurants whether choose live arlington county fairfax county great areas dc area little problem finding location right look forward hearing qualified candidates interested joining us highly collegial environment patient center apply? complete online application completethe electronic talent assessment multiple choice questionnaire important order application valid electronic talent assessment must completed submitted applicants complete application without talent assessment wont considered,hospital and healthcare,310,2,8,0,0,0,2,8,0.0064516129032258064,0.025806451612903226
Practice Assistant- Hospitalist,"Arlington, VA, US",title practice assistant schedule full time location hospitalist purpose scope responsible assisting virginia hospital center physician group offices departments financial operations management fills managers across multiple departments vacations vacancies supports managers practices administrative staff vacancies qualifications education college degree health systems management related degree equivalent experience preferred must able read write follow written oral instructions english experience must basic understanding cpt icd 9 coding systems physician office billing procedures basic medical terminology computer skills required general requirements basic understanding cpt icd 9 codes physician office billing procedures required awards recognition located arlington va vhc hospital mid atlantic region proud member mayo clinic care network national network independent healthcare organizations virginia hospital center vhc nationally recognized hospital teaching facility delivering highest quality care washington dc metropolitan area 70 years vhc top hospital region named center medicare medicaid services four star hospital also designated magnet® hospital american nurses credentialing center 2017 vhc earned distinguished hospital clinical excellence award outstanding patient experience award healthgrades vhc recognized beckers healthcare 150 top places work healthcare 2018 vhc 394 bed licensed private room hospital us? arlington home pentagon arlington national cemetery fairfax arlington counties continues attract families enjoy living near c desire suburban lifestyle fairfax county highest ranking schools nation according u news world reports arlington county also offers outstanding schools 91 percent graduating high school seniors arlington go attend college northern virginia many recreational community amenities including 89 miles biking jogging trails 167 public parks approximately 14 community centers 7 live stage theaters 8 libraries 652 restaurants whether choose live arlington county fairfax county great areas dc area little problem finding location right look forward hearing qualified candidates interested joining us highly collegial environment patient center apply? complete online application completethe electronic talent assessment multiple choice questionnaire important order application valid electronic talent assessment must completed submitted applicants complete application without talent assessment wont considered,hospital and healthcare,310,2,8,0,0,0,2,8,0.0064516129032258064,0.025806451612903226
