job_title,employer_location,job_description,industry,job_desc_count,masculine_counts,feminine_counts,mas_pron_counts,fem_pron_counts,sup_counts,mas_tot,fem_tot,mas_ratio,fem_ratio
Construction Estimator,"Burbank, California, United States",job description well established reputable restoration construction company seeking highly motivated qualified construction estimators project managers join family employees job description create comprehensive detailed scope work construction project includes accurate materials take specific trade able come project budget timeline responsibilities,construction,40,0,2,0,0,0,0,2,0.0,0.05
Construction Manager,"Long Beach, CA, US",job description dewberry leading market facing professional services firm 50 locations 2 000 professionals nationwide sets us apart competitors people dewberry seek exceptional talent strive deliver highest quality services clients whether you’re experienced professional new graduate you’ll chance collaborate best brightest work innovative complex projects forefront industry commitment excellence stems personal integrity defining attributes call “dewberry work ” inspired employees successful half century dewberry currently seeking office part california strategic growth initiative dewberry recently acquired prominent civil engineering firm drake haglan associates headquartered sacramento area apply job online apply share refer job friend refer sorry share function working properly moment please refresh page try later share newsfeed recommend jobs specifically click get started,construction,113,4,4,0,0,4,8,4,0.07079646017699115,0.035398230088495575
Construction Manager,"Boise, Idaho, United States",american homes 4 rent one country’s fastest growing property management companies single family rental homes american homes 4 rent exhilarating fluid start culture permanency well founded corporation rich diversity pioneers industry solidified place wall street american homes 4 rent amh nyse currently looking qualified candidates culture unprecedented growth quality innovative collaboration seeking personalities complement attributes,construction,55,0,0,0,0,0,0,0,0.0,0.0
Construction Project Manager,Los Angeles Metropolitan Area,kcs west inc leading general contractor looking excellent candidates extensive tilt concrete building experience following qualifications construction project manager southern california you’ll responsible aspects construction project responsible staff members working construction project,construction,32,1,2,0,0,0,1,2,0.03125,0.0625
Senior Construction Scheduler,"Los Angeles County, California, United States",senior construction scheduler position description prepare project schedules based defined project execution plan update maintain college master schedules perform contractor baseline schedule updates reviews contract conformance quality assurance evaluate contract change orders amendments impact budget schedule,construction,36,0,0,0,0,1,1,0,0.027777777777777776,0.0
Construction Laborer,"Los Angeles, CA, US",construction laborer looking individuals minimum 5 years experience rough trades framing electrical plumbing work projects home remodels room additions add ons well new construction youre interested meet minimum qualifications please apply,construction,31,1,0,0,0,0,1,0,0.03225806451612903,0.0
Construction Project Manager,"18964, Souderton, Pennsylvania, United States",excited making name concrete construction industry? know drive project completion time budget? capable managing commercial projects 5m? client independently owned regionally operated commercial construction company specializes tilt wall precast cast place concrete looking hire project manager northeast regional office,construction,39,2,0,0,0,0,2,0,0.05128205128205128,0.0
Construction Estimator,"Los Angeles, CA, US",overview established 1986 environmental construction inc leading southern california heavy civil contractor specialize public construction focus two markets site development water wastewater improvement eci presently seeking experienced estimators senior estimator project managers candidates experience mechanical piping site development preferred environmental construction inc leading general engineering contractor operating southern california environmental construction specializes public works,construction,54,3,0,0,0,0,3,0,0.05555555555555555,0.0
Construction Manager,"Los Angeles, CA, US",job description hey smash co hiring experienced construction manager behalf amazing company serve contracting serve nationwide storm restoration company specializing roofing job description construction manager reports operations manager construction manager responsible construction serve contracting locations california north carolina minnesota oversee material crew pricing manage lead entire production team ensuring jobs produced serve sales team produced budget within allotted time frames also make sure highest quality produced times maintaining flawless accident osha record areas construction led managed construction manager pay range 60 000 100 000 base plus incentive,construction,87,1,1,0,0,0,1,1,0.011494252873563218,0.011494252873563218
COMMERCIAL HVAC CONSTRUCTION MANAGER,Los Angeles Metropolitan Area,commercial hvac project manager find another opportunity like strong client relationships strategic business alliances allow small company access work typically goes larger companies enjoy flexibility sense personal accomplishment unlimited professional growth opportunity comes lean corporate structure collaborative team environment position reports directly corner office looking expand capacity continuing higher education? supportive,construction,51,1,2,0,0,1,2,2,0.0392156862745098,0.0392156862745098
Construction Project Manager,"Glendale, California, United States",description provides managerial oversight construction project series construction projects responsible overall direction administration completion financial outcome construction project manages work project teams including facility administration project coordinators general contractors contracted consultants responsible developing project scope budget schedule establish operational priorities maintains satisfactory relationships service area leadership staff subcontractors unions etc,construction,50,1,3,0,0,0,1,3,0.02,0.06
Senior Construction Manager,Los Angeles Metropolitan Area,ideal candidate position provide project construction management planning organizing aspects task related relevant transit project part role manager direct oversight project staff acting point contact handle issues regarding project responsibilities oversee construction projects construction completion cross functional coordination logistics vendors construction crews subcontractors,construction,43,0,2,0,0,0,0,2,0.0,0.046511627906976744
Construction Marketing Specialist / Videographer,"Orange County, California, United States",marketing specialist videographer position available tiello construction seeking self motivated entrepreneur minded individual help team create content brand awareness construction industry role involve multitude different tasks including limited creating powerful marketing campaigns managing social media creating promotional content internal external uses website design graphic design candidates must provide resume digital portfolio reel considered position,construction,54,2,4,0,0,1,3,4,0.05555555555555555,0.07407407407407407
Construction Project Engineer,"Burbank, California",krismar construction company inc fully owned subsidiary worthe real estate group real estate development company santa monica worthe develops owns manages class commercial office buildings san fernando valley west los angeles area krismar’s purpose achieve highest level excellence quality building new buildings constructing first generation tenant improvements providing construction advice oversight worthe,construction,52,1,3,0,0,0,1,3,0.019230769230769232,0.057692307692307696
Construction Manager,Remote,depcom power inc leader engineering procurement construction epc operation maintenance om utility scale solar pv power plants high growth position renewable energy industry allow outstanding opportunities individuals seeking exciting work environment one important industries 21st century currently seeking construction manager join team person reside part u ability travel 100 jobsites across nation,construction,52,4,0,0,0,0,4,0,0.07692307692307693,0.0
Construction Project Coordinator,"Bradenton, Florida, United States",construction project coordinator west bradenton commercial general contractor seeking project coordinator responsible assisting project engineers project managers organizing ongoing projects plangrid construction software administrative position corporate office requiring previous construction experience accuracy attention detail position offers competitive pay based experience benefit package includes medical life insurance standard holidays annual paid time,construction,51,1,2,0,0,0,1,2,0.0196078431372549,0.0392156862745098
Construction Laborer,"Los Angeles, CA, US",landmarc environmental systems llc landmarc conceived environmental professionals experienced solid waste management construction since landmarc grown dramatically multi disciplined vertically integrated landfill construction service company resources unbeatable expertise enable us respond quickly effectively dynamics marketplace one largest contractors nation provide gas extraction leachate collection operations maintenance services landfill industry information please visit website http www lmenvsys com laborer performs tasks involving physical labor construction sites includes preparing construction sites assisting various labor tasks operating hand tools power tools equipment performing duties assigned inception 1991 weaver consultants group founded upon tenets attentive responsive customer service strong project management solid internal financial controls quality people focus understanding responding clients needs application good business management practices resulted new projects originating existing customer base years professionals faced challenges constantly changing industry shifting federal state regulations cultural trends technical innovations vastly impacted way businesses work throughout team remained dedicated clients helping identify pragmatic solutions help achieve business objectives weaver consultants group prides people talented group engineers scientists support staff administrators dedicated client service professional technical discipline motivated committed individual please apply join growing team please call check status application eoe aa f vet disability weaver consultants group maintains drug free workplace,construction,196,8,6,0,0,3,11,6,0.05612244897959184,0.030612244897959183
Construction Site Superintendent,"Orange County, California, United States",nautilus general contractors inc immediate opening highly proficient skilled construction site superintendent join team candidate seek possess expertise general contracting niche reconstruction renovation tremendous opportunity join growing entrepreneurial results driven company many new project opportunities ready pursue ideal candidate thrive environment employees given autonomy considered experts field empowered jobs process oriented manner discipline organization employees flourish grow nautilus committed working efficiently cost effectively consistently producing highest quality work products success company truly considered team effort employees valued contributions every level,construction,80,4,1,0,0,1,5,1,0.0625,0.0125
Construction Manager,"Panama City, Florida, United States",long term contract opportunity based panama city fl spencer ogden seeking construction manager join growing client based panama city fl long term contract position responsible planning scheduling project implementation requirements strong background construction management 10 years experience experience chemical manufacturing industry closed related industry,construction,44,0,2,0,0,0,0,2,0.0,0.045454545454545456
Construction Project Engineer,"Irvine, CA, US",realrepp currently teaming stable growing dynamic privately held commercial real estate owner developer assist recruiting construction project manager position working alongside project team productively manage various projects start finish orange county area targeting someone 5 years experience industrial building construction property management sector responsible various tasks updating maintaining budgets schedules role wear many different hats looking true team player wants learn grow within commercial real estate industry exciting opportunity join growing yet stable organization position offers great base salary plus bonus excellent benefits 401k also 1 2 day fridays summer interested applying role please submit resume via website www realrepp com email resume directly kendralesterrealrepp com consideration,construction,107,0,2,0,0,0,0,2,0.0,0.018691588785046728
Construction Superintendent,"Long Beach, CA, US",dry wall metal stud gc hiring expert wood frame superintendent jobot job hosted april flowers fit? easy apply clicking apply button sending us resume salary 70 000 120 000 bit us based los angeles mid sized family owned business hiring multiple superintendents recent growth large amount leadership retiring soon opportunity promotion leadership great vacation competitive base salaries place stay years background fit? apply meet criterion 5 years experience superintendent 5 years experience metal stud framing drywall interested hearing more? easy apply clicking apply button,construction,84,3,2,0,0,1,4,2,0.047619047619047616,0.023809523809523808
Construction Laborer,"Los Angeles, CA, US",construction laborer employment type full time location locations los angeles bakersfield central coast corona inland empire san diego date posted 03 01 19 position construction laborer important one quality labor performance critical tot he companys commitment quality installation laborers follow diligence instructions foreman set example co workers desirable attitude toward self improvement achievement experience training experience landscape irrigation erosion control maintenance helpful must physically healthy support considerable job load must willing learn master construction skills techniques responsibilities ability communicate english desirable able complete work assignments directed foreman follow safe work methodes discussed tailgate safety meeting compliance witht he company safety polices set good example safety following directions co workers ensure labor his charge receive wear proper safety devices operate ensures efficient use hand power tools directed foreman help maintain assigned tools proper working condition keeps clean presentable report neede maintenance repairs foreman secure hand tools assigned him her free theft loss safe efficient working order represent company properly times,construction,159,5,8,4,1,1,10,9,0.06289308176100629,0.05660377358490566
Multifamily Construction Assistant Superintendent,"Moore, Oklahoma, United States",assistant superintendent bs ba preferred procore experience preferred three separate positions site 1 baton rouge la site 2 moore ok site 3 austin tx essential duties work conjunction superintendent managing buildout garden style ground wood frame multifamily projects supervision utilities site work foundations framing finish,construction,45,0,0,0,0,0,0,0,0.0,0.0
Commercial Construction Assistant Superintendent,"Warrenton, VA, US",assistant superintendent supports managing job sites project schedule communicates project priorities field staff subcontractors maintains daily log report activities site conditions manages punch list closeout process owner architect acceptance assistant superintendent understands administers safety programs include subcontractors ensures accidents incidents promptly reported investigated assists safety inspection outside agencies assistant superintendent assists planning organizing directing controlling building aspects project order meet budget quality time safety objectives responsibilities work project manager formulating project schedule ensure proper methods sequence installation followed makes follows schedule commitments maintain good working relationship subcontractors project develop relationships within community enhances business opportunities ensure subcontractors treated fairly ensure complete accurate daily documentation work orders tickets understand subcontractor scope work avoid unnecessary change orders identify problems early act immediately provide solutions develop organize site team arrange temporary facilities utilities site identify long lead items need expedited qualifications 2 5 years’ experience commercial construction including experience commercial general contractor ability master sector project specific software systems including limited microsoft office suite ex project excel word outlook powerpoint etc procore adobe osha 30 certification ability lift 50lbs must demonstrate strong ability communicate clearly concisely professionally strong focus audience appropriate business writing verbal skills demonstrate positive attitude passion construction industry gather data interpret meaningful information relay information clear concise communication strategies ability see pieces processes fit affect bigger picture business model organize manage tasks priorities seek continuous improvement knowledge abilities internal focus self improvement adapt exercise flexibility collaborate people various backgrounds styles create maintain relationships colleagues clients subcontractors vendors exhibit respectfulness punctual engaged focused respectful others,construction,254,9,15,0,0,2,11,15,0.04330708661417323,0.05905511811023622
Construction Laborer,"Los Angeles, CA, US",landmarc environmental systems llc landmarc conceived environmental professionals experienced solid waste management construction since landmarc grown dramatically multi disciplined vertically integrated landfill construction service company resources unbeatable expertise enable us respond quickly effectively dynamics marketplace one largest contractors nation provide gas extraction leachate collection operations maintenance services landfill industry information please visit website laborer performs tasks involving physical labor construction sites includes preparing construction sites assisting various labor tasks operating hand tools power tools equipment performing duties assigned inception 1991 weaver consultants group founded upon tenets attentive responsive customer service strong project management solid internal financial controls quality people focus understanding responding clients needs application good business management practices resulted new projects originating existing customer base years professionals faced challenges constantly changing industry shifting federal state regulations cultural trends technical innovations vastly impacted way businesses work throughout team remained dedicated clients helping identify pragmatic solutions help achieve business objectives weaver consultants group prides people talented group engineers scientists support staff administrators dedicated client service professional technical discipline motivated committed individual please apply join growing team please call check status application eoe aa f vet disability weaver consultants group maintains drug free workplace,construction,192,8,6,0,0,3,11,6,0.057291666666666664,0.03125
Construction Controller,"San Diego, California, United States",seeking top notch construction controller join growing construction company hillcrest person responsible directing financial operations job cost accounting cash flow management wips financial reports tracking lien filings ideal candidate 5 years experience construction industry background quickbooks gaap knowledge apply consideration responsibilities,construction,41,0,3,0,0,0,0,3,0.0,0.07317073170731707
Assistant Construction Superintendent,"Plymouth, Massachusetts, United States",part bozzuto group bozzuto construction company works closely development property management companies bring unique perspectives building industry leveraging resources 30 years construction experience continue expand diversify portfolio business grows team grows currently seeking assistant superintendent join team responsible helping manage onsite teams jobsite logistics safety compliance role offers opportunity positively impact project’s success thrive high energy environment passionate making world around better place—we want hear,construction,65,1,2,0,0,0,1,2,0.015384615384615385,0.03076923076923077
Construction Planner,"Los Angeles, CA, US",create methods procedures implementing troubleshooting construction discipline work processes review project schedules assist development work plans support project milestones maintain communication construction project controls department ensure timely flow design construction documents information ensure daily weekly short range planning monitor work activities schedules manpower requirements meet established completion dates together optimized productivity support creation coordination overall project plans schedules monitor activities progress milestones plans support identification evaluation issues events may constitute increase decrease project service scope cost schedule requirements accredited four 4 year degree global equivalent ten 10 years work related experience combination education directly related experience equal fourteen 14 years previous successful performance project engineering specialist position minimum two 2 medium large sized projects ability learn apply knowledge applicable local state province federal national statutes guidelines ability attend detail work time conscious time effective manner jlm strategic talent partners affirmative action equal opportunity employer consider qualified applicants employment without regard race religion color national origin ancestry age sex gender gender identity gender expression sexual orientation genetic information medical condition disability marital status protected veteran status,construction,175,4,8,0,0,1,5,8,0.02857142857142857,0.045714285714285714
Electrical Engineer - Construction,"Los Angeles, CA, US",electrical engineer job responsibilities designs electrical systems developing testing components electrical engineer job duties evaluates electrical systems products components applications designing conducting research programs applying knowledge electricity materials confirms systems components capabilities designing testing methods testing properties electronic systems electronics troubleshooting electronic testing design project management quality focus database design analyzing information reporting research results attention detail emphasizing excellence innovation ltd consulting recruitment company based la specializes construction design industries work number developers architectural construction companies throughout west coast focus direct placement management positions expertise allows us place high quality candidates firms place position succeed become asset company opportunities take look careers page website https www ltd consulting com nearly 20 years ltd group key player recruitment industry achievement owe three key factors wide variety departments sectors activity specialized consultants respective industries swift response time enthusiasm offer tailored service clients owe close knit nature team strict compliance ltd method recruitment set governed comprehensive 8 step code ethics today 7 agencies located heart paris another located los angeles california equally international network 2 000 business partners 50 000 candidates striving build lasting dependable relationships clients candidates alike opportunities take look careers page website https www ltd consulting com,construction,197,6,5,0,0,0,6,5,0.030456852791878174,0.025380710659898477
Construction Project Coordinator,"Newark, Delaware, United States",1 year contract position direct client located newark de job duties candidate supporting project managers helping track analyze project performance additionally asked process work orders contract requisitions invoice payments etc experience utility experience preferred utility construction manufacturing good matches role used excel familiar work orders contracts beneficial,construction,47,1,2,0,0,0,1,2,0.02127659574468085,0.0425531914893617
Commercial Construction Project Manager,Los Angeles Metropolitan Area,position construction project manager commercial construction location los angeles county salary 110 000 155 000 doe bonus full benefits sr construction project manager experience 10 years managing 10m class high rise multi story parking structure projects please apply us,construction,39,0,0,0,0,0,0,0,0.0,0.0
Construction Assistant,"Decatur, GA, US",hiring entry level employee assist low volt technician metro atlanta area ideal candidate 1 2 years construction experience solar field work newly hired employee working closely supervisor ensure proper installation low volt devices onto water meters,construction,36,0,0,0,0,0,0,0,0.0,0.0
Construction Manager,"Miami, FL, US",“together laying groundwork future generations continue building upon future prosperous past ” perry hand pe pls chairman board volkert inc 2011 2019 volkert top 100 design firm committed delivering future infrastructure three key areas service,construction,35,0,1,0,0,0,0,1,0.0,0.02857142857142857
Assistant Construction Manager,"Texas, United States",softbank energy sb energy also known sb energy global multinational renewable energy corporation operating india united states europe company formed 2015 subsidiary japanese multinational conglomerate softbank group corp october 2019 sb energy 7 2 gigawatts gw contracted renewable energy projects globally 1 5 gw operational additionally sb energy made investments renewable technology companies including battery company ess inc,construction,58,0,0,0,0,0,0,0,0.0,0.0
Construction Laborer,"Riverside, CA, US",seeking self motivated productive employee thrives fast paced environment temp hire great benefits rv manufacturing 1st shift 600am 230pm monday saturday must able work overtime looking candidates comfortable manufacturing constantly using various tools similar employnet inc global leader creating flexible workforce solutions day connect talented people innovative companies wide range skills industries helping empower success,construction,55,4,3,0,0,0,4,3,0.07272727272727272,0.05454545454545454
Construction Project Manager,"San Diego, California, United States",project manager construction passion airports know makes tick want talk avairpros privately held employee owned consulting services firm serving airlines airports 30 years weve helping clients address issues confront industry current covid 19 situation paused hiring dust settles need fill number critical positions one eager connect get acquainted hiring starts move quickly,construction,52,0,3,0,0,0,0,3,0.0,0.057692307692307696
Construction Administrator,"Lodi, New Jersey",ideal candidate responsible working project manager ensure participation cross functional stakeholders furthering project goals organization prioritization skills candidate organize necessary pieces ensure project success please minimum 3 years experience medical retail experience huge,construction,33,2,1,0,0,0,2,1,0.06060606060606061,0.030303030303030304
Construction Manager,"Green Bay, Wisconsin Metropolitan Area",like solve problems engaging collaborative team environment? excited discovery technical innovation achievement? working flexible culture professional growth opportunities family friendly vibe smart caring colleagues make great day? consider employment opportunity foth join members enjoy employment experience foth production solutions llc currently seeking team focused innovative results oriented construction manager desire contribute clients’ success looking new learning experiences opportunities career growth position working green bay wi office work home,construction,68,3,0,0,0,1,4,0,0.058823529411764705,0.0
Construction Project Manager (commercial properties),"Costa Mesa, California, United States",construction project manager commercial properties direct hire 90k 125k doe perks benefits costa mesa ca company profile healthy real estate investment management company commercial,construction,24,0,0,0,0,0,0,0,0.0,0.0
Construction Project Coordinator,"Doylestown, Pennsylvania, United States",position construction project coordinator location doylestown pa direct placement permanent position responsibilities project coordinator’s role responsibility manage assigned project scope internal kick meeting thru engineering phase procurement project coordinator report directly internal project managers scopes work project coordinator work daily assigned project management team field position supports following ensures sops q plan maintained throughout project,construction,55,0,3,0,0,0,0,3,0.0,0.05454545454545454
Construction Manager,"Cottonwood Heights, Utah, United States",construction manager position instrumental completing current upcoming construction projects successful role construction manager must strong interpersonal communication time management problem solving skills must also detail oriented organized ability stay schedule budget ideal candidate experience working commercial real estate construction management architecture ability draft using cad preferred role reports directly president well partners needed,construction,53,2,2,0,0,0,2,2,0.03773584905660377,0.03773584905660377
Construction Coordinator,"Atlanta-Sandy Springs-Marietta, GA, US",mesa associates inc seeking construction coordinator support client’s grid investment program position provide construction oversight coordination multiple construction crews working transmission distribution electrical utility projects position based fairburn georgia report regional office based sandy springs georgia field position daily travel job location required candidate must ability think strategically keep program team informed construction activities document work progress utilizing daily reports must attend project meetings manage work well team environment flexible schedule willing work evenings weekends needed construction coordinator responsible monitoring construction activities job sites execution accordance project specifications procedures observe document contractor operations verification contractor construction activities verification contractors’ labor equipment units work completed notify construction manager project manager non conforming work participate preparatory meetings prior start construction activity audit contractor quality records construction assist resolving non compliances review testing inspection documents generated submitted contractors read interpret drawings participate final punch list inspections prepare maintain close punch list items knowledge experience working georgia distribution electric utility experience plus equal opportunity employer protected veterans individuals disabilities contractor discharge manner discriminate employees applicants inquired discussed disclosed pay pay another employee applicant however employees access compensation information employees applicants part essential job functions cannot disclose pay employees applicants individuals otherwise access compensation information unless disclosure response formal complaint charge b furtherance investigation proceeding hearing action including investigation conducted employer c consistent contractor’s legal duty furnish information 41 cfr 60 1 35 c,construction,229,7,3,0,0,0,7,3,0.03056768558951965,0.013100436681222707
Construction Manager,"LaBelle, Florida, United States",summary construction manager responsible overall production activities construction project responsibilities actively contributing safety quality budget projects 250 million charge cost construction operations staffing scheduling,construction,24,2,2,0,0,0,2,2,0.08333333333333333,0.08333333333333333
Construction Coordinator Bookkeeper,"Secaucus, New Jersey, United States",woodmont premier real estate developer property manager northeast new opportunity construction coordinator bookeeper provide administrative accounting support secaucus project management team use construction bookkeeping experience ensure daily operations site field office run smoothly support project management team managing building process role provide support senior project manager 80 time support construction operations manager 20 time bring knowledge construction accounting team,construction,59,0,4,0,0,0,0,4,0.0,0.06779661016949153
Senior Scheduler (Construction Projects),"Los Angeles, CA, US",position description prepare project schedules based defined project execution plan update maintain college master schedules perform contractor baseline schedule updates reviews contract conformance quality assurance evaluate contract change orders amendments impact budget schedule perform time impact analysis project schedule delays potential claims participate change order negotiations perform critical path earned value analyses identify schedule related problems arise project execution recommend corrective actions creative solutions conduct project site visits progress reporting review contractor’s weekly monthly schedule progress prepare narrative findings submit present management decision making review evaluate contractor recovery schedules prepare cost loaded schedule support comprehensive cash flow projections understand interpret apply contracts policies procedures within build laccd guidelines minimum required qualifications 10 years experience project program scheduling large construction programs advanced proficiency specified software including limited primavera scheduling software ms office applications including project excel word powerpoint theories principles practices scheduling excellent oral written communication bachelor’s degree architecture engineering construction management business administration related fields additional work qualifying experience excess minimum stated may substituted required education year year basis flexibility schedule transportation work multiple sites based assigned schedule duties ability work fast paced environment experience time impact analysis experience construction claims change orders yang management inc full service construction project management firm currently seeking various positions projects southern california ideal applicants advanced knowledge experience within construction industry past success vertical transit projects,construction,222,6,6,0,0,1,7,6,0.03153153153153153,0.02702702702702703
