job_title,employer_location,job_description,industry,job_desc_count,masculine_counts,feminine_counts,mas_pron_counts,fem_pron_counts,sup_counts,mas_tot,fem_tot,mas_ratio,fem_ratio
Software Engineer Intern,"Cupertino, CA, US",summary multiple internship openings gn jabra intelligent vision systems group based cupertino ca ideal candidate must excellent understanding engineering fundamentals specifically areas ai ml computer vision techniques candidate opportunity work state art industry leading products member software engineering development team gain valuable experience develop deploy industry leading software products conjunction industry first panacast multi camera array systems related products job responsibilities design develop test deploy industry leading multi camera products explore latest hardware software technologies build proof concepts next generation products contribute team based projects qualifications ms bs student major computer science computer engineering strong programming skills c c python machine learning techniques algorithms computer vision techniques algorithms excellent written oral communication skills,Computer Software,113,5,4,0,0,0,5,4,0.04424778761061947,0.035398230088495575
Senior Developer & Architect,Greater Los Angeles Area,recently launched enthusiast social content platform opportunity experienced senior full stack technical engineer architect large scale devops physical network architecture experience advance career hands experience senior management investors competitive base salary stock option equity participation upside responsibilities help lead develop manage roadmap strategic plan full product lifecycle developers php uiux designers developers qa analysts including new product releases platform maintenance iterations managing executing best software engineering practices including coding server technologies site reliability performance engineering analytics engineering research security client server playlists metafiles customer media player creative adaptive streaming technologies scm tools including source control issue tracking automated build system streamlining b2c web mobile client applications unified mobile first content management system hosting increasingly broad spectrum ugc news video content staying informed latest greatest new 3rdparty software products identify vendors external technologies including cdns marketing advertising content syndication better serve target markets technical leadership experience demonstrated 3 years senior management managing building technical roadmaps including planning implementing successful corporate growth strategies achieving corporate mission product delivery objectives 5 years proficiency phases software engineering including requirements analysis application design code development testing managing time sensitive long term projects 5 years coding php mvc frameworks javascript html css scss 3 years mysql designing schemas writing optimized queries 3 years platform infrastructure data pipeline management using aws including ec2 rds s3 cloudfront elasticcache deep web application knowledge experience creating executing metrics standards compliant cross browser mobile compatible front back end responsive code performance optimization proficient understanding protocols associated security privacy risk management quality compliance aspects software architecture created content management data warehousing abilities data analytics systems familiarity building working ai machine learning technologies 3rdparty software user data acquisition highly desirable experienced project workflow tools bitbucket jira git gulp mentoring team members tech architectural uiux best practices design thru development implementation qa bachelor’s degree computer science computer engineering related master’s degree computer science computer engineering related highly desirable competencies ability work collaboratively inspiring empowering others bringing best team cultivating culture excellence ability lead others adversity without losing sight goal management excellent written verbal presentation skills business environment including experienced information acquisition analytics research forms technical communication presented engineers well non tech stakeholders ambitious creative self motivated efficient time manager multi tasker works well team environment exceptional interpersonal leadership skills proven results business leader ability work flexible hours accomplish objectives including limited weekends online portfolio examples work demonstrating relevant experience job type full time,Computer Software,399,23,13,0,0,4,27,13,0.06766917293233082,0.03258145363408521
Application Programmer (REMOTE),Remote,support dla’s jammex sustainment aetos currently seeking professionals knowledge experience application programmer experience application programmer large scale program system knowledge computer equipment ability develop complex software satisfy design objectives analyzes objectives design specifications meet user’s needs develops block diagrams logic flowcharts translates detailed design computer software designs codes tests debugs refines computer software produce required product prepares required documentation including program level user level documentation enhances software reduce operating time improve efficiency provides technical direction programmers required ensure program deadlines met devises modifies procedures solve complex problems considering computer equipment capacity limitations operating time form desired results requirements master’s degree required must minimum 6 years’ experience directly related duties responsibilities listed description must possess ii security clearance current national agency check local agency check credit check naclc time proposal submission relevant certification nationally recognized technical authority dod approved 8570 baseline certification category iat level ii minimum experience six 6 years relevant experience senior level,Computer Software,154,5,4,0,0,3,8,4,0.05194805194805195,0.025974025974025976
Software Product Manager,"San Diego, California, United States",leading saas company involved within ecommerce crm solutions looking add senior product manager technical team extremely driven motivated always deliver best product consumer involved identifying potential needs pain points customer deliver new products make enhancements existing product lines excellent communication must working cross functionally product design development customers requirements bachelor’s degree information technology related 5 years product management experience saas experience working agile environment experience developing product roadmap experience managing multiple products given time,Computer Software,74,2,2,0,0,1,3,2,0.04054054054054054,0.02702702702702703
Product Specialist,"3540 Forest Lake Drive , Uniontown, OH 44685, US",company profile new innovations inc industry leader saas software solutions medical education office atmosphere new innovations inc casual energized environment small company customers vary large hospital systems smaller hospitals education programs throughout u including alaska hawaii also include variety international medical education programs software used thousands graduate undergraduate medical administrators well doctors medical students residents across united states overseas purpose managing residency medical school education programs position offering product specialist opportunity within agile team environment responsible training supporting software suite corporate office green ohio south downtown akron phone person customer site trainings large portion role additional responsibilites include limited helping develop documentation content structure training sessions knowledge base new innovations software user conference events work closely various departments drive product design development marketing launch processes engage customers prospects support technical needs serve technical expert assigned product lines write maintain technical marketing support customer centric tools product support documentation faqs training content skills project management training software training materials problem solving customer service project coordinating software knowledge required education experience ● bachelor’s degree accredited university college ● minimum 2 years experience within software company software trainer used software specifically designed manage medical education programs ● proactive self directed attitude effective time management skills ● proven ability adapt communication style toward different audiences ● proven ability anticipate effectively deal variety personalities culture backgrounds across team client base ● consistent supportive teamwork habits ● quick learner adapt highly interactive environment familiar google applications cloud based environment preferred experience ● bilingual direct interaction international customers ● experience software trainer specifically within saas company responsibilities include train web based software suite via telephone web sharing one one hospital classroom conference venues write associated software documentation work end users software support including troubleshooting problem analysis providing solutions work within agile environment product managers software developers customer advocate enhancements responsibilities business needs dictate includes occasional nationwide international travel currently averaging 30 we’re looking training experience includes designing producing presenting training material software product small large audiences comfortable confident public speaking large audiences 150 people analytical oral written communication skills including ability write clear effective grammatically correct correspondence reports training manuals materials articulate engaging speaker excellent organizational skills ability interact effectively levels organization business acumen tact discretion strong work ethic integrity judgment positive attitude demonstrated ability produce results working teams attention detail timeliness experienced user google suite applications docs sheets slides gmail etc microsoft word excel power point demonstrated initiative resourcefulness creativity problem solving ability work independently necessary set priorities research resolve problems follow projects assignments minimal direction new innovations inc committed equal opportunity employment matters company also committed affirmative action employment matters included within commitments fair employment practices persons without regard race color religion sex natural origin veteran military status handicap protected class applicable state federal laws company committed recruit employ retain promote compliance principles equal employment opportunity affirmative action company also expects suppliers contractors make every effort ensure opportunities participation minorities females persons protected classes,Computer Software,489,13,18,0,1,2,15,19,0.03067484662576687,0.03885480572597137
Product Manager (E-Commerce),"Los Angeles, CA, US",pangaea builds grows international premium consumer brands people love venture backed fast growing startup team based los angeles founding team solid prior companies built scalable startups helped worlds largest brands online marketing international company core pride self improvement broadening perspective team eat cultural food offer free foreign language lessons employees promote open mindedness multi cultural thinking responsibilities looking product manager loves building e commerce products pangaeas big thesis revolves around cross border commerce meaning much product management work involve international e commerce infrastructure enjoy building product distributed consumers world sure read responsible three major processes building e commerce product suites conjunction pangaea engineers marketing specialists involves managing engineering team thoroughly interacting internal clients marketing acquisition team evaluating importance feature sets judging impact cost expect least one major feature per month 2 3 minor features per week pushed production building digital bridges countries brainstorming features concepts may immediate use set foundation international e commerce near future 1 ~ 2 different brainstorming sessions per month founders operators marketers pangaea strike balance pushing long term features least quarter need strong quantitative success failure triggers optimizing limited resources prioritizing high impact features imperative involves lot field research end consumers prefer way purchase online different customer germany vs thailand payment method prefer shipping options like overall online experience? able closely mirror least 80 preferred localized experience 15 different countries first 12 months intention localizing countries coming years dont worry working closely pangaea customer experience specialists contribute localizations need executed thrives fast moving start environment believe ready take skill set next level strongly prefer product managers worked technical fields software products benefits include health insurance 2020 401k 2020 free gym memberships free lunches free business books free foreign language lessons,Computer Software,284,3,5,0,0,2,5,5,0.017605633802816902,0.017605633802816902
Data Engineer,Remote,san diego smartdrive systems gives fleets drivers unprecedented driving performance insight analysis helping save fuel expenses lives video analysis predictive analytics personalized performance program help fleets improve driving skills lower operating costs deliver significant roi easy use managed service fleets drivers access self manage driving performance anytime anywhere company compiled worlds largest storehouse nearly 200 million analyzed risky driving events including video comprehensive sensor data smartdrive systems based san diego ca shenzhen china hyderabad india employs 600 people worldwide looking experienced data focused engineers join team leading design development delivery high performance analytics engines solving computer vision machine learning sensor fusion problems running vehicle cloud high throughput high accuracy vehicle event analysis engines vehicle cloud robust flexible coaching workflow reporting alert management engines business nearly doubling every year people platforms foundation enabler growth significantly expanding team looking technologists passion high performance software development drive deliver software products make meaningful difference lives others responsibilities data engineering core analysis modelling transformation visualization datasets online products backend data platform implement data engineering codebase using server side languages java scala scripting using python javascript design develop apis data pipelining frameworks data collection processing storage across data stores understand nosql stream programming apis building data pipelines micro service based architecture across products design development data solutions fast datastores large scale data warehousing machine learning computer vision analytics minimum qualifications bachelor’s degree computer science related discipline 5 years software development experience 2 years experience data engineer preferred qualifications extensive knowledge rdbms microsoft sql server mysql postgres similar proven experience nosql stores one cassandra mongodb influxdb hbase hdfs elasticsearch experience distributed microservices serverless lambda cloud software architecture depth knowledge etl commercial software products informatica talend nifi ssis hands experience designing implementing delivering solutions expertise integration complex large data multiple data sources data sensor fusion migration newer methodologies prior experience part large group working massive data engineering pipelines analytics machine learning computer vision aggressive problem solver provide creative solutions complex situations obtain buy affected independent worker take initiative define prioritize specific goals objectives others strong people skills able communicate colleagues building credibility rapport modifying behavioral style respond needs others maintaining objectives organized individual detail oriented document develop plans necessary deliverables towards specific product platform goals team player works hard admits his her strengths weaknesses flexibility improve learning new things,Computer Software,381,22,8,1,1,0,23,9,0.06036745406824147,0.023622047244094488
Systems Engineer - 20-02727,"Philadelphia, PA, US",job description client looking engineer software developer engage technology vendors partner internal customers work across full technology stack agile automation development team modernize infrastructure compute environment right person must comfortable forefront rapidly innovative automation landscape able operate across enterprise highly regulated banking environment successful candidate mix skills proficiency coding automation ci cd operating systems database development bi tools knowledge automating delivery software configuration multiple infrastructure destinations specifically experience infrastructure running red hat enterprise linux experience automation tools languages ideal candidate experience jenkins ansible proficient git must ability code ruby groovy python ability quickly learn languages needed engineering function ownership build certification hardware firmware operating system layered system software products enterprise heavy focus automation currency compliance play technical role defining developing code data solutions push migration away legacy designs transformational services like automation configuration drift patching vulnerability management reporting ideal candidate passionate technologist technical personal skills work cross functionally partners peer engineers datacenter networking storage end user development organizations design next generation solutions experience groovy ruby python must experience metrics monitoring solutions e g prometheus grafana plus experience managing data reporting e g xml etl solutions sql bi tools plus required qualifications 7plus years operating systems analysis experience operating systems engineering experience combination 2plus years agile experience 2plus years ruby groovy experience 2plus years experience scripting languages bash powershell python shell vbscript javascript desired qualifications excellent verbal written interpersonal communication skills ability interact levels organization 1plus year sql experience desired qualifications experience prometheus grafana splunk similar solutions experience managing data reporting xml etl solutions sql bi tools 2plus years working configuration monitoring technologies ansible telegraf grafana,Computer Software,265,12,2,0,0,0,12,2,0.045283018867924525,0.007547169811320755
ASE4/Application Developer,"Greenwood Village, CO, US",job description important note application process ensure contact information email phone number date upload current resume submitting application consideration participate selection activities need respond invitation invitation sent email text message order receive text message invitations profile must include mobile phone number designated personal cell cellular contact information application wells fargo want satisfy customers financial needs help succeed financially looking talented people put customers center everything join diverse inclusive team youll feel valued inspired contribute unique skills experience help us build better wells fargo begins outstanding talent begins wells fargo technology sets strategy enhances design development operations systems optimizes wells fargo infrastructure footprint provides information security enables continuous banking access store online atm channels wells fargos 70 million global customers within deposit risk prevention team developer position responsible supporting vendor developed distributed applications overdraft collections recoveries application designed loss avoidance thru active collection recovery activity overdrawn consumer small business deposit accounts position involves aspects systems development life cycle candidate responsible design documentation coding testing implementation tasks necessary extend functionality existing system responsibilities position include providing development troubleshooting technical support windows based applications installing uninstalling providing scripting third party vendor software products participating phases software development lifecycle designing developing complex programs satisfy business requirements ensuring quality security compliance requirements satisfied identifying remediating application vulnerabilities analyzing changes determine impacts supported applications environment developing new documentation technical procedures user guide participating testing updating business continuity plan effectively communicating internal external teams address requirements troubleshoot complex issues supporting needs business partners ensuring development servers maintained e built patched correctly using vendor specifications document install uninstall instructions supported products providing primary call support working team environment required qualifications 5 years application development implementation experience 3 years java experience 3 years jsp javaserver pages experience 3 years javascript development experience 3 years experience eclipse ide desired qualifications excellent verbal written interpersonal communication skills 3 years distributed servers platform experience 3 years websphere experience 2 years open source experience 5 years distributed servers platform experience 2 years web applications experience 2 years digital certificate management experience 2 years mq series messaging experience 2 years ldap lightweight directory access protocol experience 2 years f5 ltm experience 2 years mainframe experience knowledge understanding systems development lifecycle sdlc knowledge understanding business continuity plan bcp large environment strong analytical skills high attention detail accuracy strong organizational multi tasking prioritizing skills ability flexible adjust plans quickly meet changing business needs desired qualifications familiarity cacs salary information salary range displayed based full time 40 hour week schedule co greenwood village min 78 100 mid 110 000 az tempe min 78 100 mid 110 000 street address co greenwood village 5700 dtc pkwy greenwood village co az tempe 1330 w alameda st tempe az disclaimer offers employment wells fargo contingent upon candidate successfully completed criminal background check wells fargo consider qualified candidates criminal histories manner consistent requirements applicable local state federal law including section 19 federal deposit insurance act relevant military experience considered veterans transitioning service men women wells fargo affirmative action equal opportunity employer minority female disabled veteran gender identity sexual orientation reference number 5544690 1,Computer Software,512,12,20,0,1,0,12,21,0.0234375,0.041015625
Sr. EFT & Item Processing Specialist - Operations Administration.,"Rosemead, CA, US",cathay bank half century ago opened doors cathay bank serve growing chinese american community los angeles helped customers put new roots cars homes supported businesses continue sustain generations remain committed enriching journeys customers diverse communities serve time we’ve expanded along customers today we’re subsidiary cathay general bancorp nasdaq caty publicly held bank holding company operate nine states across united states including california new york illinois washington texas maryland massachusetts nevada new jersey outposts hong kong beijing shanghai taipei forbes ranks us top 20 forbes best banks america 2020 list fifth year row achieved distinction along extensive experience innovative thinking bring open mind every interaction willingness work customers communities ways best suit needs lines business include personal banking home mortgages business banking corporate lending cash management sba loan programs community lending international banking foreign exchange wealth management what’s next passionate potential career financial services industry? cathay bank excited what’s come company customers employees reason customers get want go aspire what’s next bring best self work see opportunities instead obstacles always want advance career cathay bank may great fit we’re excited offer employees opportunities grow develop career journey also provide resources support freedom employees best deliver extraordinary customer experience join cathay bank—and energized what’s possible career general summary performs work centralized operations environment supervision following established policies department procedures provides back office support associated inclearing check signature item verification return deposit items inclearing ach exception item nonpost item processing mobile deposit processing ach stop payments unauthorized transaction claims nocs branch remote deposit item processing treasury reclamations including following functional duties essential functions review daily inclearing items signatures including multiple signature items irregularities validates bank records decisions items payment review validation process daily ach exception items ach stop payment unauthorized ach transaction claim requests nocs treasury reclamations process incoming outgoing large dollar return item notifications review daily mobile deposit remote deposit capture images accuracy completeness acceptability decisions items processing assist researching responding eft check related inquiries branches departments management interface external item processor regarding check transaction scanning statement rendering related item processing issues frb external ach processor ach processing issues assist setting testing image scanner services new branches perform processing validations distribution change address return deposit items return hold mail functions responsible balancing end day transactions education qualifications associate degree preferred continuing education including courses seminars pertaining ach check clearing processes regulations preferred experience minimum three five years experience item processing ach processing financial institution skills ability excellent organizational analytical problem solving time management skills ability recognize irregular suspicious transactions reviewing items processing good math skills thorough knowledge state federal regulations pertaining processing returns check ach items ability communicate effectively verbally writing general knowledge various computer software applications including word excel basic ms office pc literate 10 key touch cathay bank may collect personal information potential job candidates applicants information handle personal information applicable rights please review privacy policy cathay bank equal opportunity employer bank’s policy provide equal employment opportunities qualified applicants qualified applicants receive consideration employment without regard race color religion sex sexual orientation gender identity national origin disability protected veteran status cathay bank endeavors make www cathaybank com accessible users would like contact us regarding accessibility website need assistance completing application process please contact lori burquez vp sr employee relations manager 626 279 3666 lori burquezcathaybank com contact information accommodation requests cannot used inquire status applications click view eeo law poster english poster english click view eeo law supplement english supplement english clic aquí para ver la eeo es la ley póster en español poster spanish clic aquí para ver la eeo es la ley suplemento en español supplement spanish 点 击这里查看 eeo 是法律海 报的中文 poster chinese 点 击这里查看 eeo 是法律和 补充條例的中文 supplement chinese,Computer Software,613,7,19,0,0,4,11,19,0.01794453507340946,0.03099510603588907
Software Engineer,"Kingdom, IL, US",cadence hire develop leaders innovators want make impact world technology background cadences genus synthesis solution product takes high level microchip expressions form x �? b �? b �? c e 0 synthesises nand xor etc gates needed build circuit since many possible circuits achieve results genus works hard find solution best minimising delay reducing power smallest area depending users requirements generic synthesis tool owned genus datapath optimization team sits first stage process operates directly fundamental operators adders multipliers muxes example would usually always better replace x �? b �? b x �? a² b² making architectural optimisations beginning flow bigger impact quality results achieved subsequent steps optimisations applied gate level therefore huge opportunity innovate deliver significant value genus product wider business job successful candidate would expected cadence looking recruit highly motivated software engineer interested working hard interesting problems cambridge office member genus rd team research develop implement novel datapath optimisation techniques debug diagnose improve various parts genuss existing datapath flow troubleshoot test support document genus software product collaborate rest genus team distributed around world requirements also looking role requires strong ability learn combined excellent analytical problem solving skills inquisitive personality good degree numerical subject e g mathematics computer science engineering physical sciences good software engineering skills proficiency c c strong algorithmic skills meticulous attention detail ability communicate complex ideas distributed team experience unix linux preferred previous experience rtl design verilog would also plus importantly looking hard working innovative engineers would enjoy working great team high performance culture benefits addition great working environment opportunity work area ideas make real difference cadence offers competitive salary bonus scheme 25 days holiday health dental insurance income protection life insurance contributory pension scheme plentiful cake biscuits fruit kitchen work matters help us solve others cant,Computer Software,290,12,5,0,0,1,13,5,0.04482758620689655,0.017241379310344827
Network & Cloud Engineers,"Sunnyvale, CA, US",developing robust scalable high quality test automation scenarios scripts functional regression performance testing help cover manual test cases building customizing deploying managing environment test automation frameworks responsible quality control deployment procedures ci cd initiatives deliver software faster high confidence perform comprehensive api testing functional load security testing develop means automate testing via test scripts test tools swagger selenium junit postman etc develop test data perform test data analysis prepare reports test results prepare create test plans test cases software based functionality documentation application write execute testplan system integration testing includes end end portal openstack vnf validation performing manual ad hoc exploratory testing find document problems defects issues jira affect software product understanding nfv etsi architecture hands experience cisco vim cvim esc plus expert knowledge linux stack general skills troubleshooting design implement customize openstack features find issues existing implementation basic knowledge public cloud networks aws azure etc hands deep understanding ios xr routing protocols bgp evpn vxlan nat firewall ipsec vpn working knowledge sd wan products palo alto asa firewalls plus contribute development automation tools using python plus participate agile practices sdlc skills qa engineer position 2 available proficient least one scripting languages shell bash scripting python strong experience writing tests exercise cloud based saas applications experience database testing hands experience rest api testing ui e2e testing hands experience public cloud aws azure gcp container technologies docker working knowledge performance scalability testing knowledge git equivalent source code repository experience working agile development team strong experience developing automation using frameworks like cypress selenium protractor katalon knowledge unix sql java javascript html json source control git bit bucket desired skills sit 2 position available extensive software network testing knowledge experience 4 years’ experience centos redhat openstack cloud based networks deploy validate openstack cloudm troubleshoot encountered issues validate fixes linux ovs dpdk sriov firewall experience python experience development operations routing equipments architecture protocols understanding nfv etsi architecture hand experience l2 l3 network protocols sdwan multi vendor network device experience plus senior software ui developer dev ops 2 positions available work closely ux designers backend engineers develop ui features reusable components collaboratively iteratively ensuring cross browser support responsible write unit functional automation tests well perform code reviews ensuring good code quality standards met skill ui developer front end ui development experience strong skills html5 css3 javascript reactjs strong ui exposure reactjs core principles react js workflows flux redux exposure unit testing jest enzyme web pack babel npm es6 knowledge cypress selenium automation frameworks knowledge rest apis understanding java j2ee based server stack including spring maven junit postgresql good knowledge agile scrum continuous integration deployment experience kafka cassandra spark docker container orchestration engine kubernete business systems analyst iv 1 position available analyze interpret cross functional data structured unstructured identify trends root causes behind trends help support champion delivery actionable insights champion requirements design collaboration analytics perspective number internal demands projects build productive relationships business functional leaders global team including bsas developers dbas functional design solutions analytics project enhancements support customer success interface sales marketing order management products operations billing customer experience teams needed perform data analysis dashboarding data mining extract actionable insights using qualitative quantitative data recommend optimal insights based historical data predictive analytics scenario analysis utilizes statistical techniques univariate multi variate decision trees regression analysis improve b testing ability apply quantitative data analysis techniques improve work processes ability work environment activities deliverables dependent diverse group technical business functional experts skills strong understanding data metrics related account opportunity quote order fulfillment assets billing service requests trouble tickets audit customer satisfaction scores net promoter score customer lifetime value expertise utilizing tableau oracle bi 11g 12c tableau microsoft power bi sql google bigquery understanding crm processes systems data b2b environment e g salesforce siebel quote order management experience exposure statistical concepts applications data analysis call center data exposure customer satisfaction data exposure crm data exposure,Computer Software,637,26,20,0,0,4,30,20,0.04709576138147567,0.03139717425431711
QA Analyst - Depot Solutions #3891,"Issaquah, Washington",environment unlike anything high tech world secret costco’s success culture value costco puts employees well documented articles variety publishers including bloomberg forbes employees members come first costco well known generosity community service many awards philanthropy company joins employees take active role volunteering sponsoring many opportunities help others 2018 costco contributed 39 million organizations united way childrens miracle network hospitals costco responsible technical future costco wholesale second largest retailer world wholesale operations twelve countries despite size explosive international expansion continue provide family employee centric atmosphere employees thrive succeed proof costco consistently ranks top five forbes “america’s best employers” costco seeking two individuals join depot solutions quality assurance testing team position responsible software testing evaluation approval development tasks completed depot cross dock returns center systems quality assurance analyst responsible designing test cases scenarios based stories designed business users candidate analytical logical thinker organized able meet milestones deadlines able work fast paced environment qa analyst responsible adhering standardized qa policies processes documentation standards overseeing participating aspects project testing depot solutions quality assurance analyst work independently part various teams department want part one best “to work for” companies world simply apply let career reimagined role actively participates requirement gathering sessions gives input requirement design documents reviews requirements assigned projects creates test cases applicable debugs software products use systematic tests works closely development team test results testing required code changes develops modifies executes software test plans manual scripts automated test suites identifies documents software defects maintains documentation test results assist debugging modification software analyzes test results identify defects ensures features user stories work expected recommend corrective action appropriate abides follows software quality assurance standards processes controls pertains software development life cycle sdlc required minimum 3 years’ software quality assurance experience minimum 3 years’ hands experience using industry standard software qa tools 1 3 years’ experience working software quality assurance methodologies processes strong knowledge sdlc sqa methodology well experience testing agile devops teams excellent troubleshooting analytical problem solving skills experience as400 sql ability write basic sql queries strong troubleshooting organizational communication skills ability work within team environment communicates technical issues clearly written oral forms ability multitask fast paced dynamic environment must detail oriented capable working environment changing priorities strong work ethic positive attitude excellent collaboration skills recommended general working knowledge experience working supply chain ecommerce business delivery warehouse businesses experience working as400 rpgle sql ability digest understand basic user requirements construct test cases validate familiarity integration tools ibm websphere broker sap pi po sterling b2bi axway uc4 must able work nights weekends necessary degree computer science related technical field preferred required documents cover letter resume apart religious disability considerations open availability needed meet needs business hired required provide proof authorization work united states applicants employees position sponsored work authorization including limited h1 b visas,Computer Software,458,18,15,0,0,4,22,15,0.048034934497816595,0.03275109170305677
1) Backend Developer,"Philadelphia, PA, US",backend developer role primarily looking strong backend developer someone either c java frontend technologies pre requisite description design develop modify test optimize implement application software solutions new existing applications systems architecture applications infrastructure review system requirements business processes design code test optimize implement software solutions utilize nasdaqrsquos world class product development lifecycle pdlc operational framework designing coding testing optimizing implementing maintaining software solutions surveilling nasdaqrsquos global exchanges markets work collaboratively among geographically distributed development support teams limited supervision develop market surveillance solutions routine assignments increasing complexity provide application software development services technical support typically defined project learning experienced peers modify existing internal software products improved functionality adaptation new hardware improved performance enhance product usability limited supervision implement monitor routine system improvements ensure increased software product resiliency efficiency experience required 5 10 years excellent problem solving skills team player special qualifications knowledge one programming scripting languages python c c c net java perl etc one operating system windows linuxunix etc,Computer Software,159,6,2,0,0,0,6,2,0.03773584905660377,0.012578616352201259
"Senior Network and Computer Systems Administrator - Mechanicsburg, PA","Camarillo, CA, US",tetra tech leading provider consulting engineering technical services worldwide reputation rests technical expertise dedication employees—20 000 people working together across disciplines time zones provide smart sustainable solutions challenging projects proud home leading technical experts water environment infrastructure resource management energy international development tetra tech combines resources global multibillion dollar company local client focused delivery 450 locations around world offer competitive compensation benefits searching innovative people join teams tetra tech emc seeking senior network computer systems administrator support department navy navsea logistics center mechanicsburg pennsylvania support information technology systems support services ideal candidate must least five years experience designing developing database driven applications one languages c java j2ee visual basic net html xml powerbuilder delphi must possess current cissip csslp certifications 40 hours cpe per calendar year addition industry certification cl requirements addition technical experience degree certifications developer needs analytical ability judgment discretion plan accomplish goals related design maintenance sustainment complex application programs architecture government customer position review analyze modify solutions conduct coding testing debugging installing support requirements demonstrate extensive knowledge ability analyze evaluate integrate monitor key project requirements relate solutions must ability take customers requirements able design appropriate application database standardized solution determining type application e g web based client server etc implementation technology e g java net etc used addition developer need able update repair modify expand existing programs demonstrate ability knowledge use libraries basic code modified customized specific application candidate knowledgeable design development front end user interface ui implementations well back end database architectures client server web based applications extensive experience system development lifecycle individual projects may require combination experience one following areas front end web technology e g html xhtml javascript css etc back end web application servers j2ee based web containers database design database code modules e g oracle ms sql server schemas pl sql stored procedures general purpose programming language net c java visual basic powerbuilder etc work focused primarily programming applications databases access delivery internet portals knowledge ability integrate enterprise level commercial shelf cots application software products government environment e g business objects etc required position requires current dod secret clearance qualifications must possess four year higher degree computer information science related field accredited college university must current cissip csslp certifications 40 hours cpe per calendar year addition industry certification cl requirements minimum least five years related experience must proficient microsoft office must possess excellent verbal written communications skills current dod secret clearance us citizenship required information company please visit website www tetratech com apply please submit resume cover letter careers portion website www tetratech com careers thank applicants interest however selected interview contacted tetra tech committed creating diverse environment proud equal opportunity employer invite resumes interested parties including women minorities veterans persons disabilities tetra tech vevraa federal contractor request priority referral veterans available positions eoe aa f vet disability calls agencies additional information organization 160 emc,Computer Software,473,17,12,0,0,2,19,12,0.040169133192389,0.02536997885835095
