job_title,employer_location,job_description,industry,job_desc_count,masculine_counts,feminine_counts,mas_pron_counts,fem_pron_counts,sup_counts,mas_tot,fem_tot,mas_ratio,fem_ratio
Security Supervisor,"Issaquah, WA, US",description swedish medical center looking supervisor security 1 0 fte days work security swedish issaquah issaquah wa oversees maintains flow balance work security department responsible providing leadership direction working environment promotes teamwork customer satisfaction ensuring standards service met security department manner consistent smcs edms mission vision values advances technology environmentally friendly design new hospital infrastructure campus designed different new campus provides broad range inpatient outpatient medical services including oncology cardiac care obstetrics pediatric specialty care emergency services primary care host medical surgical services specialists https caregiver ehr com nonprofit mission improve health wellbeing person serve vision demonstrate highest quality best value healthcare serve swedish largest nonprofit health care provider greater seattle area comprised five hospital campuses first hill cherry hill ballard edmonds issaquah ambulatory care centers redmond mill creek swedish medical group network 118 primary care specialty locations throughout puget sound swedish employs 13 300 employees 3 100 physicians allied health professionals whether physician clinics education research innovation outreach we’re committed caring people region beyond swedish proud equal opportunity employer swedish discriminate basis race color gender disability protected veteran military status religion age creed national origin gender identity sexual orientation marital status genetic information basis prohibited local state federal law full time day non clinical lead supervisor manager washington issaquah issaquah main bldg wa171 751 ne blakely dr issaquah 98029 256898,security and investigations,221,2,2,0,0,3,5,2,0.02262443438914027,0.00904977375565611
Activity Security Representative III with Security Clearance,"El Segundo, CA, US",performance shall include activity security representative’s primary function provide multi disciplined security support customer’s facility organization position provide “day day” support collateral sensitive compartmented information sci special access program sap activities afspc operational units organizations classification reviews inbound outbound correspondence assist maintenance document accountability database associated correspondence processing inbound outbound classified mail receipt records perform destruction classified materials process magnetic media accountability reproduction support classified materials maintain various daily logs variety administrative functions associated document control assist processing inbound data outbound data transfer files transfer electronic data files internal customers maintain extensive customer database point contact listing assist researching processing filing maintaining inbound outbound visit notices escort facility visitors maintains associated logs assist preparation facility access control badges conduct entry exit inspections assist maintenance facility access control entry systems include visitor control perform data entry personnel access security system database maintain customer sponsored billets quota information assist maintaining personnel security files personnel supported element follow enforce customer’s standard operating procedures provide support security awareness education programs perform miscellaneous administrative support functions directed contractor site lead government security representative review track monitor security clearance processing activities appropriate government personnel achieve appropriate clearance actions participate air force sap security compliance inspections government organizations industry implement top secret control accountable material associated correspondence prepare process inbound outbound classified mail faxes courier packages receipts prepare process review program access request pars accuracy access eligibility execute special access program nomination process questionnaires conduct defense central index investigations dcii joint personnel access system jpas sapnp reviews candidates submitted sap access perform data entry record checks joint access database jade maintains customer sponsored personnel access information current perform indoctrinations develop implement security plans afspc operations test evaluation deployment activities interface intelligence counterintelligence organizations provide support unit activities provide leadership mentoring quality assurance team members experience 10 12 years total experience including minimum 5 7 years’ experience sci sar programs minimum 3 years’ relevant experience sar programs highly desired education bachelor’s degree equivalent additional experience 4 years certifications must complete dod sapco approved sapnp training within six months starting contract performing sap personnel security functions sims database familiarity complete training within six months starting contract performing document control functions must complete jpas training within six months starting contract performing sci personnel security functions must complete joint access database environment jade training within six months starting contract performing sap personnel security functions security clearance current top secret clearance sci eligibility eligibility access special access program information willingness submit counterintelligence polygraph requirements must familiar security policy manuals appropriate icds jafans dod manuals guiding policy documents must ability work dynamic environment effectively interact numerous dod military civilian personnel industry partners working knowledge microsoft office word powerpoint excel possess high degree originality creativity initiative requiring minimal supervision willingness travel within organizational area responsibility aor note could extensive include air ground transportation,security and investigations,469,9,10,0,0,0,9,10,0.019189765458422176,0.021321961620469083
Security Officer.,"Arlington, VA, US",duties summary position position defense civilian intelligence personnel system dcips employees occupying dcips positions excepted service must adhere u code title 10 well responsibilities conducts process military civilian contractor personnel building passes common access cards cac card swipe access specified areas within asa alt reviews processes security clearance requests access secured areas based background investigations necessity access conducts physical security inspections office assistant secretary army acquisition logistics technology asa alt facilities ensure safeguarding proper handling classified information ensures physical security measures combination changes access controls key control property passes uniform agency performs annual security management reviews subordinates ensure compliance department army information security program provides physical security education program personnel handling classified material travel required occasional travel temporary duty travel tdy may required 5 less time supervisory status promotion potential none job family series requirements conditions employment appointment may subject suitability fitness determination determined completed background investigation two year trial probationary period may required accordance change 3 ar 600 85 alcohol drug abuse prevention control program individual must successfully pass urinalysis screening illegal drug use prior appointment periodically thereafter temporary duty travel tdy may required 5 less time must able obtain maintain top secret security clearance based ssbi eligibility sensitive compartmented information sci qualifications may apply applicants meet one employment authority categories eligible apply job asked identify category categories meet provide documents prove meet category categories selected see 10 point veterans? rating 30 percent disabled veterans 5 point veterans preference current army defense civilian intelligence personnel system dcips employee current department army civilian employees current dod defense civilian intelligence personnel system dcips employee non army current permanent department defense dod civilian employee non army defense civilian intelligence personnel system dcips interchange agreement disabled veteran w service connected disability 10 less 30 non department defense dod transfer prior federal service employee united states citizen applying dcips position army dcips positions apply veterans preference preference eligible candidates defined section 2108 title 5 u c accordance procedures provided dod instruction 1400 25 volume 2005 dcips employment placement order qualify must meet experience requirements described experience refers paid unpaid experience including volunteer work done national service programs e g peace corps americorps organizations e g professional philanthropic religious spiritual community student social receive credit qualifying experience including volunteer experience resume must clearly describe relevant experience qualifying based education transcripts required part application additional information transcripts qualify based experience resume must describe least one year experience prepared work job specialized experience defined experience 1 utilizing security databases jpas verify clearance authorize access secured areas 2 utilizing physical security elements vaults safes key controls safeguard classified facilities definition specialized experience typical work performed next lower grade level position federal service gg gs 11 specialized experience progressively responsible intelligence related security work directly related position filled creditable experience may include previous military experience experience gained private sector another government agency long level least equivalent next lower band series evaluated basis level competency following areas information security personnel security security education job education qualification requirement additional information male applicants born december 31 1959 must complete pre employment certification statement selective service registration required provide proof u citizenship direct deposit pay required must able obtain maintain top secret security clearance based ssbi eligibility sensitive compartmented information sci selection subject restrictions resulting department defense referral system displaced employees retired federal service interested employment reemployed annuitant see information career program cp 35 intelligence security position multiple positions may filled announcement salary includes applicable locality pay local market supplement unable apply online need fax document electronic form view following link information regarding payment permanent change station pcs costs authorized based determination pcs move government interest recruitment retention relocation expenses may authorized determined best interest government position identified security professional education development sped certification program department defense dod security certification program directed dod instruction 3305 13 approved assistant secretary army manpower reserve affairs use army via following memorandum memorandum assistant secretary army manpower reserve affairs dated 8 september 2015 subject security professional education development sped certification program sped certification dods initiative professionalize security workforce establishing common set competencies security practitioners promotes interoperability facilitates professional development training develops workforce certified security professionals position requires incumbent obtain following core sped certification security fundamentals professional certification sfpc within first two years employment evaluated evaluated job based well meet qualifications announcement closed review list relevant performance appraisals incentive awards resume information may taken consideration selection process selected may required provide supporting documentation background checks security clearance security clearance drug test required yes position sensitivity risk trust determination process required documents warning include classified information application packet application packages contain classified information receive consideration position submit resume document part application package confirmed information classified addition found ineligible consideration position security office notified determine action warranted please review following links see documents need provide prove eligibility apply documents required submit vary based authority using apply e applying veteran applying current permanent federal employee applying reinstatement etc described complete application includes resume responses online questionnaire documents prove eligibility apply fail provide documents marked incomplete application package considered resume resume may submitted format must support specialized experience described announcement resume includes photograph inappropriate material content used make eligibility qualification determinations may considered vacancy qualifications determinations resume must contain hours worked per week dates employment e hrs per week month year month year month year present resume contain information application may marked incomplete may receive consideration position additional information see supporting documents cover letter optional recent performance appraisal applicable proof eligibility apply application must include documents prove eligible apply vacancy may apply section receive consideration note documents submitted part application package include supplemental documents may shared beyond human resources office supplemental documents military orders marriage certificates may contain personal information someone may sanitize documents remove another persons personal information submit application may asked provide un sanitized version documents selected confirm eligibility benefits career u government provides employees comprehensive benefits package federal employee family access range benefits designed make federal career rewarding eligibility benefits depends type position hold whether position full time part time intermittent contact hiring agency information specific benefits offered apply apply position must complete online questionnaire submit documentation specified required documents section complete application package must submitted 1159 pm est 06 18 2020 receive consideration begin click apply access online application need logged usajobs account apply usajobs account need create one beginning application follow prompts select resume supporting documents included application package opportunity upload additional documents include application submitted uploaded documents may take several hours clear virus scan process acknowledging reviewed application package complete include personal information section deem appropriate click continue application process taken online application must complete order apply position complete online application verify required documentation included application package submit application must select resume documents usajobs account application incomplete responsibility verify application package resume supporting documents responses questionnaire complete accurate submitted closing date uploaded documents may take one hour clear virus scan additional information complete online application process submit online application may found verify status application log usajobs account https usajobs gov account login applications appear welcome screen application status appear along date application last updated information application status means visit agency contact information army applicant help desk website address st apf w1b0aa asa res dev acq mail fort huachuca az 85613 us next steps provided email address receive email message acknowledging receipt application application package used determine eligibility qualifications quality ranking position determined ineligible qualified application receive consideration fair transparent federal hiring process setup fair transparent please read following guidance equal employment opportunity policy united states government discriminate employment basis race color religion sex including pregnancy gender identity national origin political affiliation sexual orientation marital status disability genetic information age membership employee organization retaliation parental status military service non merit factor reasonable accommodation policy federal agencies must provide reasonable accommodation applicants disabilities appropriate applicants requiring reasonable accommodation part application process follow instructions job opportunity announcement part remaining hiring process applicants contact hiring agency directly determinations requests reasonable accommodation made case case basis reasonable accommodation change job work environment way things usually done enables individual disability apply job perform job duties receive equal access job benefits rehabilitation act 1973 federal agencies must provide reasonable accommodations applicant disability needs accommodation equal opportunity apply job employee disability needs accommodation perform essential job duties gain access workplace employee disability needs accommodation receive equal access benefits details training office sponsored events request reasonable accommodation time application hiring process job requests considered case case basis learn legal regulatory guidance job originated,security and investigations,1408,16,39,1,0,13,30,39,0.02130681818181818,0.027698863636363636
Cyber Security Incident Lead/Manager,"Chicago, IL, US",exciting cyber security incident lead manager 6 plus months contract opportuntity chicago il requirements able interact executive levels throughout company must extensive experience multiple security areas security information event management siem intrusion detection prevention idps advanced persistent threats apt candidates required disseminate pertinent information throughout client environment manage incident calls meetings ideal candidates extensive experience linux unix windows operating systems well deep knowledge networking attack methods phishing sql injections pivoting environment must display enthusiasm interest information security,security and investigations,77,2,0,0,0,0,2,0,0.025974025974025976,0.0
Security Officer,"Chicago, IL, US",job summary provides security patients employees visitors protects hospital buildings assets premises prevent fire theft vandalism intruders reports safety fire hazards security violations controls parking traffic flow parking areas enforces parking regulations participates investigations maintains records prepares incident reports documents pertinent security activities related qualifications minimum 20 hour basic security training certification required possess valid illinois driver’s license clean driving history points required knowledge conflict resolution management aggression preferred focus customer services required ability work fast paced environment 1 year related experience hospital preferred,security and investigations,84,3,3,0,0,0,3,3,0.03571428571428571,0.03571428571428571
Contractor Program Security Officer (CPSO),"McLean, VA, US",job description successful candidate leverage experience security policy facility protection risk management ensure security scif’s ic programs key responsibilities lead risk management processes protect classified systems materials want part team helping invent way knowledge professionals work? team works every day create transparent inclusive future? thomson reuters we’ve almost 160 years industry leading products services include highly specialized information enabled software tools legal tax accounting compliance professionals combined world’s global news services reuters help professionals jobs better creating time focus things matter advising advocating negotiating governing informing powered talents 25 000 employees across 75 countries everyone chance contribute grow professionally flexible work environments celebrate diversity inclusion time objectivity accuracy fairness transparency attack consider duty pursue sound exciting? join us help shape industries move society forward global business rely diversity culture thought deliver goals ensure seek talented qualified employees operations around world regardless race color sex gender including pregnancy gender identity expression national origin religion sexual orientation disability age marital status citizen status veteran status protected classification applicable law thomson reuters proud equal employment opportunity affirmative action employer providing drug free workplace also make reasonable accommodations qualified individuals disabilities sincerely held religious beliefs accordance applicable law information thomson reuters found thomsonreuters com mclean virginia united states america,security and investigations,205,7,6,0,0,4,11,6,0.05365853658536585,0.02926829268292683
Security Administrator,"Hanover, MD, US",company profile oceaneering global provider engineered services products primarily offshore energy industry develop products services use throughout lifecycle offshore oilfield drilling decommissioning operate worlds premier fleet work class rovs additionally leader offshore oilfield maintenance services umbilicals subsea hardware tooling also use applied technology expertise serve defense entertainment material handling aerospace science renewable energy industries oceaneering technologies otech performs wide range engineering services products unique marine systems military commercial customers otech innovates wherever practical rather inventing making “faster field” others industry typical development delivery cycle complex mechanical hydraulic electrical systems often completed 12 15 months technical capabilities span entire engineering spectrum skills demonstrated successfully delivered systems including remotely operated vehicles rovs autonomous underwater vehicles auvs saturation diving systems surface sub surface vehicle launch recovery systems advanced offshore cranes life support systems information please go www oceaneering com click products services click oceaneering technologies otech security administrator responsible direct administrative support security officers security manager duties include limited personnel physical operations communications security disciplines working conditions position considered office work characterized follows physical activity requirements physical demands described representative must met employee successfully perform essential functions job reasonable accommodations may made enable individuals disabilities perform position considered light work occasional frequent constant qualified candidates receive consideration positions without regard race color age religion sex including pregnancy sexual orientation gender identity national origin veteran status disability genetic information non merit factors,security and investigations,228,8,7,0,0,0,8,7,0.03508771929824561,0.03070175438596491
Police Officer,"Washington, D.C., DC, US",duties help duties summary united states capitol police uscp calea nationally accredited federal law enforcement agency uscp safeguards u congress legislative process members congress employees visitors facilities crime disruption terrorism uscp protects secures congress fulfill constitutional legislative responsibilities safe secure open environment learn agency performs full range police duties responsibilities travel required required supervisory status promotion potential 3 complete application package must submitted 1159 pm est 06 30 2020 receive consideration read agency contact information police officer recruitment phone 202 593 3370 email policeofficerrecruitmentuscp gov address ocao office human resources 119 street ne washington dc 20510 us learn agency next steps application considered order receipt online application reviewed determination made whether considered employment notification application status sent via email considered respond provide requested documents information timely manner read job originated www usajobs gov full announcement apply visit www usajobs gov getjob viewdetails 568956100 resumes submitted according instructions job announcement listed www usajobs gov considered,security and investigations,154,2,5,0,0,0,2,5,0.012987012987012988,0.032467532467532464
Information Security Analyst (Forensics),"Arlington, VA, US",grant thornton seeking senior associate join risk advisory service line take active role engagement execution project management key business development activities grant thornton public sector helps executives managers levels government maximize performance efficiency face ever tightening budgets increased demand services give clients creative cost effective solutions enhance acquisition financial human capital information technology data analytics performance management information visit grantthornton com publicsector grant thornton professional staff applies traditional cutting edge approaches methods variety analyses part team senior associate utilize various methodologies models execute client projects perform computer security incident event management siem activities adversarial testing numerous federal information systems reporting known vulnerabilities part continuous monitoring program risk assessment program tasks include detailed investigation security incidents recommending proactive responses known potential incidents constant monitoring intrusion detection systems creation technically detailed reports based intrusions events perform computer security incident response activities coordinate enterprise teams record report incidents work incidents initial assignment final resolution perform root cause analysis rca make preventative recommendations conduct forensics investigations needed using security tools nessus splunk cdm conduct adversarial testing systems report identified weaknesses run routine ad hoc siem reports various security scenarios recognize potential successful unsuccessful intrusion attempts compromises reviews analysis security tools investigate interpret respond complex security incidents author sops needed directed perform security incident event management aligned nist standards provide quality customer service excellent communication skills recommend modifications access control lists prevent mitigate intrusions assist business development activities proposals capture account teams whitepapers conferences thought leadership materials meet exceed targeted billing hours utilization knowledge relevant nist 800 series guidance security incident event management related tasks including limited nist sps 800 16 800 18 800 37 800 51 800 61 800 86 800 94 800 115 800 128 800 137 knowledge continuous monitoring programs working knowledge security forensics tools nessus tenable splunk webinspect knowledge linux unix windows os security knowledge computer programming languages scripting languages required familiarity rsa archer desired familiarity complyvision ace desired working knowledge continuous diagnostic mitigation tools desired previous current work experience computer programming languages scripting languages desired bachelor’s degree required accredited college university related field ability obtain maintain certain job related certifications job related advanced degrees u citizenship may required ability work united states indefinitely required travel may required coach mentor junior staff members ability work overtime required occasion ability sit office environment long periods time ability obtain maintain security clearance ability communicate clearly writing verbally ability obtain maintain firm independence abide firm ethics requirements meet exceed continuing professional education cpe requirements grant thornton public sector llc “grant thornton public sector” based arlington va global management consulting business mission providing responsive innovative financial performance management systems solutions governments international organizations visit grant thornton’s public sector www grantthornton com publicsector grant thornton’s policy promote equal employment opportunities personnel decisions including limited recruiting hiring training promotion compensation benefits termination made without regard race creed color religion national origin sex age marital status sexual orientation gender identity citizenship status veteran status disability characteristic protected applicable federal state local law us virginia arlington metro dc arlington 957,security and investigations,501,17,11,0,0,4,21,11,0.041916167664670656,0.021956087824351298
Senior Security Risk Specialist,Greater Chicago Area,overview new role function key intelligence resource client’s global security organization summary smr group seeking well qualified candidates new position client well regarded multinational must solid experience providing global security risk analysis private sector although background may also gained employment public sector law enforcement agencies responsible analysis external intelligence sources assess potential risk must professional demeanor required present findings levels organization travel program one key responsibilities promotion safety health awareness across enterprise availability limited travel requirement position based metro chicago region relocation offered local candidates please,security and investigations,86,2,2,0,0,1,3,2,0.03488372093023256,0.023255813953488372
Campus Security,"Victorville, CA, US",job summary examination date general direction assigned school administrator participates wide variety security services district high schools sites ensuring safety persons property various kinds maintaining order enforcing rules regulations governing student conduct serving liaison site administrators police security staff assigned location combination equivalent graduation high school experience two years experience working youth structured institutional environment supplemental course work basic law enforcement experience working risk youth highly desirable must upload attachment copies first aid cpr certification california drivers license sb1626 certification pc832 laws arrest certificate powers arrest certificate current dmv printout essential duties patrols school facilities including parking lot areas foot motorized vehicles circulating among campus personnel students detect prevent improper conduct persons annoying others damage furnishings facilities theft injuries unsafe situations substance abuse infraction school attendance closed campus policy report safety hazards observed sites patrol observes provides control student behavior classrooms non classroom activities enforces district school regulations pertaining day evening student activities sporting events including crowd control conducts surveillance assigned areas prevent unsafe disturbing activities preserve order enforce standards behavior crowd control controls access district facilities approaching identifying unauthorized persons persuading comply law school rules proper conduct may remove escort unauthorized visitors school campus supervise participate traffic parking enforcement campus district property inform site administrators district safety personnel causes effects student tension campus safety security problems arise applies necessary physical restraint break fights protect self others use handcuffs pepper spray needed counsel advise students others regarding violation rules regulations escort students health office appropriate administrative offices disciplinary action necessary search students belongings lockers vehicles illegal inappropriate materials assist site administrators conducting searches according established district procedures assist police investigators necessary assist investigation school incidents complaints injuries vandalism may search detain students direction school administration appear school hearings court testify witness necessary writes variety incident reports including citation injury reports accident reports theft reports vandalism reports keeps log record activities incidents occur assigned shift determine need writing referrals write referrals according established guidelines discuss problems students dissuade destructive injurious behavior gang associations drugs etc toward others discuss students behavior parents assist corrective action refer students counseling centers crisis counseling center schools maintain positive relationships students staff community communicate students staff provide receive information regarding student activities assist direct campus visitors authorized parking areas appropriate offices operates variety equipment including district vehicles hand held radio personal computer tape recorder copier school alarms related safety equipment drive vehicle support essential duties observe legal defensive driving practices may transport students school home district staff respond emergency situations site lock downs civil disturbances gang violence near school site take action prevent intervene altercations assist directing emergency evacuation lock downs directed administrators public safety agencies render first aid cardiopulmonary resuscitation needed attend necessary seminars conferences training programs remain current field may serve school district community committees meetings providing input recommendations policies procedures related safety security crime prevention parking traffic issues check secure doors rooms building safeguard equipment inspect vandalism illegal entry theft fire refer pupils appropriate administrator cases flagrant repeated violations school regulations assists teachers requested dealing unruly pupils monitor students boarding unloading school busses assure student cooperation according school district rules regulations communicate effectively local law enforcement school resource officers sro assist campus security adjacent areas perform related duties assigned knowledge skills abilities working conditions basic interests attitudes emotional development adolescents adolescent behavior group dynamics supervision california laws relating minors including laws search seizure evidence simple record keeping report writing procedures english usage including proper spelling grammar punctuation techniques used change personal behavior obtain compliance others education code sections related orderly conduct school interpersonal skills including tact patience courtesy physical manifestations alcohol drug intoxication basic crowd traffic control methods interpersonal skills using tact patience courtesy security measures devices oral communication skills basic first aid cpr procedures establish maintain effective working relationships students staff parents law enforcement agencies community assure student compliance school district policies regulations analyze situations exercise sound judgement take effective action monitor behavior activities students non students wide variety situations detect recognize illegal activities weapons controlled substances analyze potentially dangerous situations use good judgment take appropriate action learn interpret apply explain rules regulations policies procedures stay current laws regulations relating essential duties including limited topic specific seminars training conferences speak clearly logically operate communication devices equipment understand carry oral written directions regulations procedures use physical restraint break fights self protection purposes maintain sensitivity objectivity cultural awareness observe retain names faces details events pursue apprehend constrain persons attend refresher training district expense sit drive vehicle working conditions hearing speaking exchange information standing walking sitting extended periods time seeing read compose written materials operating computer keyboard extended periods time dexterity hands fingers operate computer keyboard lift move 70 pounds secondary school environment subject demanding time lines constant interruptions exposed adverse outside weather conditions occasionally works evenings weekends extended viewing computer monitor sitting extended period time exposure verbal abuse harassment subject anti social violent behavior subject illegal violent situations,security and investigations,814,17,24,0,0,1,18,24,0.022113022113022112,0.029484029484029485
Security Engineer,"Atlanta, GA, US",northside hospital award winning state art continually growing constantly expanding quality reach care patients communities creates even opportunity best healthcare professionals atlanta beyond discover possibilities career northside today position description implement test support information security technologies processes procedures conduct required incident response investigations assist collaborate project application teams needed provide consultative design services perform call duties required required associate’s degree information security information systems business related technical field three 3 years information security experience addition requirement substitute degree requirement two 2 years experience environment utilizing assortment relevant security technologies including limited dlp ips firewall siem etc internship work study programs substitute requirement ability communicate effectively thorough knowledge information security procedures hardware software best practices working knowledge network server hardware operating systems enterprise solutions e mail software distribution anti virus backup solutions remote access working knowledge endpoint hardware software preferred technical certifications including security cissp hcispp giac security essentials certifications project lead coordination experience excellent analytical technical troubleshooting skills excellent communication customer service skills expert knowledge security technologies experience healthcare facility 8a 430p rp code 12c,security and investigations,175,6,7,0,0,4,10,7,0.05714285714285714,0.04
Cyber Security Incident Response Analyst #154158,"Raleigh, NC, US",offer opportunity work fast paced collaborative environment always evolving protect credit suisse current future cyber threats team bears responsibility daily cyber security operations including responding incidents resolving complex problems chance define improve processes procedures cyber security continuous improvement purposes satisfaction working cutting edge cyber security innovative models new processes extend coverage across tactics techniques mitre attck kill chain owasp etc… next generation tools machine learning automation orchestration key systems threat detection contineously changing challenges analyze conquer experience play defender cybercrime possibility work closely colleagues local context well highly international team coordination business technology security functions worldwide offer bachelor cyber security computer science equivalent experience security certifications e ceh sans etc… two years prior hands experience cyber security information technology field fundamental understanding logs operating systems key security technologies network application firewalls host intrusion prevention anti malware understanding security incidents incident response methodologies technologies keen interest hacking penetration tests detailed understanding current cyber threats attacks countermeasures outstanding social skills willingness experience dealing people variety backgrounds areas across organization strong analytical skills study computer systems assess security impact security alerts traffic anomalies consider possible solutions ownership accountability belong dna able prioritize coordinate workload resolve complex problems proficient communication skills english previous experience security incident response forensic investigation advantage positive attitude flexibility curiosity interest working fast paced environment focus improvement willing take additional responsibilities become respected know carrier team? united states nc raleigh,security and investigations,230,8,9,0,0,0,8,9,0.034782608695652174,0.0391304347826087
Senior Security Operations Center Analyst - Incident Response,"Waltham, MA, US",apply qualifications bachelor’s degree masters degree preferred computer science service management preferred military experience equivalent experience 5 years information security cyber security experience 3 5 years experience security monitoring incident response work waltham office part security operations center collaboration fellow security analysts engineers security specialists security operations center soc mckinsey company’s internal security monitoring detection response organization tasked detection response threats mckinsey company network soc 24 7 organization teams different geographical zones ensure continuous operations coverage security monitoring detection response youll investigate various types security incidents develop improve existing security workflows standardize incident response youll formulate incident response steps new unprecedented incident reported soc role youll work collaboratively independently accomplish variety security tasks well projects youll collaborate security engineers create use cases correlation alerts siem continuous security monitoring embark specialized security projects mature capabilities security operations center mentor junior security analysts train new security skills required youll write technical executive incident reports called upon expected continue learning improving security analysis skills match current technical security challenges innovations,security and investigations,167,8,7,0,0,2,10,7,0.059880239520958084,0.041916167664670656
Security Manager,"Irvine, CA, US",provides technical programmatic information assurance services internal external customers support network information security systems designs develops implements security requirements within organizations business processes prepares documentation information obtained customer using accepted guidelines nist 800 171 prepares security test evaluation plans provide certification accreditation support development security contingency plans conduct complex risk vulnerability assessments analyzes policies procedures federal laws regulations provides recommendations closing gaps develops completes system security plans contingency plans recommends system enhancements improve security deficiencies develops tests integrates computer network security tools secures system configurations installs security tools scans systems order determine compliancy report results evaluates products various aspects system administration conducts security program audits develops solutions lessen identified risks develop strategies comply privacy risk management e authentication requirements provides information assurance support development implementation security architectures meet new evolving security requirements evaluates develops enhances security requirements policy tools provides assistance computer incident investigations performs vulnerability assessments including development risk mitigation strategies requirements palo alto networks *palo alto replaced sonic wall knowledge around sonic wall desired cisco critical experience cisco replaced brocade still brocade knowledge experience brocade desired endpoint vmware servers mostly pc macs vpn expertise,security and investigations,186,5,3,0,0,0,5,3,0.026881720430107527,0.016129032258064516
Security Operations Center (SOC) Insider Threat Analyst,"Irving, TX, US",role integral part cyber security services part global security operations center security operations center insider threat analyst role part global soc soc responsible monitoring analyzing responding cybersecurity infrastructure threats 24x7 basis focused delivering best clients know need talented team diverse experiences backgrounds skills key responsibilities analyst perform monitoring research assessment analysis alerts various security tools including idps tools siem anomaly detection systems firewalls antivirus systems user behavior analytics tools endpoint inspection proxy devices arcsight arbor peakflow palo alto networks etc requires demonstrable security incident response insider threat experience recommend review new use cases insider threat monitoring support development enhancement soc incident response capabilities follow pre defined actions investigate possible security incidents perform incident response actions including escalating support groups execute daily ad hoc tasks lead projects needed participate lead daily ad hoc conference calls create update provide process documentation provide requested evidence compliance controls requests core role competencies recognizable area technical competence insider threat familiar appropriate standards applies subject domain knowledge meet organizational need guide actions keeps current possible future technological developments field ensures processes procedures place self others use seeks ways improve existing processes making adjustments recommending reengineering improvements consistently applies business driver marketplace focus prioritizing actions examines defines factors could adversely affect task completion delivery achievement customer satisfaction evaluates controls help mitigate negative outcomes prevention detection correction identifies risks negative outcomes including inadvertent error fraud ensures ongoing compliance regulatory requirements identifies key partners influence implements techniques communicating engaging managing expectations frequent interactions finds appropriate balance completing claims various groups stakeholders acting fairly consideration cultural ethical factors makes sound decisions considers relevant factors uses appropriate decision making criteria principles making decisions uses mix analysis wisdom experience discernment assesses business needs anticipates problems works independently self directed 5 years working security operations field bachelor’s degree higher computer science cyber security preferred equivalent work experience excellent knowledge previous experience insider threat investigations network security tcp ip various operating systems windows unix web technologies focusing internet security ability read understand packet level data experience intrusion detection prevention systems network security products ids ips firewalls etc host security products hips av edr etc knowledge cutting edge threats technologies affecting web application vulnerabilities recent internet threats exposure vulnerability assessment tools techniques experience penetration testing forensic analysis fields plus certifications ec council giac isc ² preferred cissp ceh gcia ccna good communication skills ability articulate clearly high stress situations enjoy learning love sharing knowledge others work independently self directed detail oriented perseverant individual positive attitude drive get work done self starter good problem solving skills continuously look ways improve things understand importance prioritization work skills proficiency ms powerpoint excel access analytical tools grade job level citi equal opportunity affirmative action employer minority female veteran individuals disabilities sexual orientation gender identity citigroup inc subsidiaries citi” invite qualified interested applicants apply career opportunities person disability need reasonable accommodation use search tools apply career opportunity click view eeo law poster click,security and investigations,483,29,16,0,1,1,30,17,0.062111801242236024,0.035196687370600416
